gamma,k,fingerprint_length,n_recipients,sk,id,embedding_ratio,recipient_id,accuracy,Horizontal_Distance_To_Hydrology-Vertical_Distance_To_Hydrology,Elevation-Horizontal_Distance_To_Roadways,Aspect-Hillshade_9am,Slope-Hillshade_Noon,Aspect-Hillshade_3pm,Hillshade_9am-Hillshade_3pm
2,500,128,20,109,0,0.5,0,0.042384848484848484,0.10692824985640144,0.005399046878683257,0.0002726463299301518,0.04070638315528883,0.0016402412613734083,0.00012307438192378528
2,500,256,20,100,0,0.5,0,0.04227575757575758,0.0967565947181505,0.002153511253923014,0.0028919904342865886,0.04478243450546372,0.0007465921371387193,0.0003235756969144794
2,500,256,20,101,0,0.5,0,0.04277575757575758,0.11817970106289254,0.0005171028609955163,0.00011619045928565622,0.04199859230844702,0.0012987871854170877,0.0006671711412400663
2,500,256,20,102,0,0.5,0,0.04275151515151515,0.10814379572990182,0.0010693356936967739,0.0016006750573378692,0.04550326298785788,0.00014780821699170906,0.0012873994134547126
2,500,256,20,103,0,0.5,0,0.04311212121212121,0.11008308245028584,0.0035586352344028037,0.002611915364016254,0.048525637109583325,0.0007407142674183512,0.0004999624634597194
2,500,256,20,104,0,0.5,0,0.04265151515151515,0.11749241879134616,0.0030059795525761396,0.00037001053289957006,0.0404778393486125,0.0001762208436971983,9.221118597139277e-05
2,500,256,20,105,0,0.5,0,0.04267878787878788,0.10757516789319335,0.0005667589096777658,0.0021221182577973907,0.0394037883258435,0.0012733018023499548,0.001362057538737407
2,500,256,20,106,0,0.5,0,0.042306060606060604,0.10347727054003351,0.004163370299187401,0.004685869861628923,0.0379474671894553,0.0007260490855749088,0.0002475987945863602
2,500,256,20,107,0,0.5,0,0.04277575757575758,0.11817970106289254,0.0005171028609955163,0.00011619045928565622,0.04199859230844702,0.0012987871854170877,0.0006671711412400663
2,500,256,20,108,0,0.5,0,0.04277575757575758,0.11817970106289254,0.0005171028609955163,0.00011619045928565622,0.04199859230844702,0.0012987871854170877,0.0006671711412400663
2,500,256,20,109,0,0.5,0,0.04277575757575758,0.11817970106289254,0.0005171028609955163,0.00011619045928565622,0.04199859230844702,0.0012987871854170877,0.0006671711412400663
