gamma,k,fingerprint_length,n_recipients,sk,id,code,embedding_ratio,experiment_no,attack_strength,detection_confidence,accuracy,hellinger_distance,kl_divergence,marital-status_relationship,marital-status_sex,relationship_sex,income_relationship,education_education-num,age_marital-status,education-num_occupation,age_relationship
32,300,128,20,100,0,tardos,0.03125,0,0.1,0.9609375,0.9,0.007088300539745425,0.00031622571496145094,0.0021040224300601248,0.005650895988941784,0.0018685934288945787,0.007884374219553012,4.430674193234122e-05,0.005651403287044517,0.0016391724889723565,0.019525191546603444
32,300,128,20,100,0,tardos,0.03125,1,0.1,0.96875,0.9,0.007326520265994534,0.0003587656467196633,0.0026093613486673065,0.006247422820456844,0.0020639430429381252,0.008847509375931708,4.4226395845668486e-05,0.012093070346347816,0.008485651362007305,0.018743926966968534
32,300,128,20,100,0,tardos,0.03125,2,0.1,0.9609375,0.9,0.007385842154082722,0.00036123622419409555,0.0023393556964089084,0.007199354407068913,0.0029789965090190416,0.009048352931201476,4.416280646124375e-05,0.003531650789497988,0.01282393055190309,0.021124930236638986
32,300,128,20,100,0,tardos,0.03125,0,0.2,0.9453125,0.8,0.018023500117593676,0.0017302083325067856,0.004141832421304247,0.04753610224086555,0.017995627815435313,0.008802557206990688,4.713772497910544e-05,0.003405113053656816,0.012532989144091813,0.014172039612915138
32,300,128,20,100,0,tardos,0.03125,1,0.2,0.9375,0.8,0.01797997270573509,0.001751190916256136,0.004621787286017954,0.04638642572226059,0.020986238849235665,0.005717542299740316,4.703846062781118e-05,0.010642402269203587,0.01564502191071942,0.002286287720242225
32,300,128,20,100,0,tardos,0.03125,2,0.2,0.953125,0.8,0.018059631916258218,0.0017656210580550837,0.004916264720121515,0.04784508177135277,0.0192545179588357,0.010571860790327826,4.704555019230221e-05,0.00794214357434609,0.023472623690334923,0.010143922396264925
32,300,128,20,100,0,tardos,0.03125,0,0.3,0.9375,0.7,0.02888594753335876,0.0045305830348293516,0.00514917335185272,0.034942565312436134,0.021448070471856075,0.02643242390636996,5.0265638339539824e-05,0.016921328963223573,0.033087315691174804,0.02998125124605721
32,300,128,20,100,0,tardos,0.03125,1,0.3,0.9453125,0.7,0.029705783915020312,0.004819883341322033,0.004758433570966184,0.0412222415964397,0.023998627975531116,0.02060038440870786,5.036284428083607e-05,0.005788785381290192,0.039766393388920754,0.021552056927547462
32,300,128,20,100,0,tardos,0.03125,2,0.3,0.9453125,0.7,0.0294906750509734,0.004703880634101071,0.005679141753176432,0.03856136663741079,0.021251967952328775,0.018812148828855388,5.010598401955317e-05,0.0042816084868472215,0.043062007449026815,0.020824628007790374
32,300,128,20,100,0,tardos,0.03125,0,0.4,0.921875,0.6,0.03960202827680919,0.008740071355113354,0.00765518890111686,0.020256953106981113,0.023416125030131338,0.025133843858888956,5.557022715385402e-05,0.04142257915693672,0.02875622589381471,0.05665801531830469
32,300,128,20,100,0,tardos,0.03125,1,0.4,0.9375,0.6,0.03936219858722975,0.008742199560552943,0.005754594782762766,0.019942282807547236,0.02278125698125582,0.026826017861182726,5.575368423948807e-05,0.02942374514213417,0.034758081248856855,0.044427788316829676
32,300,128,20,100,0,tardos,0.03125,2,0.4,0.9375,0.6,0.03966488186312453,0.008800656281729347,0.008399179556061948,0.02462262332856431,0.02223212774272426,0.022007777935519165,5.530969642008961e-05,0.03294078550888089,0.04328357414956102,0.0552684028173398
32,300,128,20,100,0,tardos,0.03125,0,0.5,0.875,0.5,0.04725243753086518,0.01347527932964706,0.008381421743581667,0.003630970688674341,0.022736255530848425,0.04101411735003086,6.339942096267082e-05,0.0602370154247179,0.020353389606626086,0.056358310153694476
32,300,128,20,100,0,tardos,0.03125,1,0.5,0.859375,0.5,0.047212637369978425,0.013591472494474188,0.008230174373190442,0.0012062615496784656,0.018186768610158697,0.03687793806682048,6.346844783111415e-05,0.06743660689743763,0.02282680618990454,0.05656553999655075
32,300,128,20,100,0,tardos,0.03125,2,0.5,0.90625,0.5,0.047546166646057424,0.01365141447622945,0.008094195294625767,0.006706389883618935,0.0178928880718991,0.028814406700192686,6.315058637051718e-05,0.05701689389882385,0.007948679405401109,0.05981558704108127
32,300,128,20,101,0,tardos,0.03125,0,0.1,0.9765625,0.9,0.007871790484110542,0.0004368892506873129,0.002472172321428468,0.00772750232069381,0.00281229763537387,0.012562712466705416,4.416280646124375e-05,0.006815955345057024,0.014250185823083827,0.024970351125370428
32,300,128,20,101,0,tardos,0.03125,1,0.1,0.9765625,0.9,0.007760808054806889,0.0004155595572353328,0.0032210425342895847,0.007555966671628845,0.002437663429501639,0.014609020740171674,4.426392856737685e-05,0.006387040860047511,0.013549681203906719,0.025764648885038963
32,300,128,20,101,0,tardos,0.03125,2,0.1,0.96875,0.9,0.007397683908392493,0.00038982099708590145,0.0026691794389207472,0.009884275141401264,0.002593445005882463,0.0120301295163793,4.428676769452192e-05,0.009231203835686388,0.00858720778323123,0.026967615331364297
32,300,128,20,101,0,tardos,0.03125,0,0.2,0.9765625,0.8,0.01840057443126484,0.0018678452280410666,0.0050791400242284155,0.04827138591536085,0.019528277279391337,0.014060470224068543,4.704555019230221e-05,0.004990854015089127,0.0248325812029196,0.014253809324222842
32,300,128,20,101,0,tardos,0.03125,1,0.2,0.9765625,0.8,0.018598301138351345,0.0019165809606714913,0.004101194788688116,0.04888356601225777,0.01992379199454849,0.011163588609308725,4.699251293826916e-05,0.002279351694078159,0.022328764986646304,0.013597983998715436
