gamma,k,fingerprint_length,n_recipients,sk,id,code,embedding_ratio,vote_error,tp,tn
4,300,128,20,103,0,hash,0.25,0.012179550142422158,1.0,0.515625
4,300,128,20,103,0,hash,0.25,0.012179550142422158,1.0,0.5078125
4,300,128,20,103,0,hash,0.25,0.012179550142422158,1.0,0.5
4,300,128,20,103,0,hash,0.25,0.012179550142422158,1.0,0.484375
4,300,128,20,103,0,hash,0.25,0.012179550142422158,1.0,0.4765625
4,300,128,20,103,0,hash,0.25,0.012179550142422158,1.0,0.46875
4,300,128,20,103,0,hash,0.25,0.012179550142422158,1.0,0.46875
4,300,128,20,103,0,hash,0.25,0.012179550142422158,1.0,0.4453125
4,300,128,20,103,0,hash,0.25,0.012179550142422158,1.0,0.4296875
4,300,128,20,104,0,tardos,0.25,0.012695555003724858,1.0,0.8046875
4,300,128,20,104,0,tardos,0.25,0.012695555003724858,1.0,0.796875
4,300,128,20,104,0,tardos,0.25,0.012695555003724858,1.0,0.78125
4,300,128,20,104,0,tardos,0.25,0.012695555003724858,1.0,0.78125
4,300,128,20,104,0,tardos,0.25,0.012695555003724858,1.0,0.765625
4,300,128,20,104,0,tardos,0.25,0.012695555003724858,1.0,0.765625
4,300,128,20,104,0,tardos,0.25,0.012695555003724858,1.0,0.765625
4,300,128,20,104,0,tardos,0.25,0.012695555003724858,1.0,0.7578125
4,300,128,20,104,0,tardos,0.25,0.012695555003724858,1.0,0.7578125
4,300,128,20,104,0,tardos,0.25,0.012695555003724858,1.0,0.7421875
4,300,128,20,104,0,tardos,0.25,0.012695555003724858,1.0,0.7421875
4,300,128,20,104,0,tardos,0.25,0.012695555003724858,1.0,0.734375
4,300,128,20,104,0,tardos,0.25,0.012695555003724858,1.0,0.734375
4,300,128,20,104,0,tardos,0.25,0.012695555003724858,1.0,0.7265625
4,300,128,20,104,0,tardos,0.25,0.012695555003724858,1.0,0.7109375
4,300,128,20,104,0,tardos,0.25,0.012695555003724858,1.0,0.703125
4,300,128,20,104,0,tardos,0.25,0.012695555003724858,1.0,0.703125
4,300,128,20,104,0,tardos,0.25,0.012695555003724858,1.0,0.703125
4,300,128,20,104,0,tardos,0.25,0.012695555003724858,1.0,0.6875
4,300,128,20,104,0,hash,0.25,0.013144270593649332,1.0,0.5859375
4,300,128,20,104,0,hash,0.25,0.013144270593649332,1.0,0.5625
4,300,128,20,104,0,hash,0.25,0.013144270593649332,1.0,0.5625
4,300,128,20,104,0,hash,0.25,0.013144270593649332,1.0,0.53125
4,300,128,20,104,0,hash,0.25,0.013144270593649332,1.0,0.5234375
4,300,128,20,104,0,hash,0.25,0.013144270593649332,1.0,0.515625
4,300,128,20,104,0,hash,0.25,0.013144270593649332,1.0,0.515625
4,300,128,20,104,0,hash,0.25,0.013144270593649332,1.0,0.515625
4,300,128,20,104,0,hash,0.25,0.013144270593649332,1.0,0.5078125
4,300,128,20,104,0,hash,0.25,0.013144270593649332,1.0,0.5078125
4,300,128,20,104,0,hash,0.25,0.013144270593649332,1.0,0.5078125
4,300,128,20,104,0,hash,0.25,0.013144270593649332,1.0,0.5
4,300,128,20,104,0,hash,0.25,0.013144270593649332,1.0,0.484375
4,300,128,20,104,0,hash,0.25,0.013144270593649332,1.0,0.4765625
4,300,128,20,104,0,hash,0.25,0.013144270593649332,1.0,0.4765625
4,300,128,20,104,0,hash,0.25,0.013144270593649332,1.0,0.4609375
4,300,128,20,104,0,hash,0.25,0.013144270593649332,1.0,0.453125
4,300,128,20,104,0,hash,0.25,0.013144270593649332,1.0,0.4375
4,300,128,20,104,0,hash,0.25,0.013144270593649332,1.0,0.4375
4,300,128,20,105,0,tardos,0.25,0.011571010924757655,1.0,0.78125
4,300,128,20,105,0,tardos,0.25,0.011571010924757655,1.0,0.7578125
4,300,128,20,105,0,tardos,0.25,0.011571010924757655,1.0,0.7578125
4,300,128,20,105,0,tardos,0.25,0.011571010924757655,1.0,0.75
4,300,128,20,105,0,tardos,0.25,0.011571010924757655,1.0,0.734375
4,300,128,20,105,0,tardos,0.25,0.011571010924757655,1.0,0.7265625
4,300,128,20,105,0,tardos,0.25,0.011571010924757655,1.0,0.71875
4,300,128,20,105,0,tardos,0.25,0.011571010924757655,1.0,0.71875
4,300,128,20,105,0,tardos,0.25,0.011571010924757655,1.0,0.71875
4,300,128,20,105,0,tardos,0.25,0.011571010924757655,1.0,0.7109375
4,300,128,20,105,0,tardos,0.25,0.011571010924757655,1.0,0.7109375
4,300,128,20,105,0,tardos,0.25,0.011571010924757655,1.0,0.703125
4,300,128,20,105,0,tardos,0.25,0.011571010924757655,1.0,0.703125
4,300,128,20,105,0,tardos,0.25,0.011571010924757655,1.0,0.6953125
4,300,128,20,105,0,tardos,0.25,0.011571010924757655,1.0,0.6953125
4,300,128,20,105,0,tardos,0.25,0.011571010924757655,1.0,0.6875
4,300,128,20,105,0,tardos,0.25,0.011571010924757655,1.0,0.6875
4,300,128,20,105,0,tardos,0.25,0.011571010924757655,1.0,0.6796875
4,300,128,20,105,0,tardos,0.25,0.011571010924757655,1.0,0.6484375
4,300,128,20,105,0,hash,0.25,0.012166134984675048,1.0,0.609375
4,300,128,20,105,0,hash,0.25,0.012166134984675048,1.0,0.59375
4,300,128,20,105,0,hash,0.25,0.012166134984675048,1.0,0.546875
4,300,128,20,105,0,hash,0.25,0.012166134984675048,1.0,0.5390625
4,300,128,20,105,0,hash,0.25,0.012166134984675048,1.0,0.515625
4,300,128,20,105,0,hash,0.25,0.012166134984675048,1.0,0.515625
4,300,128,20,105,0,hash,0.25,0.012166134984675048,1.0,0.5
4,300,128,20,105,0,hash,0.25,0.012166134984675048,1.0,0.5
4,300,128,20,105,0,hash,0.25,0.012166134984675048,1.0,0.4921875
4,300,128,20,105,0,hash,0.25,0.012166134984675048,1.0,0.4921875
4,300,128,20,105,0,hash,0.25,0.012166134984675048,1.0,0.484375
4,300,128,20,105,0,hash,0.25,0.012166134984675048,1.0,0.46875
4,300,128,20,105,0,hash,0.25,0.012166134984675048,1.0,0.4609375
4,300,128,20,105,0,hash,0.25,0.012166134984675048,1.0,0.4609375
4,300,128,20,105,0,hash,0.25,0.012166134984675048,1.0,0.453125
4,300,128,20,105,0,hash,0.25,0.012166134984675048,1.0,0.4453125
4,300,128,20,105,0,hash,0.25,0.012166134984675048,1.0,0.421875
4,300,128,20,105,0,hash,0.25,0.012166134984675048,1.0,0.421875
4,300,128,20,105,0,hash,0.25,0.012166134984675048,1.0,0.4140625
4,300,128,20,106,0,tardos,0.25,0.01219363863042024,1.0,0.828125
4,300,128,20,106,0,tardos,0.25,0.01219363863042024,1.0,0.8046875
4,300,128,20,106,0,tardos,0.25,0.01219363863042024,1.0,0.796875
4,300,128,20,106,0,tardos,0.25,0.01219363863042024,1.0,0.796875
4,300,128,20,106,0,tardos,0.25,0.01219363863042024,1.0,0.7890625
4,300,128,20,106,0,tardos,0.25,0.01219363863042024,1.0,0.7890625
4,300,128,20,106,0,tardos,0.25,0.01219363863042024,1.0,0.7890625
4,300,128,20,106,0,tardos,0.25,0.01219363863042024,1.0,0.7890625
4,300,128,20,106,0,tardos,0.25,0.01219363863042024,1.0,0.78125
4,300,128,20,106,0,tardos,0.25,0.01219363863042024,1.0,0.7734375
4,300,128,20,106,0,tardos,0.25,0.01219363863042024,1.0,0.765625
4,300,128,20,106,0,tardos,0.25,0.01219363863042024,1.0,0.765625
4,300,128,20,106,0,tardos,0.25,0.01219363863042024,1.0,0.765625
4,300,128,20,106,0,tardos,0.25,0.01219363863042024,1.0,0.75
4,300,128,20,106,0,tardos,0.25,0.01219363863042024,1.0,0.7421875
4,300,128,20,106,0,tardos,0.25,0.01219363863042024,1.0,0.7421875
4,300,128,20,106,0,tardos,0.25,0.01219363863042024,1.0,0.734375
4,300,128,20,106,0,tardos,0.25,0.01219363863042024,1.0,0.7265625
4,300,128,20,106,0,tardos,0.25,0.01219363863042024,1.0,0.7265625
4,300,128,20,106,0,hash,0.25,0.012694551012133121,1.0,0.578125
4,300,128,20,106,0,hash,0.25,0.012694551012133121,1.0,0.5703125
4,300,128,20,106,0,hash,0.25,0.012694551012133121,1.0,0.546875
4,300,128,20,106,0,hash,0.25,0.012694551012133121,1.0,0.546875
4,300,128,20,106,0,hash,0.25,0.012694551012133121,1.0,0.5390625
4,300,128,20,106,0,hash,0.25,0.012694551012133121,1.0,0.53125
4,300,128,20,106,0,hash,0.25,0.012694551012133121,1.0,0.5234375
4,300,128,20,106,0,hash,0.25,0.012694551012133121,1.0,0.5234375
4,300,128,20,106,0,hash,0.25,0.012694551012133121,1.0,0.515625
4,300,128,20,106,0,hash,0.25,0.012694551012133121,1.0,0.515625
4,300,128,20,106,0,hash,0.25,0.012694551012133121,1.0,0.5078125
4,300,128,20,106,0,hash,0.25,0.012694551012133121,1.0,0.4921875
4,300,128,20,106,0,hash,0.25,0.012694551012133121,1.0,0.4765625
4,300,128,20,106,0,hash,0.25,0.012694551012133121,1.0,0.4765625
4,300,128,20,106,0,hash,0.25,0.012694551012133121,1.0,0.4765625
4,300,128,20,106,0,hash,0.25,0.012694551012133121,1.0,0.46875
4,300,128,20,106,0,hash,0.25,0.012694551012133121,1.0,0.4609375
4,300,128,20,106,0,hash,0.25,0.012694551012133121,1.0,0.453125
4,300,128,20,106,0,hash,0.25,0.012694551012133121,1.0,0.453125
4,300,128,20,107,0,tardos,0.25,0.01257084287953696,1.0,0.8203125
4,300,128,20,107,0,tardos,0.25,0.01257084287953696,1.0,0.8125
4,300,128,20,107,0,tardos,0.25,0.01257084287953696,1.0,0.796875
4,300,128,20,107,0,tardos,0.25,0.01257084287953696,1.0,0.796875
4,300,128,20,107,0,tardos,0.25,0.01257084287953696,1.0,0.796875
4,300,128,20,107,0,tardos,0.25,0.01257084287953696,1.0,0.796875
4,300,128,20,107,0,tardos,0.25,0.01257084287953696,1.0,0.7734375
4,300,128,20,107,0,tardos,0.25,0.01257084287953696,1.0,0.7734375
4,300,128,20,107,0,tardos,0.25,0.01257084287953696,1.0,0.765625
4,300,128,20,107,0,tardos,0.25,0.01257084287953696,1.0,0.765625
4,300,128,20,107,0,tardos,0.25,0.01257084287953696,1.0,0.7578125
4,300,128,20,107,0,tardos,0.25,0.01257084287953696,1.0,0.7578125
4,300,128,20,107,0,tardos,0.25,0.01257084287953696,1.0,0.7578125
4,300,128,20,107,0,tardos,0.25,0.01257084287953696,1.0,0.75
4,300,128,20,107,0,tardos,0.25,0.01257084287953696,1.0,0.7421875
4,300,128,20,107,0,tardos,0.25,0.01257084287953696,1.0,0.7421875
4,300,128,20,107,0,tardos,0.25,0.01257084287953696,1.0,0.7421875
4,300,128,20,107,0,tardos,0.25,0.01257084287953696,1.0,0.7421875
4,300,128,20,107,0,tardos,0.25,0.01257084287953696,1.0,0.71875
4,300,128,20,107,0,hash,0.25,0.012500811741022144,1.0,0.6171875
4,300,128,20,107,0,hash,0.25,0.012500811741022144,1.0,0.578125
4,300,128,20,107,0,hash,0.25,0.012500811741022144,1.0,0.5625
4,300,128,20,107,0,hash,0.25,0.012500811741022144,1.0,0.5546875
4,300,128,20,107,0,hash,0.25,0.012500811741022144,1.0,0.5546875
4,300,128,20,107,0,hash,0.25,0.012500811741022144,1.0,0.546875
4,300,128,20,107,0,hash,0.25,0.012500811741022144,1.0,0.5234375
4,300,128,20,107,0,hash,0.25,0.012500811741022144,1.0,0.5234375
4,300,128,20,107,0,hash,0.25,0.012500811741022144,1.0,0.5234375
4,300,128,20,107,0,hash,0.25,0.012500811741022144,1.0,0.515625
4,300,128,20,107,0,hash,0.25,0.012500811741022144,1.0,0.515625
4,300,128,20,107,0,hash,0.25,0.012500811741022144,1.0,0.5
4,300,128,20,107,0,hash,0.25,0.012500811741022144,1.0,0.5
4,300,128,20,107,0,hash,0.25,0.012500811741022144,1.0,0.4765625
4,300,128,20,107,0,hash,0.25,0.012500811741022144,1.0,0.4609375
4,300,128,20,107,0,hash,0.25,0.012500811741022144,1.0,0.4609375
4,300,128,20,107,0,hash,0.25,0.012500811741022144,1.0,0.453125
4,300,128,20,107,0,hash,0.25,0.012500811741022144,1.0,0.4453125
4,300,128,20,107,0,hash,0.25,0.012500811741022144,1.0,0.4296875
4,300,128,20,108,0,tardos,0.25,0.012355212355212355,1.0,0.7890625
4,300,128,20,108,0,tardos,0.25,0.012355212355212355,1.0,0.7734375
4,300,128,20,108,0,tardos,0.25,0.012355212355212355,1.0,0.765625
4,300,128,20,108,0,tardos,0.25,0.012355212355212355,1.0,0.7578125
4,300,128,20,108,0,tardos,0.25,0.012355212355212355,1.0,0.75
4,300,128,20,108,0,tardos,0.25,0.012355212355212355,1.0,0.75
4,300,128,20,108,0,tardos,0.25,0.012355212355212355,1.0,0.7421875
4,300,128,20,108,0,tardos,0.25,0.012355212355212355,1.0,0.7421875
4,300,128,20,108,0,tardos,0.25,0.012355212355212355,1.0,0.7421875
4,300,128,20,108,0,tardos,0.25,0.012355212355212355,1.0,0.734375
4,300,128,20,108,0,tardos,0.25,0.012355212355212355,1.0,0.734375
4,300,128,20,108,0,tardos,0.25,0.012355212355212355,1.0,0.734375
4,300,128,20,108,0,tardos,0.25,0.012355212355212355,1.0,0.7265625
4,300,128,20,108,0,tardos,0.25,0.012355212355212355,1.0,0.7265625
4,300,128,20,108,0,tardos,0.25,0.012355212355212355,1.0,0.71875
4,300,128,20,108,0,tardos,0.25,0.012355212355212355,1.0,0.703125
4,300,128,20,108,0,tardos,0.25,0.012355212355212355,1.0,0.6953125
4,300,128,20,108,0,tardos,0.25,0.012355212355212355,1.0,0.6953125
4,300,128,20,108,0,tardos,0.25,0.012355212355212355,1.0,0.6796875
4,300,128,20,108,0,hash,0.25,0.01210788817430109,1.0,0.6015625
4,300,128,20,108,0,hash,0.25,0.01210788817430109,1.0,0.578125
4,300,128,20,108,0,hash,0.25,0.01210788817430109,1.0,0.5703125
4,300,128,20,108,0,hash,0.25,0.01210788817430109,1.0,0.5625
4,300,128,20,108,0,hash,0.25,0.01210788817430109,1.0,0.5625
4,300,128,20,108,0,hash,0.25,0.01210788817430109,1.0,0.5390625
4,300,128,20,108,0,hash,0.25,0.01210788817430109,1.0,0.5390625
4,300,128,20,108,0,hash,0.25,0.01210788817430109,1.0,0.5234375
4,300,128,20,108,0,hash,0.25,0.01210788817430109,1.0,0.515625
4,300,128,20,108,0,hash,0.25,0.01210788817430109,1.0,0.515625
4,300,128,20,108,0,hash,0.25,0.01210788817430109,1.0,0.515625
4,300,128,20,108,0,hash,0.25,0.01210788817430109,1.0,0.5
4,300,128,20,108,0,hash,0.25,0.01210788817430109,1.0,0.5
4,300,128,20,108,0,hash,0.25,0.01210788817430109,1.0,0.484375
4,300,128,20,108,0,hash,0.25,0.01210788817430109,1.0,0.484375
4,300,128,20,108,0,hash,0.25,0.01210788817430109,1.0,0.484375
4,300,128,20,108,0,hash,0.25,0.01210788817430109,1.0,0.4609375
4,300,128,20,108,0,hash,0.25,0.01210788817430109,1.0,0.4375
4,300,128,20,108,0,hash,0.25,0.01210788817430109,1.0,0.4140625
4,300,128,20,109,0,tardos,0.25,0.012330639410506298,1.0,0.8046875
4,300,128,20,109,0,tardos,0.25,0.012330639410506298,1.0,0.796875
4,300,128,20,109,0,tardos,0.25,0.012330639410506298,1.0,0.7890625
4,300,128,20,109,0,tardos,0.25,0.012330639410506298,1.0,0.7890625
4,300,128,20,109,0,tardos,0.25,0.012330639410506298,1.0,0.78125
4,300,128,20,109,0,tardos,0.25,0.012330639410506298,1.0,0.78125
4,300,128,20,109,0,tardos,0.25,0.012330639410506298,1.0,0.7734375
4,300,128,20,109,0,tardos,0.25,0.012330639410506298,1.0,0.765625
4,300,128,20,109,0,tardos,0.25,0.012330639410506298,1.0,0.765625
4,300,128,20,109,0,tardos,0.25,0.012330639410506298,1.0,0.765625
4,300,128,20,109,0,tardos,0.25,0.012330639410506298,1.0,0.7578125
4,300,128,20,109,0,tardos,0.25,0.012330639410506298,1.0,0.7578125
4,300,128,20,109,0,tardos,0.25,0.012330639410506298,1.0,0.7421875
4,300,128,20,109,0,tardos,0.25,0.012330639410506298,1.0,0.7265625
4,300,128,20,109,0,tardos,0.25,0.012330639410506298,1.0,0.71875
4,300,128,20,109,0,tardos,0.25,0.012330639410506298,1.0,0.71875
4,300,128,20,109,0,tardos,0.25,0.012330639410506298,1.0,0.7109375
4,300,128,20,109,0,tardos,0.25,0.012330639410506298,1.0,0.7109375
4,300,128,20,109,0,tardos,0.25,0.012330639410506298,1.0,0.7109375
4,300,128,20,109,0,hash,0.25,0.012876427829698858,1.0,0.5390625
