gamma,k,fingerprint_length,n_recipients,sk,id,code,embedding_ratio,recipient_id,attribute,rel_delta_mean,rel_delta_std,hellinger_distance,kl_divergence,emd,ks,p_value
4,300,128,20,104,0,tardos,0.25,0,hours-per-week,8.586709153121029e-05,0.005644502422970493,0.005133539824451648,0.00010523502298994802,0.0779460090292059,0.0040539295476183235,0.950824813595328
4,300,128,20,105,0,tardos,0.25,0,age,0.0005721610818556215,0.00022909904310357596,0.0015676418118011134,9.82826917615634e-06,0.04299622247473988,0.002088387948773085,0.9999996852866005
4,300,128,20,105,0,tardos,0.25,0,fnlwgt,0.000209074113692557,0.0015583187756070236,0.003503268730043176,4.818069275564064e-05,379.35702220447854,0.002119099536255109,0.9999994922443413
4,300,128,20,105,0,tardos,0.25,0,education-num,2.6616709151028316e-05,0.00015571945306101152,0.00019406442677243725,1.510225968173244e-07,0.00039925063726562295,3.071158748202407e-05,1.0
4,300,128,20,105,0,tardos,0.25,0,capital-gain,0.0037015022648614147,0.18669442839742664,0.08219937539415668,0.02538477069981935,370.1465249838733,0.011240441018396274,0.03244251983703228
4,300,128,20,105,0,tardos,0.25,0,capital-loss,0.003584217109321043,0.0766878670705067,0.04192887424440509,0.006704907001889447,15.61284972820243,0.00853782131998393,0.1851133283498756
4,300,128,20,105,0,tardos,0.25,0,hours-per-week,9.558198144896622e-05,0.007842698661107025,0.005539384129502314,0.0001225953743720583,0.09744786708024925,0.004146064310064201,0.9412005186396722
4,300,128,20,106,0,tardos,0.25,0,age,0.0005641676549767264,0.0014968942192304466,0.0021874460358090506,1.9141926377947685e-05,0.044623936611283464,0.0026104849359663285,0.9998790202498608
4,300,128,20,106,0,tardos,0.25,0,fnlwgt,0.0001209191635020928,0.0009515925947696243,0.0031775358847610023,4.099391646083073e-05,296.01615429500845,0.0018426952489174475,0.9999999972560354
4,300,128,20,106,0,tardos,0.25,0,education-num,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4,300,128,20,106,0,tardos,0.25,0,capital-gain,0.0033780049725806683,0.16424652569442186,0.07376179723742403,0.020499266701170422,337.7971192530935,0.01173182641810755,0.022456609896017554
4,300,128,20,106,0,tardos,0.25,0,capital-loss,0.002996459650543873,0.06696894480167558,0.03629375401278843,0.005053623909360469,13.052578237769097,0.0070943767083320175,0.3838223854963614
4,300,128,20,106,0,tardos,0.25,0,hours-per-week,7.489866743047834e-05,0.005729945511302677,0.0051195977151341256,0.00010462087440133317,0.08504038573753879,0.003378274623015265,0.9921143531218256
4,300,128,20,107,0,tardos,0.25,0,age,0.0004854955062215869,0.0010645069804256667,0.001825184844230308,1.3329212173172566e-05,0.04023217960136395,0.0019348300113632977,0.9999999798554688
4,300,128,20,107,0,tardos,0.25,0,fnlwgt,0.00013260252784359875,0.0037366138509138253,0.0025626796808643055,2.610328890215396e-05,339.72651331347544,0.0018426952489174475,0.9999999972560354
4,300,128,20,107,0,tardos,0.25,0,education-num,1.4332074158218689e-05,0.00017667583656129628,0.00029389429299779866,3.459988670342617e-07,0.000214981112373701,6.14231749639137e-05,1.0
4,300,128,20,107,0,tardos,0.25,0,capital-gain,0.0031991806666016673,0.15511496006026143,0.06986139647791671,0.018411736856004078,319.9148674795016,0.011240441018396274,0.03244251983703228
4,300,128,20,107,0,tardos,0.25,0,capital-loss,0.003071440764609671,0.06294229643796301,0.03537665732356432,0.004807814471530572,13.392524799606873,0.0076471852830072296,0.2954370075315602
4,300,128,20,107,0,tardos,0.25,0,hours-per-week,0.0002278298377488388,0.0072162433874208825,0.005709592330721635,0.00013024450101554636,0.10008906360369763,0.004606738122293563,0.8783936485130763
4,300,128,20,108,0,tardos,0.25,0,age,0.0005300904140721728,0.00011251456937997188,0.0016925378308626463,1.1458222704186345e-05,0.04158348945056959,0.0014434446116519117,0.9999999999999964
4,300,128,20,108,0,tardos,0.25,0,fnlwgt,0.00021058090916620007,0.002764909795084295,0.002534945394251936,2.5676982228101754e-05,401.4951936365584,0.0023033690611468094,0.9999939740455374
4,300,128,20,108,0,tardos,0.25,0,education-num,5.118597913664757e-05,0.0006015629683634601,0.0007520964514507357,2.270853671124442e-06,0.0007677896870489269,0.0001535579374097847,1.0
4,300,128,20,108,0,tardos,0.25,0,capital-gain,0.0031198939181431382,0.15602059567977003,0.06949273797769867,0.01826570279855921,311.9862719203919,0.011086883080986487,0.03627788912233676
4,300,128,20,108,0,tardos,0.25,0,capital-loss,0.003093064373151259,0.06630041722397159,0.03712943489592742,0.005265413564986842,13.473388409446878,0.007708608457971167,0.28657243016524003
4,300,128,20,108,0,tardos,0.25,0,hours-per-week,0.00010184965236362877,0.006804461965111612,0.005445783979023094,0.00011828728433891593,0.08682165781149152,0.0033168514480513833,0.9937199507404902
4,300,128,20,109,0,tardos,0.25,0,age,0.0006007691359484171,0.0007498944404040365,0.0017496149111346374,1.2230187177689887e-05,0.04404041644912601,0.0019041184238813291,0.9999999892936682
4,300,128,20,109,0,tardos,0.25,0,fnlwgt,0.0002537141680366388,0.0039472566634894506,0.0025400591486448867,2.571732632950379e-05,392.53631645219883,0.0023647922361107465,0.9999879048498339
4,300,128,20,109,0,tardos,0.25,0,education-num,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4,300,128,20,109,0,tardos,0.25,0,capital-gain,0.0038725702818589573,0.1853725341770861,0.08267482017355214,0.025633656966389164,387.2531556156117,0.012069653880409148,0.01727980705714561
4,300,128,20,109,0,tardos,0.25,0,capital-loss,0.0029378354884886707,0.06257804730509947,0.035207371145265495,0.004746463760138601,12.797211387856667,0.007370780995669679,0.33770164110957657
4,300,128,20,109,0,tardos,0.25,0,hours-per-week,0.00018176245652586615,0.006997990123820715,0.005669871047805773,0.00012833394448747587,0.09342464912011265,0.004453180184883776,0.9019198970816529
4,300,256,20,100,0,tardos,0.25,0,age,0.0002368578596211632,0.0007336751948455703,0.0012654061298573128,6.4003533052975035e-06,0.021835938699671806,0.0011363287368323927,1.0
4,300,256,20,100,0,tardos,0.25,0,fnlwgt,7.789920473840712e-05,0.0009226197394928259,0.004392663097050801,6.675724376900377e-05,295.45228954884834,0.0013820214366880856,0.9999999999999999
4,300,256,20,100,0,tardos,0.25,0,education-num,2.6616709151028316e-05,0.00015571945306101152,0.0001940644267724372,1.5102259681111735e-07,0.00039925063726562295,3.071158748202407e-05,1.0
4,300,256,20,100,0,tardos,0.25,0,capital-gain,0.003634617593680621,0.17397948335892424,0.07815061424918152,0.022963212655947626,363.4581247504644,0.012653174042566273,0.010798472794084182
4,300,256,20,100,0,tardos,0.25,0,capital-loss,0.0030674079298898187,0.0685082269603707,0.037051284977461615,0.005257295203433629,13.361628942599964,0.007247934645741805,0.3577289804633125
4,300,256,20,100,0,tardos,0.25,0,hours-per-week,0.00025979495941367577,0.005694782546961346,0.00522706736329309,0.00010913822235104715,0.0817235342894865,0.0043303338349559295,0.9189290377145155
4,300,256,20,101,0,tardos,0.25,0,age,0.00031595071505407775,0.00012481001333288587,0.0014143335672830975,7.983013821750403e-06,0.02337151807376886,0.0014434446116519672,0.9999999999999964
4,300,256,20,101,0,tardos,0.25,0,fnlwgt,0.00016754595357322565,0.001598077938527932,0.00377959631377889,5.5111711362642716e-05,361.8423881330359,0.0022419458861828723,0.999997170521912
4,300,256,20,101,0,tardos,0.25,0,education-num,5.528085746758412e-05,0.0003467496669039339,0.00044047642673380024,7.795177248885687e-07,0.0008292128620128389,9.213476244587012e-05,1.0
4,300,256,20,101,0,tardos,0.25,0,capital-gain,0.0034686631071341287,0.16781873412808856,0.07482763461221276,0.021081591427201212,346.86284205030597,0.0116396916556617,0.024089164380924476
4,300,256,20,101,0,tardos,0.25,0,capital-loss,0.00330014197552329,0.06983327077635683,0.03915270674731634,0.005848288241052987,14.375418445379417,0.008169282270200529,0.2261140154991258
4,300,256,20,101,0,tardos,0.25,0,hours-per-week,0.0001651531286019234,0.00695581889607143,0.005971535261186323,0.00014228221156417612,0.09449955468198115,0.004514603359847685,0.8928004506637203
4,300,256,20,102,0,tardos,0.25,0,age,8.792769566755458e-05,0.0002517779322057932,0.001519437239220267,9.226266693680838e-06,0.020607475200393348,0.0007985012745308495,1.0
4,300,256,20,102,0,tardos,0.25,0,fnlwgt,0.00031157153918019936,0.005466468827441569,0.0028696215471203444,3.256083695016384e-05,504.7418691072171,0.002149811123737022,0.9999991975494386
4,300,256,20,102,0,tardos,0.25,0,education-num,5.323341830205663e-05,0.00047413190913716955,0.000511704173714555,1.0499167344827383e-06,0.000798501274531072,0.0001228463499278274,1.0
4,300,256,20,102,0,tardos,0.25,0,capital-gain,0.003517250859987488,0.18033662542055673,0.07914015411166025,0.023573724784822888,351.7215687478895,0.010687632443721062,0.04816042906412543
4,300,256,20,102,0,tardos,0.25,0,capital-loss,0.0033207291737435162,0.07263788070562076,0.03940142441354302,0.005934846832252902,14.465096280826735,0.007923589570344891,0.2570467178473108
4,300,256,20,102,0,tardos,0.25,0,hours-per-week,0.00016076575896168863,0.006647554123295649,0.005456791358864357,0.00011893197353101255,0.08061791714013661,0.004545314947329626,0.8880932119172531
4,300,256,20,103,0,tardos,0.25,0,age,0.0006554610040669685,0.00031900698421934214,0.001903157660640581,1.4488455161076768e-05,0.048708577746383874,0.002364792236110691,0.9999879048498339
4,300,256,20,103,0,tardos,0.25,0,fnlwgt,0.0003362066784104675,0.00939700554351265,0.004069409573547637,6.100727793570724e-05,543.0222044777445,0.0029483123982678716,0.9988464693043404
4,300,256,20,103,0,tardos,0.25,0,education-num,5.118597913664757e-05,0.00043890471191472503,0.0003939559916526156,6.219330043352998e-07,0.0007677896870491147,9.213476244587793e-05,1.0
4,300,256,20,103,0,tardos,0.25,0,capital-gain,0.003267622123719779,0.15962902843002433,0.07059327963545685,0.018869498680261103,326.7589447498515,0.011455422130769999,0.02767294151172006
4,300,256,20,103,0,tardos,0.25,0,capital-loss,0.0030442755335334604,0.0637567928771724,0.03552481155974807,0.004849223305188379,13.268849236817047,0.007432204170633616,0.32797386890554436
4,300,256,20,103,0,tardos,0.25,0,hours-per-week,0.0004967129199888187,0.007050795475880595,0.005699254690953217,0.00012964828058399522,0.09210405085838816,0.005036700347040957,0.8013209811765283
4,300,256,20,104,0,tardos,0.25,0,age,0.0005469186811855133,0.000360220090733646,0.0018005617645388214,1.296664426112232e-05,0.04060071865114701,0.002180522711218935,0.9999987563214633
4,300,256,20,104,0,tardos,0.25,0,fnlwgt,0.00011176135698963616,0.004584987261400201,0.002160733028681143,1.854101616934448e-05,332.93206596849154,0.0011670403243144722,1.0
4,300,256,20,104,0,tardos,0.25,0,education-num,1.2284634992809629e-05,0.00014148275838711058,0.00015629782225106542,9.777994989714246e-08,0.0001842695248917437,3.071158748196856e-05,1.0
4,300,256,20,104,0,tardos,0.25,0,capital-gain,0.0036128056990161143,0.17627929489795655,0.07853102613152596,0.0231897284962269,361.27695709591006,0.011977519117963187,0.01857363279285528
4,300,256,20,104,0,tardos,0.25,0,capital-loss,0.003414527833031845,0.07230136021222697,0.03988788729278312,0.006083125829133593,14.87368324068668,0.008292128620128292,0.21174304328428595
4,300,256,20,104,0,tardos,0.25,0,hours-per-week,0.00010843070682405343,0.005381738934280309,0.004899854545209029,9.591456329448048e-05,0.07573477473050533,0.003838948435244627,0.9693413153548769
4,300,256,20,105,0,tardos,0.25,0,age,0.0006533574706778009,0.00011918442887600669,0.0016780694018384652,1.1259929456286128e-05,0.048493596634009976,0.002119099536254998,0.9999994922443413
4,300,256,20,105,0,tardos,0.25,0,fnlwgt,0.00014722881657093962,0.0007193379680257134,0.003309905526493512,4.409342388850396e-05,360.0150486778602,0.0018119836614355345,0.9999999986826373
4,300,256,20,105,0,tardos,0.25,0,education-num,4.0948783309247e-05,0.0003324908336325714,0.00037684854703654084,5.691675308281661e-07,0.0006142317496393205,9.213476244587012e-05,1.0
4,300,256,20,105,0,tardos,0.25,0,capital-gain,0.0037072969851347126,0.185739437889957,0.08204713075140563,0.02527397086922409,370.7259912164852,0.011332575780842125,0.03031641687789044
4,300,256,20,105,0,tardos,0.25,0,capital-loss,0.003523428471288573,0.07540865024420533,0.041340441030795545,0.00651835747194681,15.348054420933043,0.008445686557538079,0.19477558337910017
4,300,256,20,105,0,tardos,0.25,0,hours-per-week,2.0369930472725752e-05,0.0075455535903352884,0.005538340976741727,0.0001225280627301811,0.09480667055680095,0.0040539295476183235,0.950824813595328
4,300,256,20,106,0,tardos,0.25,0,age,0.0005359803075618031,0.0015169310584576135,0.002107804612212653,1.777595222240129e-05,0.04397899327416252,0.002364792236110691,0.9999879048498339
4,300,256,20,106,0,tardos,0.25,0,fnlwgt,0.00011629123375451252,0.0010463786542902135,0.0032679803948969417,4.3299120337479395e-05,295.8642240717363,0.0017812720739535104,0.9999999993915197
4,300,256,20,106,0,tardos,0.25,0,education-num,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4,300,256,20,106,0,tardos,0.25,0,capital-gain,0.003336499382622278,0.16522405050997088,0.07379711384620795,0.020526109626853268,333.64660176284195,0.011240441018396274,0.03244251983703228
4,300,256,20,106,0,tardos,0.25,0,capital-loss,0.0031435946641253623,0.06846563538597172,0.03755645504026583,0.005403556895514911,13.693498356930078,0.0076471852830072296,0.2954370075315602
4,300,256,20,106,0,tardos,0.25,0,hours-per-week,5.546888759496647e-05,0.006986133305372062,0.00532673586196683,0.00011326470841016329,0.09253401308313533,0.0032247166856054776,0.9956511195085973
4,300,256,20,107,0,tardos,0.25,0,age,0.0005279868806829079,0.0012327903685476033,0.001895668480244202,1.4379132291162002e-05,0.042289855962654735,0.0022419458861828723,0.999997170521912
4,300,256,20,107,0,tardos,0.25,0,fnlwgt,0.0001413650145984139,0.0038435450306941827,0.002728163108663925,2.9664622108387905e-05,378.5418445379461,0.0019041184238813846,0.9999999892936682
4,300,256,20,107,0,tardos,0.25,0,education-num,1.637951332374617e-05,0.0002118727727266171,0.00044762070569758796,8.030890231423104e-07,0.0002456926998556574,9.213476244587012e-05,1.0
4,300,256,20,107,0,tardos,0.25,0,capital-gain,0.003424415252106824,0.16427968856513983,0.07384500793581593,0.02050736740962199,342.43810079543147,0.011240441018396274,0.03244251983703228
4,300,256,20,107,0,tardos,0.25,0,capital-loss,0.0030795416861011237,0.0634120068222595,0.035271625787570794,0.004784832692441715,13.427812413623633,0.007585762108043292,0.3044932799581591
4,300,256,20,107,0,tardos,0.25,0,hours-per-week,0.0001927308806265981,0.007682554915980878,0.005884006577146981,0.0001383305571549945,0.10322164552685735,0.0046988728847394134,0.8631638602278647
4,300,256,20,108,0,tardos,0.25,0,age,0.0005212555738376302,0.0003200086786491609,0.001677429460459309,1.1257684206626564e-05,0.04192131691287165,0.0016891373115076602,0.9999999999537882
4,300,256,20,108,0,tardos,0.25,0,fnlwgt,0.0002412773538135597,0.003791790578741258,0.0026714050100099724,2.845697961271066e-05,433.9129940726633,0.002180522711218935,0.9999987563214633
4,300,256,20,108,0,tardos,0.25,0,education-num,3.8901344143837945e-05,0.00045986862709014896,0.0005966403336638009,1.4281140038273856e-06,0.0005835201621571928,0.0001228463499278274,1.0
4,300,256,20,108,0,tardos,0.25,0,capital-gain,0.002992742374830155,0.14773422029072905,0.0659090317648655,0.016475910923723136,299.2712447406369,0.0111175946684684,0.035480513821081305
4,300,256,20,108,0,tardos,0.25,0,capital-loss,0.0032983934737566387,0.0696094259805717,0.03919764946649658,0.005858908084498731,14.36780197168386,0.008230705445164355,0.21883876776492883
4,300,256,20,108,0,tardos,0.25,0,hours-per-week,0.00017486801851967934,0.006948390272033815,0.005438376107035147,0.00011794102448525971,0.0858081754245871,0.0033782746230152094,0.9921143531218272
4,300,256,20,109,0,tardos,0.25,0,age,0.000576788855311829,0.00025446843399493926,0.0015433057930401067,9.525716868548155e-06,0.04296551088725779,0.0017505604864715418,0.9999999997303403
4,300,256,20,109,0,tardos,0.25,0,fnlwgt,0.00030058768619372787,0.004498232044285276,0.0028016986025324524,3.124776103002193e-05,450.949110899545,0.002641196523448297,0.9998458183768969
4,300,256,20,109,0,tardos,0.25,0,education-num,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4,300,256,20,109,0,tardos,0.25,0,capital-gain,0.003916823357908344,0.19038516114646178,0.0844968771945436,0.026768710502141538,391.6784189674777,0.011946807530481274,0.019023750925438645
4,300,256,20,109,0,tardos,0.25,0,capital-loss,0.0027209719165516818,0.057384408839147805,0.03242487255493074,0.004036142749014235,11.852553668499112,0.006879395595958293,0.4222727209027869
4,300,256,20,109,0,tardos,0.25,0,hours-per-week,0.00015888545768726086,0.009153733158599684,0.006314449901897739,0.00015907818482499791,0.10788980682411431,0.004576026534811595,0.8832902527939942
4,300,512,20,100,0,tardos,0.25,0,age,0.0002355957395876432,0.0007523202525447383,0.0011030639360425018,4.868201531579591e-06,0.021743803937225477,0.0009520592119406368,1.0
4,300,512,20,100,0,tardos,0.25,0,fnlwgt,8.358081296414572e-05,0.0011847200119309577,0.00443698309168794,6.832077425247794e-05,308.3370903842024,0.0014741561991339358,0.9999999999999848
4,300,512,20,100,0,tardos,0.25,0,education-num,2.6616709151028316e-05,0.00015571945306101152,0.0001940644267724372,1.5102259681111735e-07,0.00039925063726562295,3.071158748202407e-05,1.0
4,300,512,20,100,0,tardos,0.25,0,capital-gain,0.003968678549228294,0.19162285012500493,0.08546291964664895,0.02736692889837157,396.8638862442787,0.012530327692638399,0.011943930758929855
4,300,512,20,100,0,tardos,0.25,0,capital-loss,0.003040263850044654,0.06936868758697856,0.03725523292004093,0.0053110213228546145,13.243389330794496,0.007155799883295955,0.37324522219500667
4,300,512,20,100,0,tardos,0.25,0,hours-per-week,0.0002441257821270194,0.00609877843284706,0.005182558533347406,0.00010728306206867843,0.08246061238905379,0.004238199072510079,0.930562795512923
4,300,512,20,101,0,tardos,0.25,0,age,0.00032436484861084533,0.00018547045905156217,0.0014287354895787276,8.140177954718515e-06,0.023862903473480288,0.0013820214366880301,0.9999999999999999
4,300,512,20,101,0,tardos,0.25,0,fnlwgt,0.00023576723923249426,0.002847778364502111,0.004086600864733529,6.475005411546974e-05,456.0502748687047,0.002671908110930321,0.9998051768615013
4,300,512,20,101,0,tardos,0.25,0,education-num,5.732829663299318e-05,0.0003819674151997842,0.0005366951830405519,1.1563465830246948e-06,0.0008599244494947962,0.0001228463499278274,1.0
4,300,512,20,101,0,tardos,0.25,0,capital-gain,0.0034845798536299933,0.17131709383916777,0.07596429240290185,0.02173895798985662,348.45450078314474,0.011547556893215849,0.025826064308766106
4,300,512,20,101,0,tardos,0.25,0,capital-loss,0.0032611743575221923,0.06852248520545501,0.038580753093639036,0.005681593221988227,14.205675501366612,0.008138570682718504,0.2298195645501625
4,300,512,20,101,0,tardos,0.25,0,hours-per-week,0.0002102803591876822,0.005842382102434891,0.0056529645885090305,0.0001275660108959731,0.08467184668775465,0.004483891772365717,0.897409978742564
4,300,512,20,102,0,tardos,0.25,0,age,0.00010265242939172753,0.00040843283192392376,0.001109123844024025,4.9157702698219075e-06,0.016215718190472954,0.0007985012745308495,1.0
4,300,512,20,102,0,tardos,0.25,0,fnlwgt,0.0003023370173156358,0.00455929385749691,0.002657945419188016,2.7955832097343047e-05,471.74328184023955,0.0022419458861828723,0.999997170521912
4,300,512,20,102,0,tardos,0.25,0,education-num,4.0948783309247e-05,0.0003324908336325714,0.00037684854703652957,5.691675308206199e-07,0.0006142317496393205,9.213476244587012e-05,1.0
4,300,512,20,102,0,tardos,0.25,0,capital-gain,0.0035469729102254035,0.17913116543128244,0.07868505390564909,0.02331903542631053,354.69374404962616,0.011056171493504574,0.03709090480258026
4,300,512,20,102,0,tardos,0.25,0,capital-loss,0.0031210333510073036,0.06784345568417566,0.03677807079461459,0.005186219138489858,13.595221276987775,0.007462915758115529,0.32318179240148803
4,300,512,20,102,0,tardos,0.25,0,hours-per-week,0.00031432369637142833,0.007246283954390829,0.00556046433011343,0.00012351739413600152,0.08712877368631133,0.004606738122293563,0.8783936485130763
4,300,512,20,103,0,tardos,0.25,0,age,0.0006239080032293577,0.00035192539015197415,0.0018737813547395799,1.4039881053712833e-05,0.04683517090998446,0.0022112342987009037,0.9999981076906375
4,300,512,20,103,0,tardos,0.25,0,fnlwgt,0.00031242373035510705,0.009366159480960336,0.003841532222376312,5.482641731366043e-05,567.0152329473897,0.0027640428733761713,0.999625173425962
4,300,512,20,103,0,tardos,0.25,0,education-num,2.6616709151028316e-05,0.00031823959953084104,0.00044309032238498,7.870662272628179e-07,0.00039925063726544124,9.213476244587012e-05,1.0
4,300,512,20,103,0,tardos,0.25,0,capital-gain,0.003096444772377456,0.14866963775248127,0.06629924329742255,0.01665903152915887,309.6413807929695,0.011086883080986487,0.03627788912233676
4,300,512,20,103,0,tardos,0.25,0,capital-loss,0.0030531096977012497,0.06169750977900513,0.03479369773343959,0.004658057558182468,13.365437179447857,0.0076471852830072296,0.2954370075315602
4,300,512,20,103,0,tardos,0.25,0,hours-per-week,0.0004356031285706415,0.006237877780728661,0.005176350531818127,0.00010703267289549829,0.08187709222689714,0.00482171923466726,0.8416846603139866
4,300,512,20,104,0,tardos,0.25,0,age,0.0005422909077293057,0.0003302566475795635,0.001805607496367933,1.30361916709287e-05,0.03989435213906203,0.0022112342987009037,0.9999981076906375
4,300,512,20,104,0,tardos,0.25,0,fnlwgt,0.00011875820174560442,0.003511200176491191,0.0020400240927160806,1.659853127457099e-05,323.7564571112697,0.00159700254906181,0.9999999999977898
4,300,512,20,104,0,tardos,0.25,0,education-num,1.2284634992809629e-05,0.00014148275838711058,0.00015629782225106542,9.777994989714246e-08,0.0001842695248917437,3.071158748196856e-05,1.0
4,300,512,20,104,0,tardos,0.25,0,capital-gain,0.003507993987835828,0.17394063428383674,0.07696134798119561,0.02232558432025634,350.79589078959566,0.012008230705445211,0.018133050850551807
4,300,512,20,104,0,tardos,0.25,0,capital-loss,0.003430623919859509,0.07106024243112477,0.03960543774843443,0.005998718070729112,14.943797794908003,0.008445686557538079,0.19477558337910017
4,300,512,20,104,0,tardos,0.25,0,hours-per-week,0.00019210411353507383,0.004516078702031665,0.004888452383754466,9.543324898077651e-05,0.0744755996437455,0.0038696600227265954,0.9670291197894874
4,300,512,20,105,0,tardos,0.25,0,age,0.0006112868028942549,0.00010561732890677627,0.0015944999430544885,1.0165614786292704e-05,0.04536101471085068,0.002026964773809148,0.9999998869405597
4,300,512,20,105,0,tardos,0.25,0,fnlwgt,0.0001693001237276819,8.444055676089021e-05,0.0032345551712079455,4.2109817940892554e-05,357.69610884185875,0.002026964773809259,0.9999998869405597
4,300,512,20,105,0,tardos,0.25,0,education-num,2.86641483165558e-05,0.00019091503230898825,0.0002676020009636118,2.8695594095145873e-07,0.00042996222474758023,6.14231749639137e-05,1.0
4,300,512,20,105,0,tardos,0.25,0,capital-gain,0.0035598411940631802,0.18045270802123708,0.07969416237082681,0.02389555082492899,355.9805595651245,0.011516845305733825,0.026429195559107166
4,300,512,20,105,0,tardos,0.25,0,capital-loss,0.0034120954414613032,0.07480688573711101,0.040668065081641266,0.0063138520261588425,14.863087743005412,0.008015724332790741,0.24509983501282118
4,300,512,20,105,0,tardos,0.25,0,hours-per-week,2.0996697564177506e-05,0.007186419472875208,0.0055334704633716375,0.00012230122146108445,0.09136697275882158,0.004023217960136383,0.9538065440253597
4,300,512,20,106,0,tardos,0.25,0,age,0.0004249137446134053,0.0016814948811539143,0.0019175578265116764,1.4715097546361654e-05,0.038635177052301656,0.0019655415988452662,0.9999999632077614
4,300,512,20,106,0,tardos,0.25,0,fnlwgt,0.00010473022184789591,0.0007819368020231534,0.0031208266248985003,3.9560491633326207e-05,273.43834648812384,0.0017812720739535104,0.9999999993915197
4,300,512,20,106,0,tardos,0.25,0,education-num,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4,300,512,20,106,0,tardos,0.25,0,capital-gain,0.0033047457405565124,0.164734786996629,0.07344751861428529,0.020354351723457082,330.47126930990765,0.011455422130769999,0.02767294151172006
4,300,512,20,106,0,tardos,0.25,0,capital-loss,0.0030996847084693406,0.06757222289302929,0.03742365728587806,0.005357127072586471,13.50222659009243,0.0075857621080434035,0.30449327995814246
4,300,512,20,106,0,tardos,0.25,0,hours-per-week,0.00011250469291859858,0.006851404048797021,0.005137731051587212,0.00010544267174919438,0.09087558735911044,0.0032247166856054776,0.9956511195085973
4,300,512,20,107,0,tardos,0.25,0,age,0.0006352670835308431,0.0005167781847030819,0.0018381530443399932,1.3519606062852564e-05,0.048340038696600404,0.0022419458861828723,0.999997170521912
4,300,512,20,107,0,tardos,0.25,0,fnlwgt,0.00012152775527586555,0.004103194685013408,0.002993865380798071,3.5309394502255757e-05,371.0933939375324,0.0018734068363994716,0.999999994487407
4,300,512,20,107,0,tardos,0.25,0,education-num,3.071158748196486e-05,0.0003886689409736144,0.000741916962625271,2.209593566333788e-06,0.0004606738122293558,0.0001535579374097847,1.0
4,300,512,20,107,0,tardos,0.25,0,capital-gain,0.003494926076683144,0.1719364701827979,0.07640969542519228,0.0219825984966922,349.4891127422369,0.011240441018396274,0.03244251983703228
4,300,512,20,107,0,tardos,0.25,0,capital-loss,0.0030878893719548037,0.06215324960307953,0.035148805258720654,0.0047500449216658705,13.51693744049633,0.007739320045453191,0.2822118756956514
4,300,512,20,107,0,tardos,0.25,0,hours-per-week,0.00020401268827301966,0.008038260722785398,0.006208083197768472,0.00015392696369580263,0.10942538619821278,0.004729584472221382,0.8579149091163801
4,300,512,20,108,0,tardos,0.25,0,age,0.0005843615755128517,0.00013472714881177498,0.0016829745269037815,1.1330116307581835e-05,0.0460366696354533,0.0019348300113632977,0.9999999798554688
4,300,512,20,108,0,tardos,0.25,0,fnlwgt,0.00029609180780403016,0.004226755411519299,0.0028442816926022526,3.226821182799368e-05,498.32118178188705,0.002641196523448297,0.9998458183768969
4,300,512,20,108,0,tardos,0.25,0,education-num,3.8901344143837945e-05,0.00045986862709014896,0.0005966403336638009,1.4281140038273856e-06,0.0005835201621571928,0.0001228463499278274,1.0
4,300,512,20,108,0,tardos,0.25,0,capital-gain,0.0030202353557579388,0.15361873067356893,0.0681086623467718,0.01756975649350943,302.0205153404363,0.010749055618685,0.04613744051889901
4,300,512,20,108,0,tardos,0.25,0,capital-loss,0.003059581974401991,0.06428986801587958,0.03627013469940323,0.005031972879184652,13.32753908049505,0.007708608457971167,0.28657243016524003
4,300,512,20,108,0,tardos,0.25,0,hours-per-week,0.00010404333718374615,0.00507368223783869,0.004633231101472829,8.573044517650701e-05,0.06940818770922219,0.0035011209729430837,0.9880205548148414
4,300,512,20,109,0,tardos,0.25,0,age,0.0005982448958813772,0.0002052661757910929,0.0017878991858728105,1.2780725012263322e-05,0.043856146924234396,0.0022419458861828723,0.999997170521912
4,300,512,20,109,0,tardos,0.25,0,fnlwgt,0.00020399969976139367,0.0031239655303644223,0.002425495846652806,2.3436257510243415e-05,336.6557845275033,0.002088387948773085,0.9999996852866005
4,300,512,20,109,0,tardos,0.25,0,education-num,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4,300,512,20,109,0,tardos,0.25,0,capital-gain,0.0040390846462440245,0.1961643542375471,0.0871780667399321,0.02844846389523366,403.90442553975305,0.012192500230336911,0.015680313835007433
4,300,512,20,109,0,tardos,0.25,0,capital-loss,0.0029556871274933334,0.06372373265036317,0.035408933555376804,0.0048016206743695085,12.874973127360953,0.007247934645741805,0.3577289804633125
4,300,512,20,109,0,tardos,0.25,0,hours-per-week,0.00015763192350435736,0.008012084288474573,0.005969787234399407,0.00014217123400752377,0.09683363533060957,0.004606738122293563,0.8783936485130763
4,450,128,20,100,0,tardos,0.25,0,age,0.0002578931935128388,0.0005448049209090323,0.001687898789949075,1.1318758940753337e-05,0.023371518073768797,0.0011363287368324482,1.0
