gamma,k,fingerprint_length,n_recipients,sk,id,embedding_ratio,recipient_id,attribute,rel_delta_mean,rel_delta_std,hellinger_distance,kl_divergence,emd,ks,p_value
16,500,64,20,106,0,0.0625,0,Elevation,0.00015313863712642698,0.0006716718683180084,0.0008618064048995291,2.975443441540333e-06,0.36733333333333357,0.0007333333333333636,1.0
16,500,64,20,106,0,0.0625,0,Aspect,0.0001920370370370171,0.0007002920885400719,0.0008429340033946094,2.841602182936614e-06,0.12013333333333336,0.0009333333333333416,1.0
16,500,64,20,106,0,0.0625,0,Slope,0.0002999999999999997,0.0017440843292252698,0.0013192728959679771,6.87671508891697e-06,0.018500000000000287,0.0011333333333333195,1.0
16,500,64,20,106,0,0.0625,0,Horizontal_Distance_To_Hydrology,0.00021330354926779978,0.0013327444742340091,0.0010758272396128108,4.621853093483154e-06,0.28646666666666754,0.0008000000000000229,1.0
16,500,64,20,106,0,0.0625,0,Vertical_Distance_To_Hydrology,5.047619047619126e-05,0.00032804908238582024,0.0008856052871396335,3.1299856190958178e-06,0.0377999999999991,0.0005666666666666598,1.0
16,500,64,20,106,0,0.0625,0,Horizontal_Distance_To_Roadways,5.6831061776991575e-05,0.000308182629143052,0.0006679311031827475,1.7841465327441365e-06,0.9506666666666662,0.00040000000000006697,1.0
16,500,64,20,106,0,0.0625,0,Hillshade_9am,1.771653543309951e-05,0.00012736212828340834,0.0009372195742912797,3.5249781421060475e-06,0.010233333333333275,0.0002666666666666928,1.0
16,500,64,20,106,0,0.0625,0,Hillshade_Noon,3.225806451719989e-06,8.072403385452577e-05,0.0005676704931006126,1.2886987051482713e-06,0.005766666666666555,0.00023333333333330764,1.0
16,500,64,20,106,0,0.0625,0,Hillshade_3pm,8.373655913969961e-05,0.00034362241105303023,0.0006992408818972871,1.9541026304145676e-06,0.022966666666666587,0.00040000000000001146,1.0
16,500,64,20,106,0,0.0625,0,Horizontal_Distance_To_Fire_Points,0.00021948975324131726,0.00021619560442356995,0.0006973770880127588,1.9457989668846403e-06,1.7284000000000006,0.0007333333333333636,1.0
16,500,64,20,106,0,0.0625,0,Cover_Type,0.00026111111111111934,0.0006367017735904596,0.0012007036331764163,5.763597527297822e-06,0.0026999999999999524,0.0010666666666666602,1.0
16,500,64,20,107,0,0.0625,0,Id,0.0,0.0,0.0,0.0,0.0,0.0,1.0
16,500,64,20,107,0,0.0625,0,Elevation,9.226250419596762e-05,0.0004347930733137141,0.0007177303662486356,2.060366053894137e-06,0.2586333333333346,0.0006000000000000449,1.0
16,500,64,20,107,0,0.0625,0,Aspect,6.842592592590791e-05,0.0008818060136004562,0.0007582040458576644,2.2991806670773945e-06,0.10176666666666753,0.0005999999999999894,1.0
16,500,64,20,107,0,0.0625,0,Slope,0.0002715846994535402,0.00024382227454287572,0.0011750977119817348,5.5232251704839865e-06,0.017166666666666684,0.0015000000000000013,0.9999999999999969
16,500,64,20,107,0,0.0625,0,Horizontal_Distance_To_Hydrology,0.0002674360883594051,0.0005132215730490017,0.0010717289753730825,4.592607882352855e-06,0.3652999999999984,0.0013666666666666272,1.0
16,500,64,20,107,0,0.0625,0,Vertical_Distance_To_Hydrology,3.8428571428568145e-05,0.0002802505127256106,0.001261794932826644,6.3186078235894e-06,0.03336666666666591,0.0006666666666666765,1.0
16,500,64,20,107,0,0.0625,0,Horizontal_Distance_To_Roadways,0.0002714767458198667,0.0007536100981668225,0.0006041195970866915,1.4602539018814235e-06,1.9886333333333377,0.0006000000000000449,1.0
16,500,64,20,107,0,0.0625,0,Hillshade_9am,1.0236220472445063e-05,0.00014154433479906045,0.0006390807249551117,1.6306338859826066e-06,0.009066666666666699,0.0002333333333333354,1.0
16,500,64,20,107,0,0.0625,0,Hillshade_Noon,7.16129032258e-05,0.00024241447667981418,0.000648684411834688,1.6846519861213564e-06,0.013233333333332934,0.00046666666666661527,1.0
16,500,64,20,107,0,0.0625,0,Hillshade_3pm,1.4112903225816537e-05,4.552590785944764e-05,0.0007204615892225151,2.0750943918972297e-06,0.013899999999999855,0.00020000000000000573,1.0
16,500,64,20,107,0,0.0625,0,Horizontal_Distance_To_Fire_Points,0.0003586319066871559,3.505558284738883e-05,0.0008097491412042486,2.622449294485803e-06,2.663733333333335,0.0008666666666666822,1.0
16,500,64,20,107,0,0.0625,0,Cover_Type,0.000588888888888898,1.7104290384413077e-05,0.0013396154235123055,7.172693043201803e-06,0.0037333333333333107,0.0014666666666666162,0.9999999999999994
16,500,64,20,108,0,0.0625,0,Id,0.0,0.0,0.0,0.0,0.0,0.0,1.0
16,500,64,20,108,0,0.0625,0,Elevation,0.0002532896945284016,0.0004899945412024417,0.0009142293247675593,3.340107841513134e-06,0.5030333333333337,0.0008333333333333526,1.0
16,500,64,20,108,0,0.0625,0,Aspect,5.490740740741431e-05,0.0005648361668725154,0.0006320339097737548,1.597348565594816e-06,0.08083333333333313,0.0005333333333333301,1.0
16,500,64,20,108,0,0.0625,0,Slope,0.00022459016393442698,0.0013429700486934757,0.0009939820464178405,3.9411444875496214e-06,0.013700000000000326,0.0007000000000000339,1.0
16,500,64,20,108,0,0.0625,0,Horizontal_Distance_To_Hydrology,0.00021034996276991726,0.00019813625227208824,0.0009050357988477254,3.2751833616420176e-06,0.2883666666666678,0.0009000000000000119,1.0
16,500,64,20,108,0,0.0625,0,Vertical_Distance_To_Hydrology,8.50952380952411e-05,0.0016253904174611362,0.0011576813607396673,5.353046595094145e-06,0.06950000000000175,0.0006666666666667043,1.0
16,500,64,20,108,0,0.0625,0,Horizontal_Distance_To_Roadways,0.00024922017704091467,0.0011979661160995477,0.0008585646032254746,2.9506308993757046e-06,2.343833333333336,0.0007333333333333636,1.0
16,500,64,20,108,0,0.0625,0,Hillshade_9am,1.587926509183117e-05,0.0002275364580797805,0.0004366031366928527,7.620546612198631e-07,0.007833333333333671,0.00023333333333341866,1.0
16,500,64,20,108,0,0.0625,0,Hillshade_Noon,0.0001356989247311034,0.0002529787218409562,0.0013210097023350304,7.105649603194235e-06,0.024766666666666475,0.0007000000000000339,1.0
16,500,64,20,108,0,0.0625,0,Hillshade_3pm,0.00010564516129027692,0.0009256293761135017,0.0009117650631619963,3.310869142072058e-06,0.030599999999999995,0.0003666666666666818,1.0
16,500,64,20,108,0,0.0625,0,Horizontal_Distance_To_Fire_Points,0.00020758864259490896,0.00014343239374398106,0.0007052110876607541,1.989158278221255e-06,1.7765000000000033,0.0007333333333333636,1.0
16,500,64,20,108,0,0.0625,0,Cover_Type,0.0005444444444444585,0.00038666541606283144,0.0009367169981584116,3.508621063465904e-06,0.0032666666666667787,0.0011666666666666492,1.0
16,500,64,20,109,0,0.0625,0,Id,0.0,0.0,0.0,0.0,0.0,0.0,1.0
16,500,64,20,109,0,0.0625,0,Elevation,7.564618999662131e-05,0.0006712396614497971,0.0007471840219600239,2.230441717220601e-06,0.2740333333333353,0.0006333333333333746,1.0
16,500,64,20,109,0,0.0625,0,Aspect,3.240740740690424e-06,0.0005162693174879329,0.000580442017942673,1.347404926698169e-06,0.06863333333333357,0.0004666666666666708,1.0
16,500,64,20,109,0,0.0625,0,Slope,0.0004016393442622909,0.0011909470134312046,0.001354931979945765,7.335944999391831e-06,0.02450000000000011,0.0015999999999999903,0.9999999999997814
16,500,64,20,109,0,0.0625,0,Horizontal_Distance_To_Hydrology,0.0001656490444278944,0.00012026053615931787,0.001069541952580501,4.574737232051634e-06,0.24853333333333189,0.0010666666666666602,1.0
16,500,64,20,109,0,0.0625,0,Vertical_Distance_To_Hydrology,3.500000000000471e-05,0.000332342640296937,0.0006011825085870042,1.4469524887884415e-06,0.031100000000001425,0.00040000000000006697,1.0
16,500,64,20,109,0,0.0625,0,Horizontal_Distance_To_Roadways,4.119245000236345e-05,9.486681105956456e-05,0.000423065783969352,7.159079432567813e-07,0.663500000000001,0.0002666666666666928,1.0
16,500,64,20,109,0,0.0625,0,Hillshade_9am,1.6010498687636054e-05,0.00043998510687221864,0.0007941562015219348,2.515356230431998e-06,0.009866666666666543,0.0003333333333333244,1.0
16,500,64,20,109,0,0.0625,0,Hillshade_Noon,4.946236559120617e-06,0.0005548797113440341,0.0008983164343532803,3.2235777877069557e-06,0.013300000000000024,0.00033333333333335213,1.0
16,500,64,20,109,0,0.0625,0,Hillshade_3pm,0.00016451612903221844,0.0013308409530671617,0.0012822992049124353,6.540383632862438e-06,0.0412000000000003,0.0007333333333333358,1.0
16,500,64,20,109,0,0.0625,0,Horizontal_Distance_To_Fire_Points,0.00028179748129563456,1.3102514046659916e-05,0.0006604120817356689,1.7441227551291535e-06,2.1052666666666715,0.0007000000000000339,1.0
16,500,64,20,109,0,0.0625,0,Cover_Type,0.00024444444444449154,0.0006636602240664702,0.0011893824585398655,5.65592960515981e-06,0.0023999999999999855,0.0009666666666666712,1.0
16,500,128,20,100,0,0.0625,0,Id,0.0,0.0,0.0,0.0,0.0,0.0,1.0
16,500,128,20,100,0,0.0625,0,Elevation,5.568982880159956e-05,0.00032560847652501467,0.0005984055368675815,1.4314668822699023e-06,0.16600000000000137,0.00043333333333339663,1.0
16,500,128,20,100,0,0.0625,0,Aspect,5.37037037039075e-06,0.0005909794034549787,0.0006301472434749882,1.5879108642352576e-06,0.07660000000000036,0.0005000000000000004,1.0
16,500,128,20,100,0,0.0625,0,Slope,0.00037868852459015497,0.0019641427533044482,0.0014718861027151644,8.579310377135838e-06,0.02323333333333346,0.0012333333333333085,1.0
16,500,128,20,100,0,0.0625,0,Horizontal_Distance_To_Hydrology,0.00034100273020600447,0.0009171646964246783,0.0013000840256167329,6.7569058190435245e-06,0.45796666666666574,0.0016333333333332645,0.9999999999992356
16,500,128,20,100,0,0.0625,0,Vertical_Distance_To_Hydrology,1.099999999999974e-05,0.0010354793375311451,0.0011721586493565438,5.461908051729378e-06,0.03163333333333436,0.0004666666666666708,1.0
16,500,128,20,100,0,0.0625,0,Horizontal_Distance_To_Roadways,2.6382839211311353e-05,0.00015089745963482796,0.0006284745318814271,1.5797178497573586e-06,0.8581666666666659,0.0003666666666666679,1.0
16,500,128,20,100,0,0.0625,0,Hillshade_9am,3.175853018377424e-05,0.0010151180412583376,0.0015007860675747063,9.375633680932069e-06,0.012133333333333381,0.00019999999999997797,1.0
16,500,128,20,100,0,0.0625,0,Hillshade_Noon,6.236559139808613e-06,0.0004781052584710709,0.0011168153626386701,5.039610632033442e-06,0.011100000000000257,0.000500000000000056,1.0
16,500,128,20,100,0,0.0625,0,Hillshade_3pm,0.000177553763440795,0.0014271469565046878,0.0011740499492390035,5.48589906348261e-06,0.04689999999999999,0.0005333333333333301,1.0
