gamma,k,fingerprint_length,n_recipients,sk,id,code,embedding_ratio,vote_error,tp,tn
16,300,128,20,100,0,tardos,0.0625,0.011291460832745237,1.0,0.8125
16,300,128,20,100,0,tardos,0.0625,0.011291460832745237,1.0,0.796875
16,300,128,20,100,0,tardos,0.0625,0.011291460832745237,1.0,0.7890625
16,300,128,20,100,0,tardos,0.0625,0.011291460832745237,1.0,0.7890625
16,300,128,20,100,0,tardos,0.0625,0.011291460832745237,1.0,0.7890625
16,300,128,20,100,0,tardos,0.0625,0.011291460832745237,1.0,0.7890625
16,300,128,20,100,0,tardos,0.0625,0.011291460832745237,1.0,0.7890625
16,300,128,20,100,0,tardos,0.0625,0.011291460832745237,1.0,0.78125
16,300,128,20,100,0,tardos,0.0625,0.011291460832745237,1.0,0.7734375
16,300,128,20,100,0,tardos,0.0625,0.011291460832745237,1.0,0.7734375
16,300,128,20,100,0,tardos,0.0625,0.011291460832745237,1.0,0.765625
16,300,128,20,100,0,tardos,0.0625,0.011291460832745237,1.0,0.7578125
16,300,128,20,100,0,tardos,0.0625,0.011291460832745237,1.0,0.7578125
16,300,128,20,100,0,tardos,0.0625,0.011291460832745237,1.0,0.7578125
16,300,128,20,100,0,tardos,0.0625,0.011291460832745237,1.0,0.75
16,300,128,20,100,0,tardos,0.0625,0.011291460832745237,1.0,0.7421875
16,300,128,20,100,0,tardos,0.0625,0.011291460832745237,1.0,0.7421875
16,300,128,20,100,0,tardos,0.0625,0.011291460832745237,1.0,0.7421875
16,300,128,20,100,0,tardos,0.0625,0.011291460832745237,1.0,0.71875
16,300,128,20,100,0,hash,0.0625,0.01181560991845565,1.0,0.5859375
16,300,128,20,100,0,hash,0.0625,0.01181560991845565,1.0,0.546875
16,300,128,20,100,0,hash,0.0625,0.01181560991845565,1.0,0.5234375
16,300,128,20,100,0,hash,0.0625,0.01181560991845565,1.0,0.515625
16,300,128,20,100,0,hash,0.0625,0.01181560991845565,1.0,0.5078125
16,300,128,20,100,0,hash,0.0625,0.01181560991845565,1.0,0.5
16,300,128,20,100,0,hash,0.0625,0.01181560991845565,1.0,0.5
16,300,128,20,100,0,hash,0.0625,0.01181560991845565,1.0,0.4921875
16,300,128,20,100,0,hash,0.0625,0.01181560991845565,1.0,0.484375
16,300,128,20,100,0,hash,0.0625,0.01181560991845565,1.0,0.484375
16,300,128,20,100,0,hash,0.0625,0.01181560991845565,1.0,0.484375
16,300,128,20,100,0,hash,0.0625,0.01181560991845565,1.0,0.4765625
16,300,128,20,100,0,hash,0.0625,0.01181560991845565,1.0,0.4765625
16,300,128,20,100,0,hash,0.0625,0.01181560991845565,1.0,0.46875
16,300,128,20,100,0,hash,0.0625,0.01181560991845565,1.0,0.4609375
16,300,128,20,100,0,hash,0.0625,0.01181560991845565,1.0,0.4609375
16,300,128,20,100,0,hash,0.0625,0.01181560991845565,1.0,0.4453125
16,300,128,20,100,0,hash,0.0625,0.01181560991845565,1.0,0.4375
16,300,128,20,100,0,hash,0.0625,0.01181560991845565,1.0,0.4375
16,300,128,20,101,0,tardos,0.0625,0.013051930019439044,1.0,0.8125
16,300,128,20,101,0,tardos,0.0625,0.013051930019439044,1.0,0.8046875
16,300,128,20,101,0,tardos,0.0625,0.013051930019439044,1.0,0.7890625
16,300,128,20,101,0,tardos,0.0625,0.013051930019439044,1.0,0.7890625
16,300,128,20,101,0,tardos,0.0625,0.013051930019439044,1.0,0.78125
16,300,128,20,101,0,tardos,0.0625,0.013051930019439044,1.0,0.78125
16,300,128,20,101,0,tardos,0.0625,0.013051930019439044,1.0,0.7734375
16,300,128,20,101,0,tardos,0.0625,0.013051930019439044,1.0,0.765625
16,300,128,20,101,0,tardos,0.0625,0.013051930019439044,1.0,0.765625
16,300,128,20,101,0,tardos,0.0625,0.013051930019439044,1.0,0.7578125
16,300,128,20,101,0,tardos,0.0625,0.013051930019439044,1.0,0.7578125
16,300,128,20,101,0,tardos,0.0625,0.013051930019439044,1.0,0.75
16,300,128,20,101,0,tardos,0.0625,0.013051930019439044,1.0,0.75
16,300,128,20,101,0,tardos,0.0625,0.013051930019439044,1.0,0.7421875
16,300,128,20,101,0,tardos,0.0625,0.013051930019439044,1.0,0.734375
16,300,128,20,101,0,tardos,0.0625,0.013051930019439044,1.0,0.7265625
16,300,128,20,101,0,tardos,0.0625,0.013051930019439044,1.0,0.703125
16,300,128,20,101,0,tardos,0.0625,0.013051930019439044,1.0,0.6953125
16,300,128,20,101,0,tardos,0.0625,0.013051930019439044,1.0,0.6640625
16,300,128,20,101,0,hash,0.0625,0.012601260126012601,1.0,0.625
16,300,128,20,101,0,hash,0.0625,0.012601260126012601,1.0,0.6015625
16,300,128,20,101,0,hash,0.0625,0.012601260126012601,1.0,0.5625
16,300,128,20,101,0,hash,0.0625,0.012601260126012601,1.0,0.5546875
16,300,128,20,101,0,hash,0.0625,0.012601260126012601,1.0,0.5546875
16,300,128,20,101,0,hash,0.0625,0.012601260126012601,1.0,0.5390625
16,300,128,20,101,0,hash,0.0625,0.012601260126012601,1.0,0.5078125
16,300,128,20,101,0,hash,0.0625,0.012601260126012601,1.0,0.5078125
16,300,128,20,101,0,hash,0.0625,0.012601260126012601,1.0,0.5078125
16,300,128,20,101,0,hash,0.0625,0.012601260126012601,1.0,0.5
16,300,128,20,101,0,hash,0.0625,0.012601260126012601,1.0,0.5
16,300,128,20,101,0,hash,0.0625,0.012601260126012601,1.0,0.5
16,300,128,20,101,0,hash,0.0625,0.012601260126012601,1.0,0.5
16,300,128,20,101,0,hash,0.0625,0.012601260126012601,1.0,0.484375
16,300,128,20,101,0,hash,0.0625,0.012601260126012601,1.0,0.4765625
16,300,128,20,101,0,hash,0.0625,0.012601260126012601,1.0,0.46875
16,300,128,20,101,0,hash,0.0625,0.012601260126012601,1.0,0.4453125
16,300,128,20,101,0,hash,0.0625,0.012601260126012601,1.0,0.4375
16,300,128,20,101,0,hash,0.0625,0.012601260126012601,1.0,0.4375
16,300,128,20,102,0,tardos,0.0625,0.010866284334440085,1.0,0.828125
16,300,128,20,102,0,tardos,0.0625,0.010866284334440085,1.0,0.828125
16,300,128,20,102,0,tardos,0.0625,0.010866284334440085,1.0,0.8125
16,300,128,20,102,0,tardos,0.0625,0.010866284334440085,1.0,0.8046875
16,300,128,20,102,0,tardos,0.0625,0.010866284334440085,1.0,0.78125
16,300,128,20,102,0,tardos,0.0625,0.010866284334440085,1.0,0.7734375
16,300,128,20,102,0,tardos,0.0625,0.010866284334440085,1.0,0.765625
16,300,128,20,102,0,tardos,0.0625,0.010866284334440085,1.0,0.765625
16,300,128,20,102,0,tardos,0.0625,0.010866284334440085,1.0,0.765625
16,300,128,20,102,0,tardos,0.0625,0.010866284334440085,1.0,0.7578125
16,300,128,20,102,0,tardos,0.0625,0.010866284334440085,1.0,0.7578125
16,300,128,20,102,0,tardos,0.0625,0.010866284334440085,1.0,0.7578125
16,300,128,20,102,0,tardos,0.0625,0.010866284334440085,1.0,0.7578125
16,300,128,20,102,0,tardos,0.0625,0.010866284334440085,1.0,0.7578125
16,300,128,20,102,0,tardos,0.0625,0.010866284334440085,1.0,0.7421875
16,300,128,20,102,0,tardos,0.0625,0.010866284334440085,1.0,0.7421875
16,300,128,20,102,0,tardos,0.0625,0.010866284334440085,1.0,0.7265625
