gamma,k,fingerprint_length,n_recipients,sk,id,code,embedding_ratio,vote_error,tp,tn
8,300,128,20,100,0,tardos,0.125,0.011948984645864288,1.0,0.8125
8,300,128,20,100,0,tardos,0.125,0.011948984645864288,1.0,0.796875
8,300,128,20,100,0,tardos,0.125,0.011948984645864288,1.0,0.7890625
8,300,128,20,100,0,tardos,0.125,0.011948984645864288,1.0,0.7890625
8,300,128,20,100,0,tardos,0.125,0.011948984645864288,1.0,0.7890625
8,300,128,20,100,0,tardos,0.125,0.011948984645864288,1.0,0.7890625
8,300,128,20,100,0,tardos,0.125,0.011948984645864288,1.0,0.7890625
8,300,128,20,100,0,tardos,0.125,0.011948984645864288,1.0,0.78125
8,300,128,20,100,0,tardos,0.125,0.011948984645864288,1.0,0.7734375
8,300,128,20,100,0,tardos,0.125,0.011948984645864288,1.0,0.7734375
8,300,128,20,100,0,tardos,0.125,0.011948984645864288,1.0,0.765625
8,300,128,20,100,0,tardos,0.125,0.011948984645864288,1.0,0.7578125
8,300,128,20,100,0,tardos,0.125,0.011948984645864288,1.0,0.7578125
8,300,128,20,100,0,tardos,0.125,0.011948984645864288,1.0,0.7578125
8,300,128,20,100,0,tardos,0.125,0.011948984645864288,1.0,0.75
8,300,128,20,100,0,tardos,0.125,0.011948984645864288,1.0,0.7421875
8,300,128,20,100,0,tardos,0.125,0.011948984645864288,1.0,0.7421875
8,300,128,20,100,0,tardos,0.125,0.011948984645864288,1.0,0.7421875
8,300,128,20,100,0,tardos,0.125,0.011948984645864288,1.0,0.71875
8,300,128,20,100,0,hash,0.125,0.012068640392230812,1.0,0.5859375
8,300,128,20,100,0,hash,0.125,0.012068640392230812,1.0,0.546875
8,300,128,20,100,0,hash,0.125,0.012068640392230812,1.0,0.5234375
8,300,128,20,100,0,hash,0.125,0.012068640392230812,1.0,0.515625
8,300,128,20,100,0,hash,0.125,0.012068640392230812,1.0,0.5078125
8,300,128,20,100,0,hash,0.125,0.012068640392230812,1.0,0.5
8,300,128,20,100,0,hash,0.125,0.012068640392230812,1.0,0.5
8,300,128,20,100,0,hash,0.125,0.012068640392230812,1.0,0.4921875
8,300,128,20,100,0,hash,0.125,0.012068640392230812,1.0,0.484375
8,300,128,20,100,0,hash,0.125,0.012068640392230812,1.0,0.484375
8,300,128,20,100,0,hash,0.125,0.012068640392230812,1.0,0.484375
8,300,128,20,100,0,hash,0.125,0.012068640392230812,1.0,0.4765625
8,300,128,20,100,0,hash,0.125,0.012068640392230812,1.0,0.4765625
8,300,128,20,100,0,hash,0.125,0.012068640392230812,1.0,0.46875
8,300,128,20,100,0,hash,0.125,0.012068640392230812,1.0,0.4609375
8,300,128,20,100,0,hash,0.125,0.012068640392230812,1.0,0.4609375
8,300,128,20,100,0,hash,0.125,0.012068640392230812,1.0,0.4453125
8,300,128,20,100,0,hash,0.125,0.012068640392230812,1.0,0.4375
8,300,128,20,100,0,hash,0.125,0.012068640392230812,1.0,0.4375
8,300,128,20,101,0,tardos,0.125,0.012504224400135181,1.0,0.8125
8,300,128,20,101,0,tardos,0.125,0.012504224400135181,1.0,0.8046875
8,300,128,20,101,0,tardos,0.125,0.012504224400135181,1.0,0.7890625
8,300,128,20,101,0,tardos,0.125,0.012504224400135181,1.0,0.7890625
8,300,128,20,101,0,tardos,0.125,0.012504224400135181,1.0,0.78125
8,300,128,20,101,0,tardos,0.125,0.012504224400135181,1.0,0.78125
8,300,128,20,101,0,tardos,0.125,0.012504224400135181,1.0,0.7734375
8,300,128,20,101,0,tardos,0.125,0.012504224400135181,1.0,0.765625
8,300,128,20,101,0,tardos,0.125,0.012504224400135181,1.0,0.765625
8,300,128,20,101,0,tardos,0.125,0.012504224400135181,1.0,0.7578125
8,300,128,20,101,0,tardos,0.125,0.012504224400135181,1.0,0.7578125
8,300,128,20,101,0,tardos,0.125,0.012504224400135181,1.0,0.75
8,300,128,20,101,0,tardos,0.125,0.012504224400135181,1.0,0.75
8,300,128,20,101,0,tardos,0.125,0.012504224400135181,1.0,0.7421875
8,300,128,20,101,0,tardos,0.125,0.012504224400135181,1.0,0.734375
8,300,128,20,101,0,tardos,0.125,0.012504224400135181,1.0,0.7265625
8,300,128,20,101,0,tardos,0.125,0.012504224400135181,1.0,0.703125
8,300,128,20,101,0,tardos,0.125,0.012504224400135181,1.0,0.6953125
8,300,128,20,101,0,tardos,0.125,0.012504224400135181,1.0,0.6640625
8,300,128,20,101,0,hash,0.125,0.013214446083777023,1.0,0.625
8,300,128,20,101,0,hash,0.125,0.013214446083777023,1.0,0.6015625
8,300,128,20,101,0,hash,0.125,0.013214446083777023,1.0,0.5625
8,300,128,20,101,0,hash,0.125,0.013214446083777023,1.0,0.5546875
8,300,128,20,101,0,hash,0.125,0.013214446083777023,1.0,0.5546875
8,300,128,20,101,0,hash,0.125,0.013214446083777023,1.0,0.5390625
8,300,128,20,101,0,hash,0.125,0.013214446083777023,1.0,0.5078125
8,300,128,20,101,0,hash,0.125,0.013214446083777023,1.0,0.5078125
8,300,128,20,101,0,hash,0.125,0.013214446083777023,1.0,0.5078125
8,300,128,20,101,0,hash,0.125,0.013214446083777023,1.0,0.5
8,300,128,20,101,0,hash,0.125,0.013214446083777023,1.0,0.5
8,300,128,20,101,0,hash,0.125,0.013214446083777023,1.0,0.5
8,300,128,20,101,0,hash,0.125,0.013214446083777023,1.0,0.5
8,300,128,20,101,0,hash,0.125,0.013214446083777023,1.0,0.484375
8,300,128,20,101,0,hash,0.125,0.013214446083777023,1.0,0.4765625
8,300,128,20,101,0,hash,0.125,0.013214446083777023,1.0,0.46875
8,300,128,20,101,0,hash,0.125,0.013214446083777023,1.0,0.4453125
8,300,128,20,101,0,hash,0.125,0.013214446083777023,1.0,0.4375
8,300,128,20,101,0,hash,0.125,0.013214446083777023,1.0,0.4375
8,300,128,20,102,0,tardos,0.125,0.011596443757247778,1.0,0.828125
8,300,128,20,102,0,tardos,0.125,0.011596443757247778,1.0,0.828125
8,300,128,20,102,0,tardos,0.125,0.011596443757247778,1.0,0.8125
8,300,128,20,102,0,tardos,0.125,0.011596443757247778,1.0,0.8046875
8,300,128,20,102,0,tardos,0.125,0.011596443757247778,1.0,0.78125
8,300,128,20,102,0,tardos,0.125,0.011596443757247778,1.0,0.7734375
8,300,128,20,102,0,tardos,0.125,0.011596443757247778,1.0,0.765625
8,300,128,20,102,0,tardos,0.125,0.011596443757247778,1.0,0.765625
8,300,128,20,102,0,tardos,0.125,0.011596443757247778,1.0,0.765625
8,300,128,20,102,0,tardos,0.125,0.011596443757247778,1.0,0.7578125
8,300,128,20,102,0,tardos,0.125,0.011596443757247778,1.0,0.7578125
8,300,128,20,102,0,tardos,0.125,0.011596443757247778,1.0,0.7578125
8,300,128,20,102,0,tardos,0.125,0.011596443757247778,1.0,0.7578125
8,300,128,20,102,0,tardos,0.125,0.011596443757247778,1.0,0.7578125
8,300,128,20,102,0,tardos,0.125,0.011596443757247778,1.0,0.7421875
8,300,128,20,102,0,tardos,0.125,0.011596443757247778,1.0,0.7421875
8,300,128,20,102,0,tardos,0.125,0.011596443757247778,1.0,0.7265625
8,300,128,20,102,0,tardos,0.125,0.011596443757247778,1.0,0.71875
8,300,128,20,102,0,tardos,0.125,0.011596443757247778,1.0,0.6875
8,300,128,20,102,0,hash,0.125,0.011739032282338777,1.0,0.5703125
8,300,128,20,102,0,hash,0.125,0.011739032282338777,1.0,0.5703125
8,300,128,20,102,0,hash,0.125,0.011739032282338777,1.0,0.5546875
8,300,128,20,102,0,hash,0.125,0.011739032282338777,1.0,0.5546875
8,300,128,20,102,0,hash,0.125,0.011739032282338777,1.0,0.546875
8,300,128,20,102,0,hash,0.125,0.011739032282338777,1.0,0.546875
8,300,128,20,102,0,hash,0.125,0.011739032282338777,1.0,0.5390625
8,300,128,20,102,0,hash,0.125,0.011739032282338777,1.0,0.53125
8,300,128,20,102,0,hash,0.125,0.011739032282338777,1.0,0.5234375
8,300,128,20,102,0,hash,0.125,0.011739032282338777,1.0,0.5234375
8,300,128,20,102,0,hash,0.125,0.011739032282338777,1.0,0.515625
8,300,128,20,102,0,hash,0.125,0.011739032282338777,1.0,0.5078125
8,300,128,20,102,0,hash,0.125,0.011739032282338777,1.0,0.5
8,300,128,20,102,0,hash,0.125,0.011739032282338777,1.0,0.46875
8,300,128,20,102,0,hash,0.125,0.011739032282338777,1.0,0.46875
8,300,128,20,102,0,hash,0.125,0.011739032282338777,1.0,0.4609375
8,300,128,20,102,0,hash,0.125,0.011739032282338777,1.0,0.453125
8,300,128,20,102,0,hash,0.125,0.011739032282338777,1.0,0.4453125
8,300,128,20,102,0,hash,0.125,0.011739032282338777,1.0,0.4375
8,300,128,20,103,0,tardos,0.125,0.012227189061267421,1.0,0.8046875
8,300,128,20,103,0,tardos,0.125,0.012227189061267421,1.0,0.7890625
8,300,128,20,103,0,tardos,0.125,0.012227189061267421,1.0,0.7890625
8,300,128,20,103,0,tardos,0.125,0.012227189061267421,1.0,0.7890625
8,300,128,20,103,0,tardos,0.125,0.012227189061267421,1.0,0.7890625
8,300,128,20,103,0,tardos,0.125,0.012227189061267421,1.0,0.7890625
8,300,128,20,103,0,tardos,0.125,0.012227189061267421,1.0,0.78125
