gamma,k,fingerprint_length,n_recipients,sk,id,code,embedding_ratio,experiment_no,attack_strength,detection_confidence,accuracy,hellinger_distance,hellinger_distance_remaining,marital-status_relationship,marital-status_sex,relationship_sex,income_relationship,education_education-num,age_marital-status,education-num_occupation,age_relationship
16,450,128,20,100,0,tardos,0.0625,1,0.2,0.9765625,0.8125,0.20221122650468987,0.002764033130862348,,,0.0028038299514175644,0.006130647123238199,0.0016073190678334533,,0.0030807139610675707,0.008093241593176922
16,450,128,20,100,0,tardos,0.0625,2,0.2,1.0,0.8125,0.2018538294028439,0.002317286753554903,0.0033917072095019122,0.00247691147263221,0.0028038299514175644,0.006130647123238199,0.0016073190678334533,0.00546871780244031,,0.008093241593176922
16,450,128,20,100,0,tardos,0.0625,0,0.3,1.0,0.75,0.26935670311915316,0.0036682315261179405,0.0033917072095019122,0.00247691147263221,0.0028038299514175644,0.006130647123238199,,,0.0030807139610675707,
16,450,128,20,100,0,tardos,0.0625,1,0.3,0.9765625,0.75,0.2688047535974129,0.0029155730873812267,,,0.0028038299514175644,0.006130647123238199,0.0016073190678334533,,,0.008093241593176922
16,450,128,20,100,0,tardos,0.0625,2,0.3,0.9921875,0.75,0.2684557802936949,0.002439700400493008,,0.00247691147263221,,,0.0016073190678334533,0.00546871780244031,,
16,450,128,20,100,0,tardos,0.0625,0,0.4,0.9921875,0.625,0.4025258912860493,0.004209818810082205,0.0033917072095019122,0.00247691147263221,0.0028038299514175644,,,,0.0030807139610675707,
16,450,128,20,100,0,tardos,0.0625,1,0.4,0.984375,0.625,0.40206270146436723,0.0034378357739453915,,,0.0028038299514175644,0.006130647123238199,,,,
16,450,128,20,100,0,tardos,0.0625,2,0.4,0.9609375,0.625,0.401599273738872,0.0026654562314534064,,0.00247691147263221,,,,0.00546871780244031,,
16,450,128,20,100,0,tardos,0.0625,0,0.5,1.0,0.5,0.5344035700420399,0.002293364375799771,0.0033917072095019122,0.00247691147263221,0.0028038299514175644,,,,,
16,450,128,20,100,0,tardos,0.0625,1,0.5,0.921875,0.5,0.5352233155389501,0.004049961869178762,,,,,,,,
16,450,128,20,100,0,tardos,0.0625,2,0.5,0.9453125,0.5,0.5348431324444944,0.00323528380963082,,,,,,0.00546871780244031,,
16,450,128,20,100,0,tardos,0.0625,0,0.6,0.9765625,0.4375,0.600473771333732,0.0011844283343300816,,,0.0028038299514175644,,,,,
16,450,128,20,100,0,tardos,0.0625,1,0.6,0.9453125,0.4375,0.6018884436895983,0.00472110922399587,,,,,,,,
16,450,128,20,100,0,tardos,0.0625,2,0.6,0.921875,0.4375,0.6014558980924681,0.0036397452311704784,,,,,,,,
16,450,128,20,100,0,tardos,0.0625,0,0.7,0.9375,0.375,0.6669791163103025,0.0009373489309072348,,,0.0028038299514175644,,,,,
16,450,128,20,100,0,tardos,0.0625,1,0.7,0.890625,0.375,0.6684789013015204,0.005436703904561304,,,,,,,,
16,450,128,20,100,0,tardos,0.0625,2,0.7,0.84375,0.375,0.6680222762537864,0.004066828761359388,,,,,,,,
16,450,128,20,100,0,tardos,0.0625,0,0.8,0.7578125,0.25,0.8001749665953104,0.0008748329765522412,,,,,,,,
16,450,128,20,100,0,tardos,0.0625,1,0.8,0.828125,0.25,0.8016223947466976,0.008111973733488029,,,,,,,,
16,450,128,20,100,0,tardos,0.0625,2,0.8,0.9375,0.25,0.8007376597644592,0.0036882988222956465,,,,,,,,
16,450,128,20,100,0,tardos,0.0625,0,0.9,0.2109375,0.125,0.933406472907277,0.0010970936091546785,,,,,,,,
16,450,128,20,100,0,tardos,0.0625,1,0.9,0.46875,0.125,0.9347675034629899,0.02151255194484936,,,,,,,,
16,450,128,20,100,0,tardos,0.0625,2,0.9,0.4921875,0.125,0.9334095423880779,0.0011431358211687042,,,,,,,,
