gamma,k,fingerprint_length,n_recipients,sk,id,code,embedding_ratio,experiment_no,attack_strength,detection_confidence,accuracy,hellinger_distance,hellinger_distance_remaining,marital-status_relationship,marital-status_sex,relationship_sex,income_relationship,education_education-num,age_marital-status,education-num_occupation,age_relationship
8,300,128,20,101,0,tardos,0.125,0,0.1,1.0,0.875,0.13906932545084913,0.006618452443287439,0.0025807035963044006,0.0018838726669154625,0.00598278239365414,0.014433600569758767,4.169665277242564e-05,0.023435113390603265,,0.023200931228319482
8,300,128,20,101,0,tardos,0.125,1,0.1,1.0,0.875,0.13919191008090784,0.00675989624720135,0.0025807035963044006,0.0018838726669154625,0.00598278239365414,0.014433600569758767,4.169665277242564e-05,,0.0026890390937120046,
8,300,128,20,101,0,tardos,0.125,2,0.1,1.0,0.875,0.138921401990203,0.006447771527157287,0.0025807035963044006,0.0018838726669154625,0.00598278239365414,0.014433600569758767,4.169665277242564e-05,0.023435113390603265,,0.023200931228319482
8,300,128,20,101,0,tardos,0.125,0,0.2,1.0,0.8125,0.20276218751367284,0.00345273439209103,0.0025807035963044006,0.0018838726669154625,0.00598278239365414,0.014433600569758767,4.169665277242564e-05,0.023435113390603265,,0.023200931228319482
8,300,128,20,101,0,tardos,0.125,1,0.2,1.0,0.8125,0.20573077409901588,0.007163467623769844,,0.0018838726669154625,,,4.169665277242564e-05,,0.0026890390937120046,
8,300,128,20,101,0,tardos,0.125,2,0.2,1.0,0.8125,0.20544346243354433,0.006804328041930429,0.0025807035963044006,0.0018838726669154625,0.00598278239365414,0.014433600569758767,4.169665277242564e-05,0.023435113390603265,,0.023200931228319482
8,300,128,20,101,0,tardos,0.125,0,0.3,1.0,0.75,0.26930105153178086,0.003592342997882993,,0.0018838726669154625,,,4.169665277242564e-05,0.023435113390603265,,
8,300,128,20,101,0,tardos,0.125,1,0.3,1.0,0.75,0.2723959022135476,0.007812593927564912,,,,,4.169665277242564e-05,,0.0026890390937120046,
8,300,128,20,101,0,tardos,0.125,2,0.3,1.0,0.75,0.27210859054807607,0.007420805292831002,0.0025807035963044006,,,0.014433600569758767,4.169665277242564e-05,0.023435113390603265,,0.023200931228319482
8,300,128,20,101,0,tardos,0.125,0,0.4,1.0,0.625,0.4022508274015842,0.0037513790026403463,,0.0018838726669154625,,,,0.023435113390603265,,
8,300,128,20,101,0,tardos,0.125,1,0.4,0.9921875,0.625,0.4053456780833509,0.008909463472251581,,,,,,,0.0026890390937120046,
8,300,128,20,101,0,tardos,0.125,2,0.4,1.0,0.625,0.4052087032682125,0.008681172113687532,0.0025807035963044006,,,0.014433600569758767,,0.023435113390603265,,0.023200931228319482
8,300,128,20,101,0,tardos,0.125,0,0.5,0.984375,0.5,0.535464292634369,0.004566341359362039,,,,,,0.023435113390603265,,
8,300,128,20,101,0,tardos,0.125,1,0.5,1.0,0.5,0.5357052068128413,0.005082586027517126,,,,,,,,
8,300,128,20,101,0,tardos,0.125,2,0.5,0.9140625,0.5,0.5382959044045736,0.010634080866943374,,,,,,0.023435113390603265,,
8,300,128,20,101,0,tardos,0.125,0,0.6,0.96875,0.4375,0.6020757971560068,0.005189492890017093,,,,,,,,
8,300,128,20,101,0,tardos,0.125,1,0.6,1.0,0.4375,0.60224152713799,0.005603817844974868,,,,,,,,
8,300,128,20,101,0,tardos,0.125,2,0.6,0.8359375,0.4375,0.6047898964873852,0.01197474121846308,,,,,,0.023435113390603265,,
8,300,128,20,101,0,tardos,0.125,0,0.7,0.921875,0.375,0.6685697892388185,0.005709367716455485,,,,,,,,
8,300,128,20,101,0,tardos,0.125,1,0.7,1.0,0.375,0.667494158791349,0.0024824763740469266,,,,,,,,
8,300,128,20,101,0,tardos,0.125,2,0.7,0.7421875,0.375,0.6700425281407443,0.010127584422232782,,,,,,0.023435113390603265,,
8,300,128,20,101,0,tardos,0.125,0,0.8,1.0,0.25,0.8017727762306338,0.008863881153168919,,,,,,,,
8,300,128,20,101,0,tardos,0.125,1,0.8,0.8984375,0.25,0.8004950275822679,0.0024751379113391032,,,,,,,,
8,300,128,20,101,0,tardos,0.125,2,0.8,0.4453125,0.25,0.803104150945361,0.015520754726805008,,,,,,,,
8,300,128,20,101,0,tardos,0.125,0,0.9,0.609375,0.125,0.9335474683273343,0.0032120249100125843,,,,,,,,
8,300,128,20,101,0,tardos,0.125,1,0.9,0.8359375,0.125,0.9335060079171884,0.002590118757825134,,,,,,,,
8,300,128,20,101,0,tardos,0.125,2,0.9,0.28125,0.125,0.9333333333333333,0.0,,,,,,,,
8,300,128,20,102,0,tardos,0.125,0,0.1,1.0,0.875,0.13863820916782962,0.006121010578264946,0.0029716396507772735,0.0002852953059437979,0.005841320545604109,0.0182286567804741,2.3145821977487414e-05,0.021661645318114923,,0.028644318839281806
8,300,128,20,102,0,tardos,0.125,1,0.1,1.0,0.875,0.138748213543305,0.006247938703813473,,0.0002852953059437979,,,2.3145821977487414e-05,0.021661645318114923,,
