gamma,k,fingerprint_length,n_recipients,sk,id,code,embedding_ratio,experiment_no,attack_strength,detection_confidence,accuracy,hellinger_distance,kl_divergence,marital-status_relationship,marital-status_sex,relationship_sex,income_relationship,education_education-num,age_marital-status,education-num_occupation,age_relationship
8,300,128,20,101,0,tardos,0.125,0,0.1,1.0,0.9,0.008102239321600275,0.0008095174531397512,0.0022998956083880927,0.0006892061061309959,0.006206388732342494,0.011669770773784519,4.646310220612732e-05,0.023720078557954893,0.0024506608631279735,0.024231844838921407
8,300,128,20,101,0,tardos,0.125,1,0.1,1.0,0.9,0.008448079648503892,0.0009850275922732026,0.002779910951229204,0.0028770628820749015,0.005419551716251035,0.0161453320933717,5.329070518200555e-14,0.016355229014604823,0.005958341977537514,0.020917644043780045
8,300,128,20,101,0,tardos,0.125,2,0.1,1.0,0.9,0.009147196821316983,0.0011229939516907363,0.0021852068141232158,0.008797550891422711,0.0034346681263834043,0.01171744572172578,4.627682393332051e-05,0.01691630388513879,0.004155258423279943,0.016132283104326618
8,300,128,20,101,0,tardos,0.125,0,0.2,1.0,0.8,0.010388397477028272,0.0011166776578349635,2.654165913207074e-06,0.0027049369852621486,0.006176013287659335,0.014855957588759986,5.2685570663733304e-05,0.025236014636622613,0.002146265271066982,0.024780581645602963
8,300,128,20,101,0,tardos,0.125,1,0.2,1.0,0.8,0.01073835071166044,0.0013761736970745683,0.003113234294951016,0.012356003137832559,0.004685840046680845,0.011131176613951039,1.1646239528317463e-13,0.02055807925059308,0.0033109966626109558,0.01886148593158091
8,300,128,20,101,0,tardos,0.125,2,0.2,1.0,0.8,0.011702664755869362,0.0016006468569193567,0.000640993902393225,0.012773529867419009,0.0019735046492525003,0.012125944644763026,5.2035269455517366e-05,0.009662499604448227,0.002377843155416965,0.005427764477490791
8,300,128,20,101,0,tardos,0.125,0,0.3,1.0,0.7,0.013400352234120795,0.0017863292792955115,0.0012944794568905645,0.002382332751698471,0.004606041647608627,0.019809248907251352,5.975885615383316e-05,0.03575791665542412,0.013585076546825763,0.03973275628066247
8,300,128,20,101,0,tardos,0.125,1,0.3,1.0,0.7,0.01388051428469718,0.0022041202539315246,0.004526776874573205,0.01072085242597074,0.003777030647881426,0.011325302655414371,1.0258460747536068e-13,0.033457024731910076,0.00512135721367049,0.02696432270096079
8,300,128,20,101,0,tardos,0.125,2,0.3,1.0,0.7,0.014989910716600125,0.002420394644120133,0.001180826292663255,0.011130001138701884,0.004037373803957331,0.01194771894296376,5.96466930825579e-05,0.010082460817533829,0.0013848947981339175,0.010998005807309428
8,300,128,20,101,0,tardos,0.125,0,0.4,1.0,0.6,0.016731339290232523,0.0027048473022365416,0.0031146823674282273,0.001464826723435963,0.005994291157441891,0.01997679142731273,6.970328960353731e-05,0.03977766742159358,0.013354985992789094,0.033033618009685524
8,300,128,20,101,0,tardos,0.125,1,0.4,1.0,0.6,0.017837989595403978,0.0034238690854787356,0.005422318775029413,0.0070664442796560135,0.003449760507184415,0.0010186941929932367,1.2656542480726318e-14,0.04419193908820475,0.0002849487093049535,0.03867066701326001
8,300,128,20,101,0,tardos,0.125,2,0.4,1.0,0.6,0.01830083509375221,0.0035525043694850803,0.0005672118038026444,0.010092384576422817,0.002198113459979325,0.011214284395741706,6.89305888263966e-05,0.016694201723357806,0.003971415886957607,0.0038613487920220895
8,300,128,20,101,0,tardos,0.125,0,0.5,1.0,0.5,0.01918005969806819,0.0032458666855301214,0.0048059407683202875,0.005109201297361189,0.010102037430621555,0.020297513189638582,8.406272202565424e-05,0.039224259859456635,0.0171650304204782,0.04636989558332765
8,300,128,20,101,0,tardos,0.125,1,0.5,1.0,0.5,0.022489277465713286,0.005233123673985149,0.0035256667967674816,0.011136341812190764,0.001903773302184722,0.010408457044032387,1.0480505352461092e-13,0.04334348065076601,0.014013407183505765,0.01634726078072831
8,300,128,20,101,0,tardos,0.125,2,0.5,1.0,0.5,0.022009229776871874,0.005155701919467222,0.0014112335680465306,0.006872980193009114,0.002168990571501231,0.017256315063133684,8.291345396204935e-05,0.020769712720437872,0.008553290868411495,8.120711084848189e-05
8,300,128,20,101,0,tardos,0.125,0,0.6,1.0,0.4,0.022952718712176738,0.004819682146751297,0.0025280224397086527,0.016312329209168634,0.0032124540213377354,0.020246734890678582,0.00010513835270864081,0.04614004296175459,0.014561605595027807,0.06676355607757063
8,300,128,20,101,0,tardos,0.125,1,0.6,1.0,0.4,0.0270345913147388,0.007502081720643985,0.0020936392212372343,0.013538744707491498,0.0033187856800940187,0.003039843150938324,1.3766765505351433e-14,0.03897912036661258,0.007650761625905175,0.015222581673749819
8,300,128,20,101,0,tardos,0.125,2,0.6,1.0,0.4,0.02730554158544131,0.007854086350618555,0.0003846673651315858,0.0028006210761142313,0.003339772578200556,0.011710410242401931,0.00010340323066837139,0.01957102277652801,0.016153224986230643,0.002356465022295874
8,300,128,20,101,0,tardos,0.125,0,0.7,0.9765625,0.30000000000000004,0.02772007459944622,0.007233130458784442,0.005705663646389863,0.007773604962351674,0.004266013607881274,0.014527275062215713,4.962696920074267e-14,0.0396040339061331,0.005597865061380884,0.08902959819825652
8,300,128,20,101,0,tardos,0.125,1,0.7,0.9765625,0.30000000000000004,0.0338467603749451,0.01147565432452543,0.0006641542499085706,0.029506929065146143,1.1910692071903857e-05,0.0028350780420602247,1.065814103640111e-14,0.032838241044666074,0.0017222226046409207,0.011785050044763877
8,300,128,20,101,0,tardos,0.125,2,0.7,0.9921875,0.30000000000000004,0.03459539896418586,0.012451603675676963,0.0020544629590122567,0.004083200161381264,0.003791360202256527,0.008670062040497176,0.00013829077517712497,0.03126415398339952,0.02390370671120513,0.006304524356373863
8,300,128,20,101,0,tardos,0.125,0,0.8,0.953125,0.19999999999999996,0.035634963994015556,0.011573459020696297,0.008106271226480777,0.017773872969466996,0.007065076128000645,0.013835851841966678,7.10542735760074e-15,0.06546955350182507,0.0011754542595167352,0.10190325012261497
8,300,128,20,101,0,tardos,0.125,1,0.8,0.9609375,0.19999999999999996,0.04084842634108076,0.015946690474708914,0.007490757411531115,0.019612257284007478,0.008757026571157258,0.006171979241489079,3.108624468950324e-15,0.04034596044190825,0.02170396927258989,0.047159565222189885
8,300,128,20,101,0,tardos,0.125,2,0.8,0.9765625,0.19999999999999996,0.04432568513640936,0.020362226409005122,0.002693972806101711,0.004772652226153063,0.009455283725100025,0.008381149171409892,0.00020411673248776154,0.014323106965510259,0.0019869598764451313,0.005551711815547816
8,300,128,20,101,0,tardos,0.125,0,0.9,0.78125,0.09999999999999998,0.04752023812468151,0.019820316307660808,0.003476396740518293,0.013236400671813107,0.004578532403206673,0.0005424255809941475,3.641531520770379e-14,0.06855544919459437,0.016937924059507968,0.014784978832011691
