gamma,k,fingerprint_length,n_recipients,sk,id,embedding_ratio,recipient_id,Horizontal_Distance_To_Hydrology_Vertical_Distance_To_Hydrology,Elevation_Horizontal_Distance_To_Roadways,Aspect_Hillshade_9am,Slope_Hillshade_Noon,Aspect_Hillshade_3pm,Hillshade_9am_Hillshade_3pm
4,300,64,20,101,0,0.25,0,0.03323392150190985,0.00028122699400268125,0.00017894610702073876,0.01313530082237091,0.00018489352195605324,0.00025460096357776685
4,300,64,20,102,0,0.25,0,0.03164255969159635,7.879065217342163e-05,0.0005856245964803719,0.013179353031990915,0.00015010690100203394,0.0004649790471055182
4,300,64,20,103,0,0.25,0,0.02746633536596177,0.0010397990232836607,8.062848827450342e-05,0.01354103797798889,0.0002665213016505019,0.0006938253841513031
4,300,64,20,104,0,0.25,0,0.033598639509047734,0.0006952166099875035,0.0005153645060509415,0.010131191473255363,0.00019721944596695629,0.0002487019812370539
4,300,64,20,105,0,0.25,0,0.029613577717229167,0.0006466787364275417,0.0013244024196016335,0.008248349723231185,0.00013112493926992208,0.00016702072241581156
4,300,64,20,106,0,0.25,0,0.028952857351033146,0.0007636123744786394,0.0001963548160289763,0.010126602854776401,0.00017433302185332344,0.00012949065097023205
4,300,64,20,107,0,0.25,0,0.03313135312235893,0.00023274218668845048,0.00032945911885851054,0.011518880646439689,0.0002893233363894243,0.0002682682956717253
4,300,64,20,108,0,0.25,0,0.027996623718306912,0.0013739562041404918,0.0003504776358184136,0.010873987978040511,0.0004028025044162664,0.00018962011434575654
4,300,64,20,109,0,0.25,0,0.028905734772400993,0.0016408424013750755,0.0002120825708025187,0.0126582058739646,0.0003445182372471267,6.627775006928793e-05
4,300,128,20,100,0,0.25,0,0.029929636207261634,0.0003228552651171057,0.000950515766133031,0.014583783675278239,0.0001621573999850412,3.207044041553253e-05
4,300,128,20,101,0,0.25,0,0.03202085934810461,0.00047434255977074624,5.947352170854181e-05,0.012433743349090198,0.00016282723772931273,0.00047300293398078175
4,300,128,20,102,0,0.25,0,0.03154855393072997,0.0001680270315227439,0.0007490016234241725,0.01343173004697984,8.507994664186391e-05,0.0004009801061026774
4,300,128,20,103,0,0.25,0,0.027489311082017243,0.0010848827271587869,0.0004893879213222485,0.013822243711268944,0.00027601528319165514,5.7532059751119746e-05
4,300,128,20,104,0,0.25,0,0.03280873721098643,0.0001973044304195426,0.0007774286231887473,0.009447055662519244,0.0005572727893368157,2.5207938857296774e-05
4,300,128,20,105,0,0.25,0,0.03008999221768871,0.0013613091397447485,0.0006187457356753301,0.008957102063286149,0.00012444921658993913,0.00025501445775855114
4,300,128,20,106,0,0.25,0,0.03065850570662587,0.001471719220165868,0.00035243134704388,0.010054803304081594,2.294890875509381e-05,0.0002206731522965688
4,300,128,20,107,0,0.25,0,0.03419230001360418,0.00023075218379631224,0.0006316751051634872,0.011502485367782422,0.0004527965256806432,0.00012283020290537738
4,300,128,20,108,0,0.25,0,0.029825299908920577,0.0012457512362190615,1.1847580942081493e-05,0.010450269424432945,0.00029846082669604534,0.00028002706744456596
4,300,128,20,109,0,0.25,0,0.029312389022795093,0.00209860748132229,0.0002909827352204353,0.011682696567211659,0.000590633297021359,2.182154357199817e-05
4,300,256,20,100,0,0.25,0,0.029120882801934034,0.0005794290356532228,0.0006833346942857199,0.01412395120250931,0.00012204300848228655,0.00022362362515659928
4,300,256,20,101,0,0.25,0,0.03206339047888118,0.00042856972759308665,0.00046557144697767505,0.013381678419516096,3.563718218213552e-05,0.0003181600645130178
4,300,256,20,102,0,0.25,0,0.030487788596924803,0.0008418078501378767,0.0002079614520451578,0.01211125881187669,0.00011172336657261361,0.000451165047671398
4,300,256,20,103,0,0.25,0,0.028308189606309875,0.0014171108196776583,4.235776074756892e-05,0.013903608738481843,0.00015373363372594984,7.520287001216985e-05
4,300,256,20,104,0,0.25,0,0.036084899921960734,0.0003890717215035977,0.0007816002410332423,0.009977435377204746,0.00034120822531846784,0.00029563270065480207
4,300,256,20,105,0,0.25,0,0.03206287784401385,0.0007299107127987092,0.00039172844028201315,0.008219416011997493,0.00022259154087833632,0.00012254408379719361
4,300,256,20,106,0,0.25,0,0.02821792398000611,0.000950751078862333,0.0007247532276850599,0.009276143096740186,7.86305056554859e-06,0.0005874395474365635
4,300,256,20,107,0,0.25,0,0.033826394030492146,0.0002454150328949911,0.0005235611562115494,0.011478489733135033,0.0007220158130625265,0.0004861003581864143
4,300,256,20,108,0,0.25,0,0.0283130379531088,0.0010608485438790005,0.0001311374368520024,0.01084871480457461,0.00039524724613360096,5.540348544530449e-05
4,300,256,20,109,0,0.25,0,0.02935638575856081,0.0003314456604556204,0.0005432276837242789,0.010897585355314598,5.4523071677636814e-05,0.0003641783143610855
4,500,64,20,100,0,0.25,0,0.032181624294288946,0.0001705975697704476,0.000778956269822606,0.01603321500665511,0.00029202601755740076,0.0001787408010924807
4,500,64,20,101,0,0.25,0,0.03489865789123037,0.0005790950415675011,9.497576313921563e-05,0.01445334501571327,0.00015235112464051515,0.00032890178643651957
4,500,64,20,102,0,0.25,0,0.032860293513658934,0.00026168490574673964,0.0007765053847045289,0.014722966217485811,0.0003461598267706645,0.00020201676731224083
4,500,64,20,103,0,0.25,0,0.02864330259133052,0.0014954974493870399,0.00035167708521677277,0.015044407746077071,0.00020566802405963536,0.000381888094610372
4,500,64,20,104,0,0.25,0,0.03593114190612112,0.0005234628114526574,0.00024458910849212145,0.01191704721300546,0.0003251608718628507,0.0004115776155116935
4,500,64,20,105,0,0.25,0,0.031114927444041096,0.00032149874484599383,0.0013580059192401794,0.009741313238683436,6.362095884859809e-05,0.00017103935008122573
4,500,64,20,106,0,0.25,0,0.030600240574608972,0.00046764988549186093,0.00043529731486524614,0.01087481253829159,0.0001891210983006042,0.00017409625428310704
4,500,64,20,107,0,0.25,0,0.03402508055307152,1.5792981098994296e-05,0.00024512245465291294,0.012418385967359113,0.00033174014761572224,0.0001567162354871865
4,500,64,20,108,0,0.25,0,0.03131666263754629,0.0018269605132712474,0.00018456686479018103,0.011871514614749334,5.1765152642602175e-05,0.0005384805751004196
4,500,64,20,109,0,0.25,0,0.030289717457497756,0.001835390812551907,0.00042632788943708366,0.013968578722180047,0.0003875141223470546,1.909030096314268e-05
4,500,128,20,100,0,0.25,0,0.031600939952095564,0.0005774530385886933,0.0009369220321201466,0.01583446633931307,0.0005267093118503929,0.0002841065982883695
4,500,128,20,102,0,0.25,0,0.03323540322173246,9.384149117142027e-05,0.0008522234445759169,0.014830679862378071,0.00040648261894138393,0.00014808588170367454
4,500,128,20,103,0,0.25,0,0.02929560820686794,0.001377055887630818,0.0001532618501530747,0.015343322467680665,0.0004094855532226216,0.0001791821817167527
4,500,128,20,104,0,0.25,0,0.035955562998027935,0.00044590338615269065,0.00045077665206594286,0.011069098167340474,0.0006149988476804591,0.00021248748565738662
4,500,128,20,105,0,0.25,0,0.03301310791175127,0.0010492346447915635,0.00039686113716330684,0.010167515175284358,0.00014108237111032373,0.0002621425704331104
4,500,128,20,106,0,0.25,0,0.03219670725070545,0.0012833310187830849,0.0005237073238342216,0.010745166441574971,0.0001868991866336156,0.00012955041718509808
4,500,128,20,107,0,0.25,0,0.03528224064659391,0.00042671394503079885,0.0006734441918816447,0.012546617737575927,0.0008192727701663571,0.0001724127117981311
4,500,128,20,108,0,0.25,0,0.031493726160296776,0.0015765460218950533,0.0002906195458629579,0.011316140462528934,0.0002063833753176425,0.0002872548396110064
4,500,128,20,109,0,0.25,0,0.031797056751103114,0.0021979970180333597,0.00018857787587467367,0.012474966980256075,0.00033029280897867164,0.0004279544790354306
4,500,256,20,100,0,0.25,0,0.030615945385616405,0.0008028874061071223,0.0006523209562981913,0.015054601013825275,0.0003620106712651783,0.0003828679625276221
4,500,256,20,102,0,0.25,0,0.03180123954810754,0.0005285293615162612,0.00024417459080461335,0.01352070219104018,3.4400570236847727e-07,0.0003461285190023977
4,500,256,20,103,0,0.25,0,0.03011867080069175,0.0016751164058220747,0.0004954952479757635,0.015128658381986182,0.0003677457699009512,0.00020194249575078427
4,500,256,20,104,0,0.25,0,0.03894491584463067,0.0005648873400935228,0.0003901969692894358,0.0120240211496222,0.0003807399820038304,0.00023195069024972703
4,500,256,20,105,0,0.25,0,0.03427436669770789,0.0003431258691548589,0.000515341260988289,0.009691061803195677,0.0004997507770707621,0.0007350965376563545
4,500,256,20,106,0,0.25,0,0.030189379683489004,0.0007123221422680182,0.0012051835621547102,0.009994991788060736,0.00021496836168111155,0.0005284831996689165
4,500,256,20,107,0,0.25,0,0.03488296478241737,0.0006614616501552373,0.00020724537179517277,0.012614488468808749,0.0010569016167715217,0.00035651588371299336
4,500,256,20,108,0,0.25,0,0.03222147896352767,0.0012779452449237505,0.00033920560472044947,0.011670177370927792,0.0001157998844214525,0.0005970916006348137
4,500,256,20,109,0,0.25,0,0.031959621317959264,0.0006370637872951113,0.0005591644078032365,0.011765497305220696,0.0002531717009657264,0.0001875558165679303
8,300,64,20,100,0,0.125,0,0.013716546529797036,3.9947515218519136e-05,0.00027475114039665627,0.007364480691592568,0.00015360189733382157,0.0002430803354961375
8,300,64,20,102,0,0.125,0,0.017202961361890146,0.0008558627985889578,0.0001343901636470246,0.007118094473977932,2.1188192758092583e-06,0.0003562771614775695
8,300,64,20,103,0,0.125,0,0.013889069297697287,0.0005092864072975267,0.0005197625923293314,0.007168846256312533,7.168760389986151e-05,0.0003819886709917064
8,300,64,20,104,0,0.125,0,0.016952699601288312,0.0008339601944811204,0.00010797204374857206,0.0045790166408422595,0.00034786800140851337,0.0005207923903558509
8,300,64,20,105,0,0.125,0,0.016978199060146415,0.0008015384934830783,0.0007352429111726622,0.0033072164194908327,2.6332410489326996e-05,4.620929843313082e-05
8,300,64,20,106,0,0.125,0,0.013172952092855295,0.00029387801471592034,0.0003767002526410268,0.004449262124893383,0.00016456980886037087,1.2135967317417062e-05
8,300,64,20,107,0,0.125,0,0.017051627307086425,0.00043717484038396925,0.0003288450197890258,0.005820343356647384,7.154771653994363e-05,0.0003619838953644594
8,300,64,20,108,0,0.125,0,0.0147888362166132,0.001051594691154789,0.00012986009157012202,0.004924415302444585,0.00013501746681465754,0.0002828275578462547
8,300,64,20,109,0,0.125,0,0.015208471221412445,0.0014954202670900418,0.0005969912692244117,0.007472540636554448,0.00034039865616020126,0.00011028803347545857
8,300,128,20,100,0,0.125,0,0.015200837264806255,0.0002662245904834215,0.0002175253847892522,0.007085184626619223,0.00011057931945390731,0.00014390323193402832
8,300,128,20,102,0,0.125,0,0.016108307606344074,0.0009185309260210106,0.00044439870698187445,0.007267867321680832,2.0979527562414724e-05,0.00030312305017121677
8,300,128,20,103,0,0.125,0,0.01348862642647386,0.0006826571448637075,0.00038021734415560893,0.007000847248306963,1.2897997029304165e-05,6.778468754076172e-05
8,300,128,20,104,0,0.125,0,0.015875343755239135,0.00047530219276914476,0.000363413823001979,0.004192182900597308,0.0003161707831439431,0.00011470110301081693
8,300,128,20,105,0,0.125,0,0.016721027768001218,0.000937159298867396,0.0006684791945543722,0.004075911464121007,0.00015494134282401095,2.5541379207072445e-05
8,300,128,20,106,0,0.125,0,0.01538317856935223,0.0007017581165078557,0.0004847690100485691,0.004476882769704038,0.00018543370943402415,9.28495170238186e-06
8,300,128,20,107,0,0.125,0,0.018085748688206893,0.0006516835671265264,0.0001293742474094417,0.0056872786175874435,8.184686209278258e-05,0.00027866241364871147
8,300,128,20,108,0,0.125,0,0.015548718846038367,0.0009616494030161293,6.054371351127408e-05,0.005096197902543342,5.974442658873702e-05,0.0003012121150468561
8,300,128,20,109,0,0.125,0,0.01521610364737569,0.001496763914433652,0.00035444474741186394,0.006782638979177968,0.0006536373678370788,0.00025288324399175277
8,300,256,20,100,0,0.125,0,0.015310602208397417,0.00043945558007352226,0.00033477827687700135,0.007171605962805194,1.0830912552051153e-05,0.0003132654349532471
8,300,256,20,102,0,0.125,0,0.015428546862798154,0.0008793579675654417,0.00016631856138193957,0.006798304554164192,0.0002039417019031875,0.000162525630818533
8,300,256,20,103,0,0.125,0,0.01379608035780977,0.0009016997993748221,0.00037317424477467664,0.007361555271900855,6.604692160361303e-05,1.558922971578447e-05
8,300,256,20,104,0,0.125,0,0.017823191933810434,0.0004754715577344193,0.00027853785712550483,0.004249226881779089,0.00018742467507326666,0.00035490192339604487
8,300,256,20,105,0,0.125,0,0.016379908804382448,0.0010049189489690358,0.00048669404461476606,0.0034855620895866135,0.00010658017140474652,0.00020118826874993
8,300,256,20,106,0,0.125,0,0.01317184306599839,0.0001302617772764858,0.00043772721819279603,0.00410810661173433,0.00018469659076614242,0.00017279111867252173
8,300,256,20,107,0,0.125,0,0.01852189817295291,0.0008153831225329311,2.3927432746928545e-05,0.005376171724119416,0.00015583356681514449,0.0005112914161952142
8,300,256,20,108,0,0.125,0,0.0157165865165233,0.0005118122432238303,0.00010470334749046462,0.005666267065893349,0.00024790224846737985,0.0001710265150793866
8,300,256,20,109,0,0.125,0,0.014902339782200458,0.0003115685824965908,8.641215619553666e-05,0.0063607648988665,8.906061873747984e-05,0.00011144290042142124
8,500,64,20,100,0,0.125,0,0.01451029073497434,1.487297794910969e-05,0.00016863460282356968,0.007933783146419127,0.00026689421582315465,5.2544206334825816e-05
8,500,64,20,102,0,0.125,0,0.017816815361811456,0.0007567965977626212,0.00014702923003451218,0.007753287310187429,0.0004958050048037288,5.963534811070925e-05
8,500,64,20,103,0,0.125,0,0.014479330403775248,0.0007875912265983276,0.00043085989232860555,0.008040186911701386,5.681174187155413e-05,0.0004244397527364274
8,500,64,20,104,0,0.125,0,0.01812663365978262,0.0006914988447179748,2.1952613896036866e-05,0.005745972723629644,0.0003240826643581274,0.0005020107502280435
8,500,64,20,105,0,0.125,0,0.017790158811581303,0.0005862101033621281,0.0007638302226371518,0.00393585334810409,0.0002606795101468551,2.2480415073355964e-05
8,500,64,20,106,0,0.125,0,0.014101381847911432,8.8549010825556e-05,0.0005497149506750176,0.005194183791431106,0.00012324725091139577,0.00010228268461154322
8,500,64,20,107,0,0.125,0,0.017246802414259244,0.00046840956165206116,0.00018113804604258377,0.006501323797824421,1.912348772048489e-05,0.00034172078282956875
8,500,64,20,108,0,0.125,0,0.016845463438106778,0.001317678069178152,0.0001573492898157003,0.005454235600617974,0.00010979630725871381,0.0001312626900978886
8,500,64,20,109,0,0.125,0,0.015507452293978985,0.00158355039737057,0.0005924970331075974,0.00804344378605093,0.00030973652664045837,0.00016372466217795534
8,500,128,20,100,0,0.125,0,0.015954190880273944,0.0004251384926299284,6.702550509618543e-05,0.007837499886944488,0.0003679168551419254,9.054949693720893e-05
8,500,128,20,102,0,0.125,0,0.017091887388621774,0.0009162558476537574,0.0004575505883279707,0.008051659840264902,0.0001324988926267867,0.0003271713175704294
8,500,128,20,103,0,0.125,0,0.015051853069267707,0.0008448394820016469,0.0002921011350173197,0.007984992685229786,0.00017488105236707074,4.610759014966881e-05
8,500,128,20,104,0,0.125,0,0.016188424386806788,0.0002492223237835489,0.00024799661707630705,0.0053275642582630844,0.000349463544746742,2.3958951872460332e-06
8,500,128,20,105,0,0.125,0,0.017754002023987248,0.0007295703515592944,0.0005636253305278949,0.004493872871338733,6.652635092030401e-06,0.0002794218055843789
8,500,128,20,106,0,0.125,0,0.016437820069035602,0.0005570729914926575,0.0007448385187776019,0.005216652556321422,2.5964543659773298e-05,4.352382358807638e-05
8,500,128,20,107,0,0.125,0,0.018796355169810597,0.0006952199110992208,9.58077595147877e-06,0.006409909754267695,4.752189943701968e-05,0.00024591221057046475
8,500,128,20,108,0,0.125,0,0.01607884169027818,0.0011783477149501786,2.0459424097230006e-05,0.005614319680333879,0.0001561586216779487,3.342555256025115e-05
8,500,128,20,109,0,0.125,0,0.015784083412599736,0.001545565346523614,0.0005372882729901551,0.007044376905790628,0.00020150554094244821,0.00010408570535325179
8,500,256,20,100,0,0.125,0,0.015628380997018132,0.0004677446274378161,0.0002637464087257291,0.007741855957404842,0.00026168242841762,4.1068133361465975e-05
8,500,256,20,102,0,0.125,0,0.016247297128667237,0.0007491939257410207,0.00021900697534793512,0.007595275087854181,0.0002941214306177997,2.053335540430634e-05
8,500,256,20,103,0,0.125,0,0.015457792783777458,0.0010114192964389979,2.62218740659792e-05,0.008185090082466817,0.00014768434493939164,0.00011399868589589968
8,500,256,20,104,0,0.125,0,0.019427038241169536,0.00031408285887835063,0.00017916797440820087,0.005613599243133094,0.00022233846429398074,0.00035884964640175987
8,500,256,20,105,0,0.125,0,0.017772163712874378,0.0006876973886023041,0.0005145448598664615,0.004085213926314668,9.782703833660644e-05,0.0003363062748871215
8,500,256,20,106,0,0.125,0,0.014157775127801475,0.00032084633094420223,0.0006053171461507523,0.004926634566869148,6.464520214433112e-05,0.0001548832420827928
8,500,256,20,107,0,0.125,0,0.01887468893593336,0.0009761528247616003,0.00020461534387117286,0.006292681420208779,0.0003320164043407736,0.0005997063017760818
8,500,256,20,108,0,0.125,0,0.018069253904902882,0.0007334431228700478,4.760248754553942e-05,0.006016886523264486,2.8496737479399847e-05,0.00018576157938798854
8,500,256,20,109,0,0.125,0,0.01576771640528385,0.00043126822550554333,1.7358417816248917e-05,0.00658353144687418,0.00010691655395500543,0.00012989088872505938
16,300,64,20,100,0,0.0625,0,0.005777618427990072,0.00016764195581175922,6.0304540477451596e-05,0.003374631720211796,0.00021719174635548288,8.969671060055084e-05
16,300,64,20,101,0,0.0625,0,0.006899717059859256,0.0002941750031221213,0.0001553625950798665,0.0023149136335549603,1.2331454933511843e-05,0.00013099122931203855
16,300,64,20,102,0,0.0625,0,0.008014967789972127,0.0007156622624137077,0.00029169057766820217,0.0030958471456238312,4.903236150299861e-05,0.00015447231329046573
16,300,64,20,103,0,0.0625,0,0.00585412646024297,0.00010777645983739426,0.0003090515941217564,0.003715826970388636,7.026141063681823e-05,0.00015346008787764376
16,300,64,20,104,0,0.0625,0,0.00928971732983852,0.00028733774367983855,0.00012127311532050822,0.0019234810479246134,0.00017945774920746782,0.00025791588691936873
16,300,64,20,105,0,0.0625,0,0.009458046395789621,0.0006481109010516573,0.0004382493970731538,0.0010567717490609363,0.00018969959975934092,0.00024020674194491498
