gamma,k,fingerprint_length,n_recipients,sk,id,code,embedding_ratio,experiment_no,attack_strength,detection_confidence,accuracy,hellinger_distance,kl_divergence,marital-status_relationship,marital-status_sex,relationship_sex,income_relationship,education_education-num,age_marital-status,education-num_occupation,age_relationship
2,300,128,20,100,0,tardos,0.5,0,0.05,1.0,0.95,0.0516079166457556,0.0158235892751636,0.1084647471890717,0.1493707068188214,0.1397182787564056,0.2021914076311827,0.3400871907938599,0.3077423279879763,0.2777769722072763,0.3010096841867574
2,300,128,20,100,0,tardos,0.5,1,0.05,1.0,0.95,0.0515078740227599,0.0160862159627831,0.1095463176375748,0.1466187091462639,0.1473373461916729,0.2050323977478039,0.3410271233472873,0.3027349820479811,0.278284911738092,0.3017123456968134
2,300,128,20,100,0,tardos,0.5,2,0.05,1.0,0.95,0.0514106336906068,0.0154900969308264,0.1046420798002687,0.1485131428209746,0.1554024519251972,0.2067718713303409,0.3553064243456433,0.2998320514267241,0.2916364845074194,0.2795625713728487
2,300,128,20,100,0,tardos,0.5,0,0.1,1.0,0.9,0.0836956015977995,0.0367932880259868,0.1820537872205316,0.2322543997105865,0.2454254778189913,0.3324377497959803,0.5261502130522956,0.4503119474543493,0.4627319806773278,0.4816525614976714
2,300,128,20,100,0,tardos,0.5,1,0.1,1.0,0.9,0.0832904157972045,0.0368249819939967,0.1811236009553184,0.2292307031988515,0.2535987724550864,0.3334954041984061,0.5294745554502522,0.4399693090749317,0.4564398852237427,0.4736434155178796
2,300,128,20,100,0,tardos,0.5,2,0.1,1.0,0.9,0.0830536726974532,0.0363496675005344,0.1747521959593641,0.2268374093760865,0.2480076591150573,0.3318185777468236,0.5368003311188008,0.4507552154716581,0.4571219495351528,0.4705413791732513
2,300,128,20,100,0,tardos,0.5,0,0.15,1.0,0.85,0.1119073348497174,0.0615102839643071,0.2277720667410877,0.260651716280328,0.3076991878049904,0.4124369613662469,0.6286423967586513,0.5453099602627914,0.5556654324551564,0.5962227731968895
2,300,128,20,100,0,tardos,0.5,1,0.15,1.0,0.85,0.1118402133467471,0.0621251626417026,0.2240164120981958,0.2655174749311416,0.3062933051821381,0.4209424834659677,0.6374277715312386,0.5218120283825469,0.5484432469580778,0.5921715127677454
2,300,128,20,100,0,tardos,0.5,2,0.15,1.0,0.85,0.1116823349427564,0.0615160951009838,0.2224727285245901,0.2604927463952008,0.2976642516578472,0.4176741235000109,0.6480392001863184,0.5363200679456364,0.5572453979195566,0.6051201081162834
2,300,128,20,100,0,tardos,0.5,0,0.2,1.0,0.8,0.1374846350105594,0.0890922803659619,0.2414425000315024,0.2494189775782309,0.3169822460561194,0.4427985347375968,0.700778773694951,0.558229005797187,0.6146403077193494,0.6718681896049696
2,300,128,20,100,0,tardos,0.5,1,0.2,1.0,0.8,0.1377679800318661,0.0902017162539126,0.2374725172212037,0.2440372803387506,0.3096050621691138,0.4360877153778711,0.7020287776573305,0.5575023301504258,0.6134388347268195,0.6669887825317912
2,300,128,20,100,0,tardos,0.5,2,0.2,1.0,0.8,0.1374567579345384,0.0892967495802213,0.2413887590573762,0.2471089531884598,0.3042015186900531,0.4514124426375459,0.705595366604922,0.5671326086384212,0.615328254819656,0.6683224971144983
2,300,128,20,100,0,tardos,0.5,0,0.25,1.0,0.75,0.1614113610608818,0.119287546410385,0.2266198409443588,0.1932148697646975,0.2766950467009565,0.4155614741480289,0.7459864358377232,0.5323223947767729,0.6435879160262349,0.7108738586753602
2,300,128,20,100,0,tardos,0.5,1,0.25,1.0,0.75,0.1615338809647854,0.1202351078062066,0.2207551462846,0.1850517927583029,0.2744020281368806,0.4140582040109714,0.7374122296534034,0.5416226498507246,0.6391440159299118,0.707347608102262
2,300,128,20,100,0,tardos,0.5,2,0.25,1.0,0.75,0.161248687124426,0.119446209937817,0.2238387341347858,0.198646574168587,0.2638871641998188,0.4259474315876376,0.7493503874717452,0.5468872750123625,0.6483318988250482,0.6996381995904596
2,300,128,20,100,0,tardos,0.5,0,0.3,1.0,0.7,0.1836379663723308,0.1514253828557151,0.181148905107577,0.0867086368680903,0.1943915451703076,0.3397820855554243,0.7602452265588345,0.4471831983761885,0.6408010318107252,0.7129659278197247
2,300,128,20,100,0,tardos,0.5,1,0.3,1.0,0.7,0.1839818546787172,0.1524531287974742,0.1761421387214158,0.0938484569006828,0.1952428554780126,0.3500165231149901,0.756504260745974,0.4612003501879113,0.6461778686973955,0.7068602942138971
2,300,128,20,100,0,tardos,0.5,2,0.3,1.0,0.7,0.1838992433686182,0.1521863570505194,0.1771751479897469,0.0953330053476966,0.1854293891174087,0.3411478386102482,0.7604859452479912,0.464737284867908,0.6496718183292863,0.702737884327443
2,300,128,20,101,0,tardos,0.5,0,0.05,1.0,0.95,0.0505909511946114,0.0148405262315586,0.1045447916477294,0.1507023768074087,0.1546016829219105,0.2035159640126962,0.3555005658950967,0.302295244698023,0.290004482198676,0.2760010911864827
2,300,128,20,101,0,tardos,0.5,1,0.05,1.0,0.95,0.050943727270714,0.0154271404650499,0.1076908590452956,0.1575192901292481,0.1423559311720856,0.2054172259272356,0.3496221282257435,0.2934046180322108,0.2804501905012548,0.2926748277669178
2,300,128,20,101,0,tardos,0.5,2,0.05,1.0,0.95,0.0503777758101014,0.0149306535348102,0.1101530709158586,0.1566887447788802,0.1560631902223477,0.2000743252666459,0.3387338543943077,0.2928647051098739,0.2821168419599895,0.2943255414776557
2,300,128,20,101,0,tardos,0.5,0,0.1,1.0,0.9,0.082412830369094,0.0356557328052611,0.1746540665237791,0.2284489808547153,0.2472415523467335,0.3287682083534211,0.5369068287071153,0.4532444980002232,0.4558593853519301,0.4674281894922007
2,300,128,20,101,0,tardos,0.5,1,0.1,1.0,0.9,0.0833774094809738,0.0364798490555214,0.1797296267611507,0.226171864908465,0.2515744792390337,0.3426812283644039,0.536885490803702,0.4437897637888467,0.4640122004830798,0.4619442790663829
2,300,128,20,101,0,tardos,0.5,2,0.1,1.0,0.9,0.0826721690068661,0.0356839386318215,0.1813298469247576,0.2308422784741092,0.250243977664445,0.3275589752222935,0.5297073723237877,0.4491496336460923,0.4535201231814649,0.46183361104957
2,300,128,20,101,0,tardos,0.5,0,0.15,1.0,0.85,0.1111477867850752,0.0608139522043866,0.2223578380077749,0.2621084236440385,0.2970017916513189,0.4147830579856207,0.6481133245969475,0.5391572756498374,0.5561803651867426,0.6029988526884895
2,300,128,20,101,0,tardos,0.5,1,0.15,1.0,0.85,0.111614185882636,0.0607719835059842,0.224865514476759,0.2561307981784218,0.306463606802751,0.4257823342096202,0.6383920814491273,0.5216752480505513,0.5700468870746761,0.5741572787746483
2,300,128,20,101,0,tardos,0.5,2,0.15,1.0,0.85,0.1113279636482431,0.0608724483186792,0.2263358775061248,0.2684823599956283,0.3134821533296851,0.4149720180488087,0.6433589932939279,0.5239138681668166,0.564130954236779,0.5918006886591581
2,300,128,20,101,0,tardos,0.5,0,0.2,1.0,0.8,0.136995730089812,0.0886055319929556,0.2412845594579848,0.2486911729867081,0.3037149129645229,0.4484630522883489,0.7056542115655124,0.5705440381384586,0.6144291875603062,0.6670917307542295
2,300,128,20,101,0,tardos,0.5,1,0.2,1.0,0.8,0.1374274861088376,0.0884799524893748,0.2415624277549124,0.2427188626486995,0.3155235854177985,0.442259269184552,0.7067076206004669,0.5631311643166635,0.6237851331883939,0.661344693794297
2,300,128,20,101,0,tardos,0.5,2,0.2,1.0,0.8,0.1370846858425488,0.0882253353149148,0.2407285098210055,0.2487487454958614,0.3220005169064043,0.4312268580159928,0.7089148526391068,0.5556116191091371,0.617188957961635,0.66207079408982
2,300,128,20,101,0,tardos,0.5,0,0.25,1.0,0.75,0.1608649314994013,0.1187802980430921,0.2237614044022497,0.2004811411950832,0.2635242877620098,0.4230950619495968,0.7493995292881653,0.5509018414523932,0.647629273604895,0.6993245871554936
2,300,128,20,101,0,tardos,0.5,1,0.25,1.0,0.75,0.1612082249805291,0.1186532164599143,0.2256016121874888,0.191524227424192,0.2725741437769562,0.4144359236115826,0.7424565502632527,0.5591633471985269,0.6395375491682231,0.69731357269921
