gamma,k,fingerprint_length,n_recipients,sk,id,code,embedding_ratio,experiment_no,attack_strength,detection_confidence,accuracy,hellinger_distance,hellinger_distance_remaining,marital-status_relationship,marital-status_sex,relationship_sex,income_relationship,education_education-num,age_marital-status,education-num_occupation,age_relationship
8,300,128,20,100,0,tardos,0.125,1,0.9,0.4140625,0.125,0.9364431491857715,0.046647237786572135,,,,,,,,
8,300,128,20,100,0,tardos,0.125,2,0.9,0.625,0.125,0.9334891045870838,0.002336568806257905,,,,,,,,
8,450,128,20,100,0,tardos,0.125,0,0.1,1.0,0.875,0.14001717999886346,0.007712130767919366,0.005992730787935615,0.0017815343514134441,0.005148535412976195,0.013637439599433282,,,0.005162670838412104,
8,450,128,20,100,0,tardos,0.125,1,0.1,1.0,0.875,0.13879356207941218,0.006300263937783287,0.005992730787935615,0.0017815343514134441,0.005148535412976195,0.013637439599433282,0.004725043317530478,0.01180163221299493,0.005162670838412104,0.019042673135149214
8,450,128,20,100,0,tardos,0.125,2,0.1,1.0,0.875,0.13986265872426512,0.007533836989536682,0.005992730787935615,0.0017815343514134441,0.005148535412976195,0.013637439599433282,0.004725043317530478,0.01180163221299493,,0.019042673135149214
8,450,128,20,100,0,tardos,0.125,0,0.2,1.0,0.8125,0.20542118258345773,0.006776478229322161,0.005992730787935615,0.0017815343514134441,0.005148535412976195,0.013637439599433282,,,0.005162670838412104,
8,450,128,20,100,0,tardos,0.125,1,0.2,1.0,0.8125,0.2044480297697419,0.005560037212177393,,,0.005148535412976195,0.013637439599433282,0.004725043317530478,,0.005162670838412104,0.019042673135149214
8,450,128,20,100,0,tardos,0.125,2,0.2,1.0,0.8125,0.20347040903771701,0.0043380112971463025,0.005992730787935615,0.0017815343514134441,0.005148535412976195,0.013637439599433282,0.004725043317530478,0.01180163221299493,,0.019042673135149214
8,450,128,20,100,0,tardos,0.125,0,0.3,1.0,0.75,0.2718859651852777,0.007117225252651444,0.005992730787935615,0.0017815343514134441,0.005148535412976195,0.013637439599433282,,,0.005162670838412104,
8,450,128,20,100,0,tardos,0.125,1,0.3,1.0,0.75,0.27100893032093704,0.005921268619459583,,,0.005148535412976195,0.013637439599433282,0.004725043317530478,,,0.019042673135149214
8,450,128,20,100,0,tardos,0.125,2,0.3,1.0,0.75,0.2699982563842882,0.004543076887665739,,0.0017815343514134441,,,0.004725043317530478,0.01180163221299493,,
8,450,128,20,100,0,tardos,0.125,0,0.4,1.0,0.625,0.40494179272992104,0.008236321216535083,0.005992730787935615,0.0017815343514134441,0.005148535412976195,,,,0.005162670838412104,
8,450,128,20,100,0,tardos,0.125,1,0.4,1.0,0.625,0.4042199668859784,0.007033278143297229,,,0.005148535412976195,0.013637439599433282,,,,
8,450,128,20,100,0,tardos,0.125,2,0.4,1.0,0.625,0.40298358258372385,0.004972637639539711,,0.0017815343514134441,,,,0.01180163221299493,,
8,450,128,20,100,0,tardos,0.125,0,0.5,1.0,0.5,0.53518001859749,0.003957182708907007,0.005992730787935615,0.0017815343514134441,0.005148535412976195,,,,,
8,450,128,20,100,0,tardos,0.125,1,0.5,0.9921875,0.5,0.5372125968343695,0.008312707502220355,,,,,,,,
8,450,128,20,100,0,tardos,0.125,2,0.5,0.984375,0.5,0.5361701994519109,0.006078998825523256,,,,,,0.01180163221299493,,
8,450,128,20,100,0,tardos,0.125,0,0.6,1.0,0.4375,0.6008344862878197,0.002086215719549172,,,0.005148535412976195,,,,,
8,450,128,20,100,0,tardos,0.125,1,0.6,0.984375,0.4375,0.6038761865051072,0.009690466262767993,,,,,,,,
8,450,128,20,100,0,tardos,0.125,2,0.6,1.0,0.4375,0.6027507604628352,0.00687690115708798,,,,,,,,
8,450,128,20,100,0,tardos,0.125,0,0.7,0.9921875,0.375,0.6672201690705661,0.0016605072116985733,,,0.005148535412976195,,,,,
8,450,128,20,100,0,tardos,0.125,1,0.7,0.953125,0.375,0.6704089868523012,0.01122696055690359,,,,,,,,
8,450,128,20,100,0,tardos,0.125,2,0.7,0.9609375,0.375,0.669225669900197,0.0076770097005913985,,,,,,,,
8,450,128,20,100,0,tardos,0.125,0,0.8,0.90625,0.25,0.8003006003407053,0.0015030017035262324,,,,,,,,
8,450,128,20,100,0,tardos,0.125,1,0.8,0.9296875,0.25,0.8033943130517368,0.01697156525868408,,,,,,,,
8,450,128,20,100,0,tardos,0.125,2,0.8,0.9921875,0.25,0.8015106131446438,0.007553065723219171,,,,,,,,
8,450,128,20,100,0,tardos,0.125,0,0.9,0.359375,0.125,0.9334390994488049,0.0015864917320732904,,,,,,,,
8,450,128,20,100,0,tardos,0.125,1,0.9,0.4453125,0.125,0.9363922496865481,0.045883745298221236,,,,,,,,
8,450,128,20,100,0,tardos,0.125,2,0.9,0.6640625,0.125,0.933467199652806,0.0020079947920900137,,,,,,,,
