gamma,k,fingerprint_length,n_recipients,sk,id,code,embedding_ratio,experiment_no,attack_strength,detection_confidence,accuracy,hellinger_distance,kl_divergence,marital-status_relationship,marital-status_sex,relationship_sex,income_relationship,education_education-num,age_marital-status,education-num_occupation,age_relationship
32,300,128,20,100,0,tardos,0.03125,0,0.05,0.9140625,0.95,0.04980044256834227,0.014125087329130035,0.11639580431606567,0.17944094474892364,0.1703537769804012,0.17411474087815745,0.35892573342013046,0.3052031792957991,0.29445508250149977,0.29542445707792064
32,300,128,20,100,0,tardos,0.03125,1,0.05,0.8984375,0.95,0.05120722250922457,0.015090789558213588,0.11109348499278016,0.17274300831144349,0.17425105423758586,0.1729510244455695,0.37020718607844727,0.30213496152654645,0.3035746021223232,0.3071692936725557
32,300,128,20,100,0,tardos,0.03125,2,0.05,0.9453125,0.95,0.05069759189104949,0.014608223979846291,0.10966974629224203,0.16390365620899258,0.17839548453698995,0.19127958651471513,0.35871320206079715,0.28291698891647404,0.2940889388574522,0.26938853121160605
32,300,128,20,100,0,tardos,0.03125,0,0.1,0.875,0.9,0.08448984702072929,0.03647194617315356,0.21453333299043234,0.3264577094298235,0.31813411234176614,0.3366266970559302,0.5689980225111685,0.49586348966183125,0.48152754607955056,0.5001492099911857
32,300,128,20,100,0,tardos,0.03125,1,0.1,0.859375,0.9,0.08506849877307429,0.0372824335466506,0.21261291325408402,0.3275708843165431,0.3324060631241673,0.33311493181958024,0.5800277978800712,0.5070534463546467,0.4994704244403926,0.5183370160139001
32,300,128,20,100,0,tardos,0.03125,2,0.1,0.9296875,0.9,0.08461500727112833,0.03642333782802103,0.20901679252009667,0.3222519629202568,0.33283718877463214,0.3454242201105461,0.5669988480973065,0.48638365603984074,0.5044076751124803,0.4745447474609299
32,300,128,20,100,0,tardos,0.03125,0,0.15,0.8125,0.85,0.11319974131875257,0.061609775303593996,0.3064577467888383,0.4579032487468515,0.45185197807401234,0.4696305433712032,0.7109566757742185,0.6270206506193478,0.6285442988330797,0.645122365315516
32,300,128,20,100,0,tardos,0.03125,1,0.15,0.8125,0.85,0.11363736261550943,0.06236109969921777,0.30413437952930905,0.4484358646465259,0.4634736820068312,0.4749487129353231,0.7136568613258584,0.6388748028884699,0.647259660184789,0.6523431551323782
32,300,128,20,100,0,tardos,0.03125,2,0.15,0.8671875,0.85,0.11288767134180336,0.060787946937356854,0.2992807750130646,0.448956783452723,0.4620969686084599,0.4843733342941646,0.7118259066178769,0.6402907653883894,0.6486310503540638,0.6298796250379147
32,300,128,20,100,0,tardos,0.03125,0,0.2,0.78125,0.8,0.1388193658538452,0.08912916091480896,0.39080919692976523,0.576159098296154,0.5629610493801778,0.5822585394819475,0.7987547555449377,0.7306427037298124,0.7307048228181129,0.7568633920291837
32,300,128,20,100,0,tardos,0.03125,1,0.2,0.7578125,0.8,0.1390240718130328,0.08973805243153134,0.38739155673236925,0.5537674188373554,0.5759659628504443,0.5913019827484841,0.803093627454087,0.7437523068569888,0.7432094237940817,0.7588105639060315
32,300,128,20,100,0,tardos,0.03125,2,0.2,0.8046875,0.8,0.13859492684918562,0.08826016214427193,0.3846917450946361,0.5577621246258836,0.5681495335863472,0.6043715545445519,0.7988848790469691,0.7487425766413964,0.7410056198305127,0.737804304719834
32,300,128,20,100,0,tardos,0.03125,0,0.25,0.71875,0.75,0.1618588209400568,0.11765663919426511,0.46892466883531264,0.6635050673660624,0.6629479832754727,0.6808700059540976,0.8652261819197792,0.8064384791105937,0.8127899836535846,0.8244226948039232
32,300,128,20,100,0,tardos,0.03125,1,0.25,0.7265625,0.75,0.16188635678336566,0.11809673612051283,0.4635801259825096,0.6493575130235977,0.6737050948086217,0.6889172271455077,0.8683590396221834,0.8178312889096546,0.8246799794873841,0.8423035393954373
32,300,128,20,100,0,tardos,0.03125,2,0.25,0.8046875,0.75,0.16183903282782985,0.11686524924809748,0.46077594270254113,0.6571846291065541,0.673081615474607,0.7101746469327911,0.8622338648246519,0.8240637329416909,0.8161541662543403,0.8259582914538077
32,300,128,20,100,0,tardos,0.03125,0,0.3,0.71875,0.7,0.18391190200738647,0.14874868539396438,0.5430539716536694,0.7446394569947,0.7575348056290802,0.7600783464472057,0.9100494403692093,0.864735139854284,0.8710807245815411,0.8777338508171302
32,300,128,20,100,0,tardos,0.03125,1,0.3,0.7109375,0.7,0.18381869769783699,0.148967171790052,0.5381841809340261,0.7408164724937486,0.7514147609523962,0.7638410772766728,0.9130786204453849,0.8667572077393619,0.8781795637200009,0.8889400761888698
32,300,128,20,100,0,tardos,0.03125,2,0.3,0.765625,0.7,0.1837324488089913,0.14738372743850583,0.5335668704574237,0.7448713483275436,0.7638581058076414,0.7959326107271356,0.9054276430981523,0.8787822739000386,0.8694552418566399,0.8850107860219083
32,300,128,20,100,0,tardos,0.03125,0,0.35,0.703125,0.65,0.20471978488384523,0.18217303766218454,0.6091878246526704,0.8201609365650518,0.8394655213068706,0.8350124504639006,0.937263493085491,0.9012770628615685,0.9143720109730764,0.916537634316182
32,300,128,20,100,0,tardos,0.03125,1,0.35,0.625,0.65,0.20444360114313626,0.18154812306060988,0.6070564997635025,0.8172574750980313,0.8267002382981341,0.8260389031601876,0.9412664789307243,0.9002939355061124,0.9155877966608268,0.9202656487719154
32,300,128,20,100,0,tardos,0.03125,2,0.35,0.71875,0.65,0.2045213232474667,0.1805673201668638,0.6076091982173566,0.8336317385367971,0.8427357041207245,0.8704643404932699,0.9355592184527942,0.917936433342337,0.9061652042060562,0.9248340906722023
32,300,128,20,100,0,tardos,0.03125,0,0.4,0.578125,0.6,0.22481506848109176,0.21722193690891425,0.6720635664341069,0.8855210175331792,0.9038449651084269,0.9032245606098592,0.9590426288833377,0.9306723589652918,0.9426690682993797,0.9425537583832643
32,300,128,20,100,0,tardos,0.03125,1,0.4,0.6328125,0.6,0.22469799055321152,0.2168260168210986,0.6725605958579084,0.8849713880301951,0.8873989409056252,0.8835284553437456,0.961232954985119,0.9324005948356394,0.9430338280094281,0.948329569336274
32,300,128,20,100,0,tardos,0.03125,2,0.4,0.6796875,0.6,0.22448592120438693,0.2156861866321349,0.6729101454231601,0.9026411199000878,0.9058608979934759,0.9158048648030483,0.9565617483094462,0.943904993042089,0.9367617747812814,0.9515587647086536
32,300,128,20,100,0,tardos,0.03125,0,0.45,0.5234375,0.55,0.24414225717608667,0.25493887659170666,0.7281863524123224,0.9512680149418219,0.9645379946615096,0.9529000348706399,0.9742867507506232,0.9549550507333618,0.9646499921614965,0.9569465426727141
32,300,128,20,100,0,tardos,0.03125,1,0.45,0.578125,0.55,0.24404967543322093,0.25419478254472316,0.7326156338063882,0.9446942567033261,0.9467136155473176,0.9363337119428737,0.9752285393696808,0.957010675507767,0.9629265993343242,0.9672106309637103
32,300,128,20,100,0,tardos,0.03125,2,0.45,0.578125,0.55,0.24393512005901608,0.2531420955129197,0.734935632160293,0.9620498520119435,0.9634599004085059,0.962225217710992,0.9725959546846795,0.962749343465388,0.9544296766536161,0.9683231565493627
32,450,128,20,100,0,tardos,0.03125,0,0.05,0.921875,0.95,0.04981776912417478,0.01413333315122411,0.1167369900988741,0.17999245587371526,0.17046120727207545,0.1739118476147906,0.358922906504353,0.30519142331445726,0.29461349077951715,0.2955864484162276
32,450,128,20,100,0,tardos,0.03125,1,0.05,0.9140625,0.95,0.05106540552633322,0.01491672667620206,0.11149572293340981,0.17334147750421103,0.17436301858311615,0.17274478176253524,0.37021053492704226,0.30210441647073083,0.30368787255784485,0.30733018725475236
