gamma,k,fingerprint_length,n_recipients,sk,id,code,embedding_ratio,experiment_no,attack_strength,detection_confidence,accuracy,hellinger_distance,hellinger_distance_remaining,marital-status_relationship,marital-status_sex,relationship_sex,income_relationship,education_education-num,age_marital-status,education-num_occupation,age_relationship
32,300,128,20,100,0,tardos,0.03125,1,0.4,0.890625,0.625,0.40100342892789403,0.0016723815464900064,,,0.0014570630734024562,0.0033079155361148316,,,,
32,300,128,20,100,0,tardos,0.03125,2,0.4,0.859375,0.625,0.4006204568986846,0.001034094831141033,,0.000898029507453585,,,,0.002859221779859218,,
32,300,128,20,100,0,tardos,0.03125,0,0.5,0.921875,0.5,0.5336925717733869,0.0007697966572576458,0.0012033166944197767,0.000898029507453585,0.0014570630734024562,,,,,
32,300,128,20,100,0,tardos,0.03125,1,0.5,0.7890625,0.5,0.5342354269307147,0.001933057708674048,,,,,,,,
32,300,128,20,100,0,tardos,0.03125,2,0.5,0.7890625,0.5,0.5339056391227622,0.001226369548776312,,,,,,0.002859221779859218,,
32,300,128,20,100,0,tardos,0.03125,0,0.6,0.875,0.4375,0.6002510898440359,0.0006277246100895998,,,0.0014570630734024562,,,,,
32,300,128,20,100,0,tardos,0.03125,1,0.6,0.7734375,0.4375,0.6008928617425193,0.002232154356298461,,,,,,,,
32,300,128,20,100,0,tardos,0.03125,2,0.6,0.7578125,0.4375,0.6005410301713519,0.0013525754283796355,,,,,,,,
32,300,128,20,100,0,tardos,0.03125,0,0.7,0.75,0.375,0.6668310244362115,0.0004930733086343092,,,0.0014570630734024562,,,,,
32,300,128,20,100,0,tardos,0.03125,1,0.7,0.71875,0.375,0.6675297863360731,0.0025893590082189657,,,,,,,,
32,300,128,20,100,0,tardos,0.03125,2,0.7,0.6640625,0.375,0.6671633688552745,0.0014901065658237717,,,,,,,,
32,300,128,20,100,0,tardos,0.03125,0,0.8,0.609375,0.25,0.8000879948925541,0.00043997446277028405,,,,,,,,
32,300,128,20,100,0,tardos,0.03125,1,0.8,0.640625,0.25,0.8007573019757193,0.003786509878596035,,,,,,,,
32,300,128,20,100,0,tardos,0.03125,2,0.8,0.7421875,0.25,0.8003885535925902,0.001942767962950979,,,,,,,,
32,300,128,20,100,0,tardos,0.03125,0,0.9,0.1640625,0.125,0.9333677683882816,0.0005165258242243277,,,,,,,,
32,300,128,20,100,0,tardos,0.03125,1,0.9,0.2578125,0.125,0.9340073880719149,0.010110821078721605,,,,,,,,
32,300,128,20,100,0,tardos,0.03125,2,0.9,0.3046875,0.125,0.9333630754064465,0.000446131096695936,,,,,,,,
32,450,128,20,100,0,tardos,0.03125,0,0.1,0.9765625,0.875,0.13505503597580984,0.0019865799720882637,0.0018215193525095822,0.00176804628661642,0.0015652869609015935,0.0031140901231205592,,,0.0016588612033910572,
32,450,128,20,100,0,tardos,0.03125,1,0.1,0.953125,0.875,0.13472906313432156,0.0016104574626787521,0.0018215193525095822,0.00176804628661642,0.0015652869609015935,0.0031140901231205592,4.628676067097544e-05,0.0028818000454164596,0.0016588612033910572,0.004320403369193629
32,450,128,20,100,0,tardos,0.03125,2,0.1,0.9609375,0.875,0.13500078211257432,0.00192397936066268,0.0018215193525095822,0.00176804628661642,0.0015652869609015935,0.0031140901231205592,4.628676067097544e-05,0.0028818000454164596,,0.004320403369193629
32,450,128,20,100,0,tardos,0.03125,0,0.2,0.984375,0.8125,0.20138019616115657,0.0017252452014457082,0.0018215193525095822,0.00176804628661642,0.0015652869609015935,0.0031140901231205592,,,0.0016588612033910572,
32,450,128,20,100,0,tardos,0.03125,1,0.2,0.9140625,0.8125,0.2010804325372027,0.001350540671503406,,,0.0015652869609015935,0.0031140901231205592,4.628676067097544e-05,,0.0016588612033910572,0.004320403369193629
32,450,128,20,100,0,tardos,0.03125,2,0.2,0.9765625,0.8125,0.20100384170560506,0.0012548021320063177,0.0018215193525095822,0.00176804628661642,0.0015652869609015935,0.0031140901231205592,4.628676067097544e-05,0.0028818000454164596,,0.004320403369193629
32,450,128,20,100,0,tardos,0.03125,0,0.3,0.9296875,0.75,0.2679818448133106,0.001793424745423549,0.0018215193525095822,0.00176804628661642,0.0015652869609015935,0.0031140901231205592,,,0.0016588612033910572,
32,450,128,20,100,0,tardos,0.03125,1,0.3,0.890625,0.75,0.26770589498871317,0.0014171295300634322,,,0.0015652869609015935,0.0031140901231205592,4.628676067097544e-05,,,0.004320403369193629
32,450,128,20,100,0,tardos,0.03125,2,0.3,0.96875,0.75,0.26763538909340295,0.0013209851273676683,,0.00176804628661642,,,4.628676067097544e-05,0.0028818000454164596,,
32,450,128,20,100,0,tardos,0.03125,0,0.4,0.890625,0.625,0.4012410108414626,0.0020683514024375893,0.0018215193525095822,0.00176804628661642,0.0015652869609015935,,,,0.0016588612033910572,
32,450,128,20,100,0,tardos,0.03125,1,0.4,0.9140625,0.625,0.4010095010800001,0.001682501800000178,,,0.0015652869609015935,0.0031140901231205592,,,,
32,450,128,20,100,0,tardos,0.03125,2,0.4,0.9140625,0.625,0.4008506928565406,0.0014178214275677743,,0.00176804628661642,,,,0.0028818000454164596,,
32,450,128,20,100,0,tardos,0.03125,0,0.5,0.953125,0.5,0.5339107371011599,0.0012372937881998957,0.0018215193525095822,0.00176804628661642,0.0015652869609015935,,,,,
32,450,128,20,100,0,tardos,0.03125,1,0.5,0.765625,0.5,0.534242697119952,0.001948636685611525,,,,,,,,
32,450,128,20,100,0,tardos,0.03125,2,0.5,0.84375,0.5,0.5341341838203514,0.0017161081864673169,,,,,,0.0028818000454164596,,
32,450,128,20,100,0,tardos,0.03125,0,0.6,0.875,0.4375,0.6002621065040411,0.0006552662601027271,,,0.0015652869609015935,,,,,
32,450,128,20,100,0,tardos,0.03125,1,0.6,0.7734375,0.4375,0.600900131931757,0.0022503298293921844,,,,,,,,
32,450,128,20,100,0,tardos,0.03125,2,0.6,0.78125,0.4375,0.6007711232449716,0.0019278081124291778,,,,,,,,
32,450,128,20,100,0,tardos,0.03125,0,0.7,0.7421875,0.375,0.666832984724899,0.0004989541746971663,,,0.0015652869609015935,,,,,
32,450,128,20,100,0,tardos,0.03125,1,0.7,0.7265625,0.375,0.6675332418079029,0.0025997254237087103,,,,,,,,
32,450,128,20,100,0,tardos,0.03125,2,0.7,0.6875,0.375,0.6673934619288944,0.002180385786683222,,,,,,,,
32,450,128,20,100,0,tardos,0.03125,0,0.8,0.59375,0.25,0.800094764052762,0.0004738202638098824,,,,,,,,
32,450,128,20,100,0,tardos,0.03125,1,0.8,0.5859375,0.25,0.8007485455710407,0.0037427278552030568,,,,,,,,
32,450,128,20,100,0,tardos,0.03125,2,0.8,0.7421875,0.25,0.8004114979984422,0.002057489992211068,,,,,,,,
32,450,128,20,100,0,tardos,0.03125,0,0.9,0.15625,0.125,0.9333745375484895,0.0006180632273431226,,,,,,,,
32,450,128,20,100,0,tardos,0.03125,1,0.9,0.1796875,0.125,0.9339969404069692,0.009954106104539034,,,,,,,,
32,450,128,20,100,0,tardos,0.03125,2,0.9,0.3359375,0.125,0.9333668901238539,0.0005033518578095537,,,,,,,,
