gamma,k,fingerprint_length,n_recipients,sk,id,code,embedding_ratio,experiment_no,attack_strength,detection_confidence,accuracy,hellinger_distance,hellinger_distance_remaining,marital-status_relationship,marital-status_sex,relationship_sex,income_relationship,education_education-num,age_marital-status,education-num_occupation,age_relationship
4,300,128,20,103,0,tardos,0.25,0,0.5,1.0,0.5,0.5360258404260644,0.005769658055852203,0.009397919834808165,0.004441961806039136,0.008686520785959544,0.031353768847956126,,,,
4,300,128,20,103,0,tardos,0.25,1,0.5,1.0,0.5,0.5369834104697887,0.007821593863832929,,,,0.031353768847956126,,,0.00443847057002514,
4,300,128,20,103,0,tardos,0.25,2,0.5,1.0,0.5,0.5428178731509734,0.02032401389494303,,,,,,,,
4,300,128,20,103,0,tardos,0.25,0,0.6,1.0,0.4375,0.6021064444167531,0.0052661110418825985,0.009397919834808165,0.004441961806039136,0.008686520785959544,0.031353768847956126,,,,
4,300,128,20,103,0,tardos,0.25,1,0.6,1.0,0.4375,0.6034904051905602,0.008726012976400436,,,,0.031353768847956126,,,0.00443847057002514,
4,300,128,20,103,0,tardos,0.25,2,0.6,1.0,0.4375,0.6092458931908108,0.02311473297702674,,,,,,,,
4,300,128,20,103,0,tardos,0.25,0,0.7,1.0,0.375,0.6687531070854111,0.00625932125623351,0.009397919834808165,,,0.031353768847956126,,,,
4,300,128,20,103,0,tardos,0.25,1,0.7,1.0,0.375,0.6698678347702605,0.009603504310781536,,,,,,,0.00443847057002514,
4,300,128,20,103,0,tardos,0.25,2,0.7,1.0,0.375,0.6748528269693653,0.024558480908096213,,,,,,,,
4,300,128,20,103,0,tardos,0.25,0,0.8,0.96875,0.25,0.8008822391232281,0.004411195616140882,,,,0.031353768847956126,,,,
4,300,128,20,103,0,tardos,0.25,1,0.8,0.8828125,0.25,0.802608166067332,0.01304083033665999,,,,,,,0.00443847057002514,
4,300,128,20,103,0,tardos,0.25,2,0.8,0.9921875,0.25,0.8056031174718359,0.028015587359179212,,,,,,,,
4,300,128,20,103,0,tardos,0.25,0,0.9,0.7109375,0.125,0.9336225704202996,0.004338556304494938,,,,,,,,
4,300,128,20,103,0,tardos,0.25,1,0.9,0.953125,0.125,0.9357719077567919,0.03657861635187791,,,,,,,,
4,300,128,20,103,0,tardos,0.25,2,0.9,0.9765625,0.125,0.9339193960093113,0.00879094013966983,,,,,,,,
4,300,128,20,104,0,tardos,0.25,0,0.1,1.0,0.875,0.1440039543758461,0.012312255049053198,0.012104593138036801,0.003822579050840304,0.009944904810447568,0.02589276774639079,,0.02908517849850356,,0.03279123078807945
4,300,128,20,104,0,tardos,0.25,1,0.1,1.0,0.875,0.13899558133676568,0.006533363080883465,0.012104593138036801,0.003822579050840304,0.009944904810447568,0.02589276774639079,0.00021210313566054958,0.02908517849850356,0.0006033801954732189,0.03279123078807945
4,300,128,20,104,0,tardos,0.25,2,0.1,1.0,0.875,0.1442009973714667,0.012539612351692344,0.012104593138036801,0.003822579050840304,0.009944904810447568,0.02589276774639079,0.00021210313566054958,,,
4,300,128,20,104,0,tardos,0.25,0,0.2,1.0,0.8125,0.210328385054216,0.012910481317769994,0.012104593138036801,0.003822579050840304,0.009944904810447568,0.02589276774639079,,0.02908517849850356,,0.03279123078807945
4,300,128,20,104,0,tardos,0.25,1,0.2,1.0,0.8125,0.20555805475464758,0.0069475684433094815,0.012104593138036801,0.003822579050840304,0.009944904810447568,0.02589276774639079,0.00021210313566054958,,0.0006033801954732189,
4,300,128,20,104,0,tardos,0.25,2,0.2,1.0,0.8125,0.2058396980461864,0.007299622557733008,0.012104593138036801,0.003822579050840304,0.009944904810447568,0.02589276774639079,0.00021210313566054958,,,
4,300,128,20,104,0,tardos,0.25,0,0.3,1.0,0.75,0.2769759661016866,0.014058135593209025,0.012104593138036801,0.003822579050840304,0.009944904810447568,0.02589276774639079,,0.02908517849850356,,0.03279123078807945
4,300,128,20,104,0,tardos,0.25,1,0.3,1.0,0.75,0.2720917992541672,0.007397908073864313,0.012104593138036801,0.003822579050840304,0.009944904810447568,0.02589276774639079,0.00021210313566054958,,0.0006033801954732189,
4,300,128,20,104,0,tardos,0.25,2,0.3,1.0,0.75,0.26994819758733946,0.0044748148918265515,0.012104593138036801,0.003822579050840304,0.009944904810447568,0.02589276774639079,0.00021210313566054958,,,
4,300,128,20,104,0,tardos,0.25,0,0.4,1.0,0.625,0.4101835631657854,0.016972605276309047,0.012104593138036801,,,0.02589276774639079,,,,
4,300,128,20,104,0,tardos,0.25,1,0.4,1.0,0.625,0.4053839966141842,0.008973327690307002,0.012104593138036801,,,0.02589276774639079,,,,
4,300,128,20,104,0,tardos,0.25,2,0.4,1.0,0.625,0.40291903674853896,0.0048650612475649065,0.012104593138036801,0.003822579050840304,0.009944904810447568,,0.00021210313566054958,,,
4,300,128,20,104,0,tardos,0.25,0,0.5,1.0,0.5,0.5429842377252261,0.020680509411198596,,,,,,,,
4,300,128,20,104,0,tardos,0.25,1,0.5,1.0,0.5,0.5359344439088294,0.00557380837606293,0.012104593138036801,,,0.02589276774639079,,,,
4,300,128,20,104,0,tardos,0.25,2,0.5,1.0,0.5,0.5356914957907972,0.005053205265994022,0.012104593138036801,0.003822579050840304,0.009944904810447568,,,,,
4,300,128,20,104,0,tardos,0.25,0,0.6,1.0,0.4375,0.6095179822247456,0.023794955561863975,,,,,,,,
4,300,128,20,104,0,tardos,0.25,1,0.6,0.984375,0.4375,0.6022588745871993,0.005647186467998145,0.012104593138036801,,,0.02589276774639079,,,,
4,300,128,20,104,0,tardos,0.25,2,0.6,1.0,0.4375,0.6021334435442893,0.005333608860723277,0.012104593138036801,0.003822579050840304,0.009944904810447568,,,,,
4,300,128,20,104,0,tardos,0.25,0,0.7,1.0,0.375,0.6751801941155752,0.02554058234672546,,,,,,,,
4,300,128,20,104,0,tardos,0.25,1,0.7,0.984375,0.375,0.66862245448496,0.005867363454879844,,,,,,,,
4,300,128,20,104,0,tardos,0.25,2,0.7,1.0,0.375,0.6683570728393523,0.005071218518057026,0.012104593138036801,0.003822579050840304,0.009944904810447568,,,,,
4,300,128,20,104,0,tardos,0.25,0,0.8,1.0,0.25,0.8057939662433301,0.028969831216650362,,,,,,,,
4,300,128,20,104,0,tardos,0.25,1,0.8,0.75,0.25,0.801184934475098,0.005924672375489813,,,,,,,,
4,300,128,20,104,0,tardos,0.25,2,0.8,0.7578125,0.25,0.8003437154085518,0.0017185770427589732,,,0.009944904810447568,,,,,
4,300,128,20,104,0,tardos,0.25,0,0.9,0.984375,0.125,0.9338746146715419,0.008119220073128191,,,,,,,,
4,300,128,20,104,0,tardos,0.25,1,0.9,0.6953125,0.125,0.9334947274133981,0.0024209112009722033,,,,,,,,
4,300,128,20,104,0,tardos,0.25,2,0.9,0.34375,0.125,0.9333524189525294,0.00028628428794067313,,,,,,,,
4,300,128,20,105,0,tardos,0.25,0,0.1,1.0,0.875,0.14431508307069638,0.012671249696957376,0.005922136649054044,0.0038576652011081394,0.008644963570013134,0.028547815181738347,0.0008880697687047806,,,
4,300,128,20,105,0,tardos,0.25,1,0.1,1.0,0.875,0.1441998187359762,0.012538252387664825,,,,0.028547815181738347,0.0008880697687047806,,0.003975367637715764,0.04513566860986545
4,300,128,20,105,0,tardos,0.25,2,0.1,1.0,0.875,0.1443403108196496,0.012700358638057197,0.005922136649054044,,,0.028547815181738347,0.0008880697687047806,0.0452771888355551,,0.04513566860986545
4,300,128,20,105,0,tardos,0.25,0,0.2,1.0,0.8125,0.2055017913777526,0.006877239222190767,0.005922136649054044,0.0038576652011081394,0.008644963570013134,0.028547815181738347,0.0008880697687047806,,,
4,300,128,20,105,0,tardos,0.25,1,0.2,1.0,0.8125,0.2080712271196825,0.010089033899603141,,,,0.028547815181738347,0.0008880697687047806,,0.003975367637715764,0.04513566860986545
4,300,128,20,105,0,tardos,0.25,2,0.2,1.0,0.8125,0.21094635388317098,0.013682942353963709,0.005922136649054044,,,0.028547815181738347,0.0008880697687047806,,,
4,300,128,20,105,0,tardos,0.25,0,0.3,1.0,0.75,0.2693731997614589,0.00369072694744401,0.005922136649054044,0.0038576652011081394,0.008644963570013134,0.028547815181738347,0.0008880697687047806,,,
4,300,128,20,105,0,tardos,0.25,1,0.3,1.0,0.75,0.2746691812949721,0.010912519947689206,,,,0.028547815181738347,,,0.003975367637715764,0.04513566860986545
4,300,128,20,105,0,tardos,0.25,2,0.3,1.0,0.75,0.2748177622668773,0.011115130363923585,0.005922136649054044,,,0.028547815181738347,0.0008880697687047806,,,
4,300,128,20,105,0,tardos,0.25,0,0.4,1.0,0.625,0.40224677623398963,0.003744627056649353,0.005922136649054044,0.0038576652011081394,0.008644963570013134,,0.0008880697687047806,,,
4,300,128,20,105,0,tardos,0.25,1,0.4,1.0,0.625,0.40729910669920305,0.012165177832005082,,,,0.028547815181738347,,,0.003975367637715764,
4,300,128,20,105,0,tardos,0.25,2,0.4,1.0,0.625,0.4071390189989534,0.011898364998255634,0.005922136649054044,,,0.028547815181738347,0.0008880697687047806,,,
4,300,128,20,105,0,tardos,0.25,0,0.5,1.0,0.5,0.5349243876129144,0.0034094020276736197,0.005922136649054044,0.0038576652011081394,0.008644963570013134,,,,,
4,300,128,20,105,0,tardos,0.25,1,0.5,1.0,0.5,0.540008195024741,0.014303275053016215,,,,,,,0.003975367637715764,
4,300,128,20,105,0,tardos,0.25,2,0.5,1.0,0.5,0.5402258634551658,0.014769707403926441,0.005922136649054044,,,0.028547815181738347,,,,
4,300,128,20,105,0,tardos,0.25,0,0.6,1.0,0.4375,0.6014040575504912,0.0035101438762281775,0.005922136649054044,0.0038576652011081394,0.008644963570013134,,,,,
4,300,128,20,105,0,tardos,0.25,1,0.6,1.0,0.4375,0.6066619240629562,0.01665481015739018,,,,,,,,
4,300,128,20,105,0,tardos,0.25,2,0.6,1.0,0.4375,0.6067055333927426,0.016763833481856467,0.005922136649054044,,,0.028547815181738347,,,,
4,300,128,20,105,0,tardos,0.25,0,0.7,1.0,0.375,0.6676726848214956,0.0030180544644867182,0.005922136649054044,0.0038576652011081394,0.008644963570013134,,,,,
4,300,128,20,105,0,tardos,0.25,1,0.7,1.0,0.375,0.6731880422399332,0.01956412671979944,,,,,,,,
4,300,128,20,105,0,tardos,0.25,2,0.7,1.0,0.375,0.6678922416997988,0.003676725099396426,0.005922136649054044,,,0.028547815181738347,,,,
4,300,128,20,105,0,tardos,0.25,0,0.8,0.8671875,0.25,0.8003556853061657,0.00177842653082885,,,0.008644963570013134,,,,,
4,300,128,20,105,0,tardos,0.25,1,0.8,0.90625,0.25,0.8059650865688767,0.02982543284438287,,,,,,,,
4,300,128,20,105,0,tardos,0.25,2,0.8,0.8203125,0.25,0.8007477924604025,0.0037389623020122067,,,,,,,,
4,300,128,20,105,0,tardos,0.25,0,0.9,0.390625,0.125,0.9334020458247104,0.0010306873706564168,,,,,,,,
4,300,128,20,105,0,tardos,0.25,1,0.9,0.6171875,0.125,0.9388132916929438,0.08219937539415668,,,,,,,,
4,300,128,20,105,0,tardos,0.25,2,0.9,0.3125,0.125,0.9336143739066963,0.004215608600444727,,,,,,,,
4,300,128,20,106,0,tardos,0.25,0,0.1,1.0,0.875,0.14331312316966988,0.011515142118849854,0.004528566336211701,,,0.02509002432687131,2.315808624830854e-05,0.054787659634274885,,0.05627290300782529
4,300,128,20,106,0,tardos,0.25,1,0.1,1.0,0.875,0.14315669814192086,0.011334651702216359,0.004528566336211701,0.002174494696315036,0.009585972898451868,0.02509002432687131,2.315808624830854e-05,0.054787659634274885,,0.05627290300782529
4,300,128,20,106,0,tardos,0.25,2,0.1,1.0,0.875,0.1407074856399328,0.008508637276845546,0.004528566336211701,0.002174494696315036,0.009585972898451868,0.02509002432687131,2.315808624830854e-05,0.054787659634274885,0.006417110307956276,0.05627290300782529
4,300,128,20,106,0,tardos,0.25,0,0.2,1.0,0.8125,0.2099011881899384,0.012376485237422996,0.004528566336211701,,,0.02509002432687131,2.315808624830854e-05,,,
4,300,128,20,106,0,tardos,0.25,1,0.2,1.0,0.8125,0.2098013142776554,0.012251642847069201,0.004528566336211701,0.002174494696315036,0.009585972898451868,0.02509002432687131,,0.054787659634274885,,0.05627290300782529
4,300,128,20,106,0,tardos,0.25,2,0.2,1.0,0.8125,0.2070996281229057,0.008874535153632143,,,0.009585972898451868,0.02509002432687131,2.315808624830854e-05,,0.006417110307956276,0.05627290300782529
4,300,128,20,106,0,tardos,0.25,0,0.3,1.0,0.75,0.2741482712557525,0.010202188076026132,0.004528566336211701,,,0.02509002432687131,2.315808624830854e-05,,,
4,300,128,20,106,0,tardos,0.25,1,0.3,1.0,0.75,0.27646798094432207,0.01336542856043913,0.004528566336211701,0.002174494696315036,0.009585972898451868,0.02509002432687131,,0.054787659634274885,,0.05627290300782529
4,300,128,20,106,0,tardos,0.25,2,0.3,1.0,0.75,0.27359981103604863,0.00945428777642996,,,0.009585972898451868,0.02509002432687131,2.315808624830854e-05,,,0.05627290300782529
4,300,128,20,106,0,tardos,0.25,0,0.4,1.0,0.625,0.40653631536450374,0.01089385894083965,0.004528566336211701,,,0.02509002432687131,2.315808624830854e-05,,,
4,300,128,20,106,0,tardos,0.25,1,0.4,1.0,0.625,0.4093814061169149,0.015635676861524894,0.004528566336211701,0.002174494696315036,0.009585972898451868,0.02509002432687131,,,,
4,300,128,20,106,0,tardos,0.25,2,0.4,1.0,0.625,0.4067018892749864,0.011169815458310715,,,0.009585972898451868,,,,,0.05627290300782529
4,300,128,20,106,0,tardos,0.25,0,0.5,1.0,0.5,0.5396578129721864,0.013552456368970836,0.004528566336211701,,,0.02509002432687131,,,,
4,300,128,20,106,0,tardos,0.25,1,0.5,1.0,0.5,0.5396911731391559,0.013623942441048446,0.004528566336211701,0.002174494696315036,0.009585972898451868,0.02509002432687131,,,,
4,300,128,20,106,0,tardos,0.25,2,0.5,1.0,0.5,0.5397318976965017,0.013711209349646392,,,,,,,,
4,300,128,20,106,0,tardos,0.25,0,0.6,0.9921875,0.4375,0.6061345057193789,0.015336264298447413,0.004528566336211701,,,0.02509002432687131,,,,
4,300,128,20,106,0,tardos,0.25,1,0.6,1.0,0.4375,0.6061678658863485,0.01541966471587129,0.004528566336211701,0.002174494696315036,0.009585972898451868,0.02509002432687131,,,,
4,300,128,20,106,0,tardos,0.25,2,0.6,1.0,0.4375,0.6063431536652666,0.01585788416316654,,,,,,,,
4,300,128,20,106,0,tardos,0.25,0,0.7,1.0,0.375,0.6678837192368839,0.003651157710652089,0.004528566336211701,,,0.02509002432687131,,,,
4,300,128,20,106,0,tardos,0.25,1,0.7,0.9921875,0.375,0.6726032774586197,0.017809832375858918,0.004528566336211701,0.002174494696315036,0.009585972898451868,,,,,
4,300,128,20,106,0,tardos,0.25,2,0.7,1.0,0.375,0.6729312186855352,0.018793656056605403,,,,,,,,
4,300,128,20,106,0,tardos,0.25,0,0.8,0.8671875,0.25,0.8007045230949359,0.0035226154746792874,,,,,,,,
4,300,128,20,106,0,tardos,0.25,1,0.8,0.9765625,0.25,0.8054732517137413,0.027366258568706614,0.004528566336211701,,,,,,,
4,300,128,20,106,0,tardos,0.25,2,0.8,1.0,0.25,0.8058627423737437,0.02931371186871821,,,,,,,,
4,300,128,20,106,0,tardos,0.25,0,0.9,0.4453125,0.125,0.9336078575170271,0.004117862755406374,,,,,,,,
4,300,128,20,106,0,tardos,0.25,1,0.9,0.7890625,0.125,0.9382507864824949,0.07376179723742403,,,,,,,,
4,300,128,20,106,0,tardos,0.25,2,0.9,0.9921875,0.125,0.9339373160435731,0.009059740653596484,,,,,,,,
4,300,128,20,107,0,tardos,0.25,0,0.1,1.0,0.875,0.14046070335290742,0.008223888484123934,0.004880736654944405,0.002870596815072597,0.010306261478863729,0.023119431954125382,0.0002441700580342231,0.03942769940637194,0.005421589833291823,0.04825857392230919
