gamma,k,fingerprint_length,n_recipients,sk,id,code,embedding_ratio,experiment_no,attack_strength,detection_confidence,accuracy,hellinger_distance,kl_divergence,marital-status_relationship,marital-status_sex,relationship_sex,income_relationship,education_education-num,age_marital-status,education-num_occupation,age_relationship
16,300,128,20,100,0,tardos,0.0625,0,0.05,0.9921875,0.95,0.04695720455870449,0.013385655570507995,0.05578251981599022,0.03750946065368382,0.05321120514453222,0.13617152577036287,0.26478548572072413,0.1659802300557207,0.18563594610409406,0.2581234860075626
16,300,128,20,100,0,tardos,0.0625,1,0.05,0.9921875,0.95,0.04622710184939602,0.012755892197548023,0.055129266720617506,0.034149319108396296,0.05620137165184614,0.13363300078609064,0.27201175684777984,0.15804167095276594,0.18144517712061453,0.2376202435193206
16,300,128,20,100,0,tardos,0.0625,2,0.05,0.9921875,0.95,0.04627798655661101,0.013098057525227745,0.054693730195150024,0.04241385494592868,0.05097884648360105,0.12913273496002903,0.2683011339613306,0.16386534877960982,0.18615127916540336,0.2472301667916955
16,300,128,20,100,0,tardos,0.0625,0,0.1,0.984375,0.9,0.08064406160160006,0.03432578474448447,0.0925034496784876,0.05956766086001025,0.09578659396474656,0.23211277142185358,0.43711224044188124,0.27305908204353474,0.3287184199946498,0.4267726220688646
16,300,128,20,100,0,tardos,0.0625,1,0.1,0.9921875,0.9,0.08143014908395994,0.03495914106441074,0.0920868985874102,0.06377634021134161,0.09673241709924173,0.22648625510140855,0.44603938220236106,0.2964434200840015,0.33141366003347356,0.4214134094632659
16,300,128,20,100,0,tardos,0.0625,2,0.1,0.9921875,0.9,0.08152474083457326,0.035381758341445524,0.09509606015289541,0.0551687991049468,0.09722965981274377,0.21652609864510944,0.4420438669482818,0.30033040710475134,0.3248789323777419,0.4179291257720226
16,300,128,20,100,0,tardos,0.0625,0,0.15,0.984375,0.85,0.1127926388920312,0.061439363287877705,0.1411914603125181,0.12628896428053332,0.1537353014251541,0.2973002357030112,0.564209340782722,0.3818114810503387,0.4529433916186488,0.5478746708015693
16,300,128,20,100,0,tardos,0.0625,1,0.15,0.984375,0.85,0.11233614837515908,0.061032571958794773,0.14104485151806906,0.11319750759030932,0.15990062022201576,0.2796812555858997,0.5592411674124798,0.36479587071212904,0.4505891133682172,0.5341898094885407
16,300,128,20,100,0,tardos,0.0625,2,0.15,0.9765625,0.85,0.11263965015393819,0.06143290806139157,0.14211361401160857,0.11553325839821443,0.15013442807850796,0.3053629096961294,0.5709842139255643,0.3834802122822158,0.43704597680062146,0.5314755871499317
16,300,128,20,100,0,tardos,0.0625,0,0.2,0.9375,0.8,0.13899617841672018,0.09017498504925453,0.17904089630872563,0.1345648945919592,0.2165898432992933,0.3799011546966071,0.6559775601438729,0.4711393152660874,0.5529263610086512,0.6346246494846134
