gamma,k,fingerprint_length,n_recipients,sk,id,code,embedding_ratio,experiment_no,attack_strength,detection_confidence,accuracy,hellinger_distance,hellinger_distance_remaining,marital-status_relationship,marital-status_sex,relationship_sex,income_relationship,education_education-num,age_marital-status,education-num_occupation,age_relationship
16,300,128,20,102,0,tardos,0.0625,0,0.1,1.0,0.875,0.13639296258845385,0.0035303414482159828,0.0014713230072840788,0.0010020017002424224,0.0027743498117907004,0.010456633997196185,2.3145821977487414e-05,0.009798006694114986,,0.015019979352005663
16,300,128,20,102,0,tardos,0.0625,1,0.1,1.0,0.875,0.13647294161441206,0.0036226249397062226,,0.0010020017002424224,,,2.3145821977487414e-05,0.009798006694114986,,
16,300,128,20,102,0,tardos,0.0625,2,0.1,1.0,0.875,0.13654547698139963,0.003706319593922645,0.0014713230072840788,0.0010020017002424224,0.0027743498117907004,0.010456633997196185,2.3145821977487414e-05,,0.0022979891771315515,
16,300,128,20,102,0,tardos,0.0625,0,0.2,1.0,0.8125,0.20298943143364662,0.00373678929205828,0.0014713230072840788,0.0010020017002424224,0.0027743498117907004,0.010456633997196185,2.3145821977487414e-05,0.009798006694114986,,0.015019979352005663
16,300,128,20,102,0,tardos,0.0625,1,0.2,1.0,0.8125,0.2024139327950322,0.003017415993790235,,0.0010020017002424224,,,2.3145821977487414e-05,0.009798006694114986,,
16,300,128,20,102,0,tardos,0.0625,2,0.2,1.0,0.8125,0.20320143631148552,0.004001795389356911,0.0014713230072840788,0.0010020017002424224,0.0027743498117907004,0.010456633997196185,,,,
16,300,128,20,102,0,tardos,0.0625,0,0.3,0.9921875,0.75,0.269649944252852,0.004068105799343618,0.0014713230072840788,,,0.010456633997196185,2.3145821977487414e-05,0.009798006694114986,,0.015019979352005663
16,300,128,20,102,0,tardos,0.0625,1,0.3,0.984375,0.75,0.26901040164022494,0.0031960022366704,,0.0010020017002424224,,,2.3145821977487414e-05,0.009798006694114986,,
16,300,128,20,102,0,tardos,0.0625,2,0.3,1.0,0.75,0.26914242749210565,0.0033760374892349873,0.0014713230072840788,0.0010020017002424224,0.0027743498117907004,0.010456633997196185,,,,
16,300,128,20,102,0,tardos,0.0625,0,0.4,0.984375,0.625,0.40289905088102335,0.004831751468372206,0.0014713230072840788,,,0.010456633997196185,,0.009798006694114986,,0.015019979352005663
16,300,128,20,102,0,tardos,0.0625,1,0.4,0.9375,0.625,0.40201477305360206,0.003357955089336842,,0.0010020017002424224,,,2.3145821977487414e-05,0.009798006694114986,,
16,300,128,20,102,0,tardos,0.0625,2,0.4,0.9921875,0.625,0.40239153412027695,0.003985890200461657,0.0014713230072840788,0.0010020017002424224,0.0027743498117907004,0.010456633997196185,,,,
16,300,128,20,102,0,tardos,0.0625,0,0.5,0.8203125,0.5,0.5360512867318531,0.00582418585397087,,,,,,0.009798006694114986,,
16,300,128,20,102,0,tardos,0.0625,1,0.5,0.875,0.5,0.53533062760225,0.00427991629053595,,,,,,0.009798006694114986,,
16,300,128,20,102,0,tardos,0.0625,2,0.5,0.9921875,0.5,0.5340409226199877,0.0015162627571162388,0.0014713230072840788,0.0010020017002424224,0.0027743498117907004,0.010456633997196185,,,,
16,300,128,20,102,0,tardos,0.0625,0,0.6,0.7421875,0.4375,0.6026077662853858,0.006519415713464315,,,,,,0.009798006694114986,,
16,300,128,20,102,0,tardos,0.0625,1,0.6,0.8125,0.4375,0.6019549925672771,0.004887481418192899,,,,,,0.009798006694114986,,
16,300,128,20,102,0,tardos,0.0625,2,0.6,0.984375,0.4375,0.600488814479832,0.0012220361995801752,0.0014713230072840788,0.0010020017002424224,0.0027743498117907004,0.010456633997196185,,,,
16,300,128,20,102,0,tardos,0.0625,0,0.7,0.640625,0.375,0.6685487574660058,0.005646272398017562,,,,,,0.009798006694114986,,
16,300,128,20,102,0,tardos,0.0625,1,0.7,0.8359375,0.375,0.6686109518973631,0.005832855692089187,,,,,,0.009798006694114986,,
16,300,128,20,102,0,tardos,0.0625,2,0.7,0.9609375,0.375,0.6671493272990375,0.001447981897112299,0.0014713230072840788,,,0.010456633997196185,,,,
16,300,128,20,102,0,tardos,0.0625,0,0.8,0.40625,0.25,0.8017158209785734,0.008579104892867225,,,,,,,,
16,300,128,20,102,0,tardos,0.0625,1,0.8,0.4765625,0.25,0.8017780154099305,0.008890077049653266,,,,,,,,
16,300,128,20,102,0,tardos,0.0625,2,0.8,0.8203125,0.25,0.800302152462429,0.0015107623121449023,,,,0.010456633997196185,,,,
16,300,128,20,102,0,tardos,0.0625,0,0.9,0.296875,0.125,0.933344040669914,0.00016061004871145725,,,,,,,,
16,300,128,20,102,0,tardos,0.0625,1,0.9,0.25,0.125,0.9334646892548373,0.0019703388225591795,,,,,,,,
16,300,128,20,102,0,tardos,0.0625,2,0.9,0.421875,0.125,0.9334721291141972,0.0020819367129595034,,,,,,,,
16,300,128,20,103,0,tardos,0.0625,0,0.1,1.0,0.875,0.136153864608953,0.003254459164176542,0.0004461753756864872,0.000427837260074372,0.0006637475873901063,0.009596934005466108,0.0007690458354514257,,0.0011881816669049483,
16,300,128,20,103,0,tardos,0.0625,1,0.1,1.0,0.875,0.13483556547989206,0.0017333447844908344,0.0004461753756864872,0.000427837260074372,0.0006637475873901063,0.009596934005466108,0.0007690458354514257,0.015584946401979289,0.0011881816669049483,0.016473939877252004
16,300,128,20,103,0,tardos,0.0625,2,0.1,1.0,0.875,0.13611032314577914,0.0032042190143605565,0.0004461753756864872,0.000427837260074372,0.0006637475873901063,0.009596934005466108,,0.015584946401979289,,0.016473939877252004
16,300,128,20,103,0,tardos,0.0625,0,0.2,1.0,0.8125,0.2028075936471682,0.0035094920589602177,0.0004461753756864872,0.000427837260074372,0.0006637475873901063,0.009596934005466108,,,,
16,300,128,20,103,0,tardos,0.0625,1,0.2,1.0,0.8125,0.20127604688196724,0.0015950586024590571,0.0004461753756864872,0.000427837260074372,0.0006637475873901063,0.009596934005466108,0.0007690458354514257,0.015584946401979289,0.0011881816669049483,0.016473939877252004
16,300,128,20,103,0,tardos,0.0625,2,0.2,1.0,0.8125,0.20266047665726314,0.003325595821578892,0.0004461753756864872,0.000427837260074372,0.0006637475873901063,0.009596934005466108,,0.015584946401979289,,0.016473939877252004
16,300,128,20,103,0,tardos,0.0625,0,0.3,1.0,0.75,0.26880030098349134,0.002909501341124589,0.0004461753756864872,0.000427837260074372,0.0006637475873901063,0.009596934005466108,,,,
16,300,128,20,103,0,tardos,0.0625,1,0.3,1.0,0.75,0.26793502132953345,0.0017295745402729087,0.0004461753756864872,,,0.009596934005466108,0.0007690458354514257,0.015584946401979289,0.0011881816669049483,0.016473939877252004
16,300,128,20,103,0,tardos,0.0625,2,0.3,0.9921875,0.75,0.2693271433239298,0.0036279227144497,0.0004461753756864872,0.000427837260074372,0.0006637475873901063,0.009596934005466108,,0.015584946401979289,,0.016473939877252004
16,300,128,20,103,0,tardos,0.0625,0,0.4,1.0,0.625,0.4020559659218001,0.003426609869666841,0.0004461753756864872,0.000427837260074372,0.0006637475873901063,0.009596934005466108,,,,
16,300,128,20,103,0,tardos,0.0625,1,0.4,0.953125,0.625,0.4011906862678422,0.0019844771130703423,0.0004461753756864872,,,0.009596934005466108,,0.015584946401979289,0.0011881816669049483,0.016473939877252004
16,300,128,20,103,0,tardos,0.0625,2,0.4,0.9921875,0.625,0.4026148689990734,0.004358114998455674,0.0004461753756864872,,,0.009596934005466108,,,,
16,300,128,20,103,0,tardos,0.0625,0,0.5,0.984375,0.5,0.5339849646757329,0.0013963528765704644,0.0004461753756864872,0.000427837260074372,0.0006637475873901063,0.009596934005466108,,,,
16,300,128,20,103,0,tardos,0.0625,1,0.5,0.90625,0.5,0.5343978803877983,0.0022811722595677134,,,,0.009596934005466108,,,0.0011881816669049483,
16,300,128,20,103,0,tardos,0.0625,2,0.5,0.9453125,0.5,0.5358134072131546,0.005314444028188438,,,,,,,,
16,300,128,20,103,0,tardos,0.0625,0,0.6,0.9765625,0.4375,0.6004254460778081,0.0010636151945201812,0.0004461753756864872,0.000427837260074372,0.0006637475873901063,0.009596934005466108,,,,
16,300,128,20,103,0,tardos,0.0625,1,0.6,0.875,0.4375,0.6010164270432146,0.0025410676080364707,,,,0.009596934005466108,,,0.0011881816669049483,
16,300,128,20,103,0,tardos,0.0625,2,0.6,0.890625,0.4375,0.6024024054847967,0.006006013711991692,,,,,,,,
16,300,128,20,103,0,tardos,0.0625,0,0.7,0.953125,0.375,0.6670844205253742,0.0012532615761228793,0.0004461753756864872,,,0.009596934005466108,,,,
16,300,128,20,103,0,tardos,0.0625,1,0.7,0.875,0.375,0.6676311668392569,0.002893500517770867,,,,,,,0.0011881816669049483,
16,300,128,20,103,0,tardos,0.0625,2,0.7,0.890625,0.375,0.6689808483771754,0.006942545131526002,,,,,,,,
16,300,128,20,103,0,tardos,0.0625,0,0.8,0.7890625,0.25,0.8002513082744348,0.0012565413721741772,,,,0.009596934005466108,,,,
16,300,128,20,103,0,tardos,0.0625,1,0.8,0.6484375,0.25,0.8007651187687798,0.003825593843898764,,,,,,,0.0011881816669049483,
16,300,128,20,103,0,tardos,0.0625,2,0.8,0.921875,0.25,0.8015620005701805,0.007810002850902053,,,,,,,,
16,300,128,20,103,0,tardos,0.0625,0,0.9,0.3828125,0.125,0.9333852602039576,0.0007789030593644914,,,,,,,,
16,300,128,20,103,0,tardos,0.0625,1,0.9,0.625,0.125,0.9340072926636769,0.010109389955152127,,,,,,,,
16,300,128,20,103,0,tardos,0.0625,2,0.9,0.6875,0.125,0.9335595185979249,0.003392778968872164,,,,,,,,
16,300,128,20,104,0,tardos,0.0625,0,0.1,1.0,0.875,0.13596365419164247,0.0030349856057412987,0.001251629103030925,0.0005669365668643132,0.002026981108505188,0.00708516427288818,,0.013531052019007164,,0.011978962283949506
16,300,128,20,104,0,tardos,0.0625,1,0.1,0.9921875,0.875,0.1347131516582222,0.001592098067179483,0.001251629103030925,0.0005669365668643132,0.002026981108505188,0.00708516427288818,0.0001660974702845036,0.013531052019007164,0.0014259108186209374,0.011978962283949506
16,300,128,20,104,0,tardos,0.0625,2,0.1,1.0,0.875,0.1359809144652181,0.003054901306020864,0.001251629103030925,0.0005669365668643132,0.002026981108505188,0.00708516427288818,0.0001660974702845036,,,
16,300,128,20,104,0,tardos,0.0625,0,0.2,0.9921875,0.8125,0.20254518738293475,0.0031814842286684714,0.001251629103030925,0.0005669365668643132,0.002026981108505188,0.00708516427288818,,0.013531052019007164,,0.011978962283949506
16,300,128,20,104,0,tardos,0.0625,1,0.2,0.9921875,0.8125,0.20133970128982687,0.0016746266122835511,0.001251629103030925,0.0005669365668643132,0.002026981108505188,0.00708516427288818,0.0001660974702845036,,0.0014259108186209374,
16,300,128,20,104,0,tardos,0.0625,2,0.2,1.0,0.8125,0.20138665874364778,0.0017333234295597128,0.001251629103030925,0.0005669365668643132,0.002026981108505188,0.00708516427288818,0.0001660974702845036,,,
16,300,128,20,104,0,tardos,0.0625,0,0.3,0.9921875,0.75,0.2692118540496014,0.0034707100676383325,0.001251629103030925,0.0005669365668643132,0.002026981108505188,0.00708516427288818,,0.013531052019007164,,0.011978962283949506
16,300,128,20,104,0,tardos,0.0625,1,0.3,1.0,0.75,0.26794389020789544,0.0017416684653119542,0.001251629103030925,0.0005669365668643132,0.002026981108505188,0.00708516427288818,0.0001660974702845036,,0.0014259108186209374,
16,300,128,20,104,0,tardos,0.0625,2,0.3,1.0,0.75,0.26739181265575096,0.0009888354396604267,0.001251629103030925,0.0005669365668643132,0.002026981108505188,0.00708516427288818,0.0001660974702845036,,,
16,300,128,20,104,0,tardos,0.0625,0,0.4,0.984375,0.625,0.4024973772258589,0.0041622953764314735,0.001251629103030925,,,0.00708516427288818,,,,
16,300,128,20,104,0,tardos,0.0625,1,0.4,0.9921875,0.625,0.40125911056439817,0.002098517607330299,0.001251629103030925,,,0.00708516427288818,,,,
16,300,128,20,104,0,tardos,0.0625,2,0.4,1.0,0.625,0.4006136025234578,0.001022670872429669,0.001251629103030925,0.0005669365668643132,0.002026981108505188,,0.0001660974702845036,,,
16,300,128,20,104,0,tardos,0.0625,0,0.5,0.9296875,0.5,0.5356935973880798,0.005057708688742225,,,,,,,,
16,300,128,20,104,0,tardos,0.0625,1,0.5,0.984375,0.5,0.533895702827559,0.0012050774876265023,0.001251629103030925,,,0.00708516427288818,,,,
16,300,128,20,104,0,tardos,0.0625,2,0.5,1.0,0.5,0.5337604649990003,0.0009152821407150321,0.001251629103030925,0.0005669365668643132,0.002026981108505188,,,,,
16,300,128,20,104,0,tardos,0.0625,0,0.6,0.9140625,0.4375,0.6022977863061484,0.005744465765370743,,,,,,,,
16,300,128,20,104,0,tardos,0.0625,1,0.6,0.921875,0.4375,0.6004772360188514,0.001193090047128382,0.001251629103030925,,,0.00708516427288818,,,,
16,300,128,20,104,0,tardos,0.0625,2,0.6,0.9765625,0.4375,0.600391903350058,0.0009797583751449846,0.001251629103030925,0.0005669365668643132,0.002026981108505188,,,,,
16,300,128,20,104,0,tardos,0.0625,0,0.7,0.890625,0.375,0.668852337041201,0.006557011123602688,,,,,,,,
16,300,128,20,104,0,tardos,0.0625,1,0.7,0.8203125,0.375,0.667055855231434,0.0011675656943018337,,,,,,,,
16,300,128,20,104,0,tardos,0.0625,2,0.7,0.90625,0.375,0.666959656649753,0.0008789699492590201,0.001251629103030925,0.0005669365668643132,0.002026981108505188,,,,,
16,300,128,20,104,0,tardos,0.0625,0,0.8,0.8984375,0.25,0.8014722017068201,0.0073610085341002385,,,,,,,,
16,300,128,20,104,0,tardos,0.0625,1,0.8,0.5859375,0.25,0.8001640718447648,0.0008203592238239608,,,,,,,,
16,300,128,20,104,0,tardos,0.0625,2,0.8,0.6484375,0.25,0.8000957405760979,0.0004787028804896202,,,0.002026981108505188,,,,,
16,300,128,20,104,0,tardos,0.0625,0,0.9,0.6328125,0.125,0.9335093843363074,0.0026407650446107277,,,,,,,,
16,300,128,20,104,0,tardos,0.0625,1,0.9,0.328125,0.125,0.933385289246484,0.0007793386972608654,,,,,,,,
16,300,128,20,104,0,tardos,0.0625,2,0.9,0.2265625,0.125,0.9333333333333333,0.0,,,,,,,,
16,300,128,20,105,0,tardos,0.0625,0,0.1,1.0,0.875,0.13618825129028972,0.0032941361041804295,0.002124395398974745,0.0004865432781276878,0.002480946405638716,0.005371525742093207,5.5511456585553184e-05,,,
16,300,128,20,105,0,tardos,0.0625,1,0.1,0.9921875,0.875,0.13621287795713502,0.0033225514890019518,,,,0.005371525742093207,5.5511456585553184e-05,,0.0037028697418908484,0.013542762839877416
16,300,128,20,105,0,tardos,0.0625,2,0.1,1.0,0.875,0.1362208036567364,0.0033316965270035123,0.002124395398974745,,,0.005371525742093207,5.5511456585553184e-05,0.007643576200707443,,0.013542762839877416
16,300,128,20,105,0,tardos,0.0625,0,0.2,1.0,0.8125,0.20128615556669882,0.001607694458373547,0.002124395398974745,0.0004865432781276878,0.002480946405638716,0.005371525742093207,5.5511456585553184e-05,,,
16,300,128,20,105,0,tardos,0.0625,1,0.2,0.9921875,0.8125,0.20231591807145916,0.0028948975893239213,,,,0.005371525742093207,5.5511456585553184e-05,,0.0037028697418908484,0.013542762839877416
16,300,128,20,105,0,tardos,0.0625,2,0.2,1.0,0.8125,0.20284414733307787,0.0035551841663473195,0.002124395398974745,,,0.005371525742093207,5.5511456585553184e-05,,,
16,300,128,20,105,0,tardos,0.0625,0,0.3,1.0,0.75,0.26738919568102293,0.0009852668377585685,0.002124395398974745,0.0004865432781276878,0.002480946405638716,0.005371525742093207,5.5511456585553184e-05,,,
16,300,128,20,105,0,tardos,0.0625,1,0.3,0.9921875,0.75,0.2689525316533688,0.0031170886182301395,,,,0.005371525742093207,,,0.0037028697418908484,0.013542762839877416
16,300,128,20,105,0,tardos,0.0625,2,0.3,1.0,0.75,0.268947187447402,0.003109801064639047,0.002124395398974745,,,0.005371525742093207,5.5511456585553184e-05,,,
16,300,128,20,105,0,tardos,0.0625,0,0.4,1.0,0.625,0.40063565392338657,0.0010594232056442712,0.002124395398974745,0.0004865432781276878,0.002480946405638716,,5.5511456585553184e-05,,,
16,300,128,20,105,0,tardos,0.0625,1,0.4,0.9765625,0.625,0.4020628018260202,0.0034380030433670394,,,,0.005371525742093207,,,0.0037028697418908484,
16,300,128,20,105,0,tardos,0.0625,2,0.4,0.9765625,0.625,0.40199665410478,0.003327756841300112,0.002124395398974745,,,0.005371525742093207,5.5511456585553184e-05,,,
16,300,128,20,105,0,tardos,0.0625,0,0.5,0.9765625,0.5,0.5337892470863631,0.0009769580422068693,0.002124395398974745,0.0004865432781276878,0.002480946405638716,,,,,
16,300,128,20,105,0,tardos,0.0625,1,0.5,0.890625,0.5,0.5352512878311262,0.004109902495270283,,,,,,,0.0037028697418908484,
16,300,128,20,105,0,tardos,0.0625,2,0.5,0.890625,0.5,0.5352718824998963,0.004154033928349204,0.002124395398974745,,,0.005371525742093207,,,,
16,300,128,20,105,0,tardos,0.0625,0,0.6,0.953125,0.4375,0.600408452529191,0.0010211313229774037,0.002124395398974745,0.0004865432781276878,0.002480946405638716,,,,,
16,300,128,20,105,0,tardos,0.0625,1,0.6,0.953125,0.4375,0.6019179544977928,0.004794886244481996,,,,,,,,
16,300,128,20,105,0,tardos,0.0625,2,0.6,0.8671875,0.4375,0.6018910879427241,0.004727719856810127,0.002124395398974745,,,0.005371525742093207,,,,
16,300,128,20,105,0,tardos,0.0625,0,0.7,0.9140625,0.375,0.6669590420203828,0.0008771260611484552,0.002124395398974745,0.0004865432781276878,0.002480946405638716,,,,,
16,300,128,20,105,0,tardos,0.0625,1,0.7,0.9453125,0.375,0.668528280349111,0.005584841047333002,,,,,,,,
16,300,128,20,105,0,tardos,0.0625,2,0.7,0.875,0.375,0.6669889922191332,0.00096697665739955,0.002124395398974745,,,0.005371525742093207,,,,
16,300,128,20,105,0,tardos,0.0625,0,0.8,0.671875,0.25,0.8001239823331677,0.0006199116658389538,,,0.002480946405638716,,,,,
16,300,128,20,105,0,tardos,0.0625,1,0.8,0.6484375,0.25,0.8017100259530069,0.008550129765034397,,,,,,,,
16,300,128,20,105,0,tardos,0.0625,2,0.8,0.625,0.25,0.8002103967751817,0.001051983875908306,,,,,,,,
16,300,128,20,105,0,tardos,0.0625,0,0.9,0.2890625,0.125,0.9333633864180904,0.0004507962713555161,,,,,,,,
16,300,128,20,105,0,tardos,0.0625,1,0.9,0.5,0.125,0.9349020957235908,0.02353143585386301,,,,,,,,
16,300,128,20,105,0,tardos,0.0625,2,0.9,0.25,0.125,0.9333975998482831,0.0009639977242472561,,,,,,,,
16,300,128,20,106,0,tardos,0.0625,0,0.1,1.0,0.875,0.13584199589596385,0.0028946106491890495,0.0011935198165786917,,,0.006950119019102216,2.315808624830854e-05,0.016170193662923778,,0.015638505132853916
16,300,128,20,106,0,tardos,0.0625,1,0.1,1.0,0.875,0.1357012805863826,0.0027322468304414546,0.0011935198165786917,0.0001619177093533453,0.00197893897003973,0.006950119019102216,2.315808624830854e-05,0.016170193662923778,,0.015638505132853916
16,300,128,20,106,0,tardos,0.0625,2,0.1,0.9921875,0.875,0.13522763942985752,0.002185737803681767,0.0011935198165786917,0.0001619177093533453,0.00197893897003973,0.006950119019102216,2.315808624830854e-05,0.016170193662923778,0.0021482698430896016,0.015638505132853916
16,300,128,20,106,0,tardos,0.0625,0,0.2,1.0,0.8125,0.20245871448637814,0.0030733931079726853,0.0011935198165786917,,,0.006950119019102216,2.315808624830854e-05,,,
16,300,128,20,106,0,tardos,0.0625,1,0.2,1.0,0.8125,0.2023458967221171,0.0029323709026463887,0.0011935198165786917,0.0001619177093533453,0.00197893897003973,0.006950119019102216,,0.016170193662923778,,0.015638505132853916
16,300,128,20,106,0,tardos,0.0625,2,0.2,0.984375,0.8125,0.201832466725375,0.0022905834067187907,,,0.00197893897003973,0.006950119019102216,2.315808624830854e-05,,0.0021482698430896016,0.015638505132853916
16,300,128,20,106,0,tardos,0.0625,0,0.3,0.9921875,0.75,0.26855841943061837,0.0025796628599340757,0.0011935198165786917,,,0.006950119019102216,2.315808624830854e-05,,,
16,300,128,20,106,0,tardos,0.0625,1,0.3,0.984375,0.75,0.26901256338878377,0.0031989500756142426,0.0011935198165786917,0.0001619177093533453,0.00197893897003973,0.006950119019102216,,0.016170193662923778,,0.015638505132853916
16,300,128,20,106,0,tardos,0.0625,2,0.3,0.984375,0.75,0.2684466279378792,0.0024272199152898214,,,0.00197893897003973,0.006950119019102216,2.315808624830854e-05,,,0.015638505132853916
16,300,128,20,106,0,tardos,0.0625,0,0.4,0.96875,0.625,0.4016124761099835,0.002687460183305906,0.0011935198165786917,,,0.006950119019102216,2.315808624830854e-05,,,
16,300,128,20,106,0,tardos,0.0625,1,0.4,1.0,0.625,0.4022097581780215,0.003682930296702507,0.0011935198165786917,0.0001619177093533453,0.00197893897003973,0.006950119019102216,,,,
16,300,128,20,106,0,tardos,0.0625,2,0.4,0.984375,0.625,0.4016954036620724,0.0028256727701206448,,,0.00197893897003973,,,,,0.015638505132853916
16,300,128,20,106,0,tardos,0.0625,0,0.5,0.9765625,0.5,0.5347974010117217,0.0031372878822609534,0.0011935198165786917,,,0.006950119019102216,,,,
16,300,128,20,106,0,tardos,0.0625,1,0.5,0.9765625,0.5,0.5347830436028035,0.0031065220060074524,0.0011935198165786917,0.0001619177093533453,0.00197893897003973,0.006950119019102216,,,,
16,300,128,20,106,0,tardos,0.0625,2,0.5,0.9921875,0.5,0.5349449343331142,0.003453430713816401,,,,,,,,
16,300,128,20,106,0,tardos,0.0625,0,0.6,0.8984375,0.4375,0.6014141606349547,0.003535401587386845,0.0011935198165786917,,,0.006950119019102216,,,,
16,300,128,20,106,0,tardos,0.0625,1,0.6,0.9375,0.4375,0.6013998032260364,0.003499508065091094,0.0011935198165786917,0.0001619177093533453,0.00197893897003973,0.006950119019102216,,,,
16,300,128,20,106,0,tardos,0.0625,2,0.6,1.0,0.4375,0.6016039078777671,0.004009769694417845,,,,,,,,
16,300,128,20,106,0,tardos,0.0625,0,0.7,0.9453125,0.375,0.6670044596291035,0.0010133788873106376,0.0011935198165786917,,,0.006950119019102216,,,,
16,300,128,20,106,0,tardos,0.0625,1,0.7,0.9296875,0.375,0.667981912283563,0.003945736850688867,0.0011935198165786917,0.0001619177093533453,0.00197893897003973,,,,,
16,300,128,20,106,0,tardos,0.0625,2,0.7,0.9921875,0.375,0.6682206264681815,0.0046618794045443284,,,,,,,,
16,300,128,20,106,0,tardos,0.0625,0,0.8,0.5703125,0.25,0.8001914832219374,0.0009574161096874014,,,,,,,,
16,300,128,20,106,0,tardos,0.0625,1,0.8,0.78125,0.25,0.8011999591750263,0.005999795875131373,0.0011935198165786917,,,,,,,
16,300,128,20,106,0,tardos,0.0625,2,0.8,0.8515625,0.25,0.801355644326486,0.006778221632429853,,,,,,,,
16,300,128,20,106,0,tardos,0.0625,0,0.9,0.25,0.125,0.9333951727044825,0.0009275905672374828,,,,,,,,
16,300,128,20,106,0,tardos,0.0625,1,0.9,0.4921875,0.125,0.9344097010058512,0.016145515087767882,,,,,,,,
