gamma,k,fingerprint_length,n_recipients,sk,n_colluders,strategy,threshold,embedding_ratio,colluders,accusation_scores,total_accusations,hit_abs,hit_rate,false_accusation_abs,false_accusation_rate,recall
8,300,1024,20,100,3,random_flip,1,0.125,[2 3 4],"[414.50201397 407.57054217 458.17028635 451.23881454 442.92104838
 411.03627807 404.79795345 413.11571961 420.04719142 416.58145552
 404.79795345 402.71851191 421.43348578 423.51292732 423.51292732
 396.48018728 411.72942525 408.95683653 411.03627807 411.03627807]",3,3,1.0,0,0.0,1.0
8,300,1024,20,100,3,random_flip,1,0.125,[ 0 14 11],"[469.26064124 417.96774988 427.67181041 416.58145552 404.10480627
 399.94592318 422.12663296 424.2060745  420.7403386  414.50201397
 411.03627807 460.94287507 416.58145552 426.28551604 458.17028635
 395.09389292 408.95683653 411.72942525 406.18424781 421.43348578]",3,3,1.0,0,0.0,1.0
8,300,1024,20,100,3,random_flip,1,0.125,[10 12 19],"[413.11571961 417.96774988 408.26368935 404.10480627 399.252776
 411.72942525 415.88830834 419.35404424 420.7403386  424.2060745
 451.93196173 414.50201397 463.71546379 423.51292732 415.19516116
 395.09389292 408.95683653 393.70759856 414.50201397 456.09084481]",3,3,1.0,0,0.0,1.0
8,300,1024,20,100,3,random_flip,1,0.125,[4 1 7],"[420.04719142 472.03322996 405.49110063 411.72942525 456.09084481
 415.88830834 423.51292732 482.43043767 434.60328221 424.89922168
 414.50201397 413.80886679 417.2746027  418.66089706 411.03627807
 406.18424781 424.2060745  406.18424781 417.96774988 415.88830834]",3,3,1.0,0,0.0,1.0
8,300,1024,20,100,3,random_flip,1,0.125,[ 2 17 19],"[416.58145552 412.42257243 469.26064124 417.2746027  399.94592318
 423.51292732 422.12663296 428.36495759 438.76216529 418.66089706
 412.42257243 405.49110063 431.83069349 423.51292732 414.50201397
 403.41165909 422.12663296 456.78399199 420.7403386  458.86343353]",3,3,1.0,0,0.0,1.0
8,300,1024,20,100,3,random_flip,1,0.125,[ 4 19 10],"[408.95683653 413.11571961 406.18424781 409.64998371 438.06901811
 415.88830834 413.11571961 428.36495759 421.43348578 419.35404424
 449.85252018 409.64998371 406.18424781 417.96774988 409.64998371
 392.3213042  406.87739499 393.01445138 411.03627807 459.55658071]",3,3,1.0,0,0.0,1.0
8,300,1024,20,100,3,random_flip,1,0.125,[14  9  4],"[426.97866322 430.44439913 419.35404424 432.52384067 460.94287507
 429.75125195 422.12663296 435.29642939 425.59236886 462.32916943
 419.35404424 419.35404424 425.59236886 425.59236886 473.41952432
 412.42257243 419.35404424 424.89922168 415.88830834 428.36495759]",3,3,1.0,0,0.0,1.0
8,300,1024,20,100,3,random_flip,1,0.125,[9 1 0],"[470.6469356  472.72637714 410.34313089 415.19516116 411.72942525
 411.03627807 422.12663296 432.52384067 418.66089706 459.55658071
 410.34313089 406.87739499 419.35404424 427.67181041 419.35404424
 413.80886679 415.88830834 408.26368935 416.58145552 424.2060745 ]",3,3,1.0,0,0.0,1.0
8,300,1024,20,100,5,random_flip,1,0.125,[ 0  9 15 12 10],"[414.50201397 379.15150777 382.61724367 382.61724367 363.20912261
 381.23094931 381.92409649 403.41165909 399.252776   394.40074574
 414.50201397 380.53780213 420.04719142 403.41165909 388.85556829
 395.7870401  387.46927393 372.91318314 386.08297957 372.22003596]",3,3,1.0,0,0.0,0.6
8,300,1024,20,100,5,random_flip,1,0.125,[18 19 17  2 10],"[384.69668521 386.77612675 414.50201397 379.84465495 372.91318314
 377.07206622 380.53780213 402.02536472 393.70759856 389.54871547
 409.64998371 381.92409649 399.94592318 393.70759856 377.07206622
 379.15150777 399.252776   412.42257243 422.81978014 406.18424781]",4,4,1.0,0,0.0,0.8
8,300,1024,20,100,5,random_flip,1,0.125,[13 14  5 16  8],"[393.01445138 395.7870401  392.3213042  386.77612675 370.8337416
 408.26368935 396.48018728 400.63907036 429.05810477 394.40074574
 389.54871547 390.24186266 395.7870401  429.05810477 416.58145552
 384.69668521 412.42257243 384.00353803 382.61724367 399.252776  ]",4,4,1.0,0,0.0,0.8
8,300,1024,20,100,5,random_flip,1,0.125,[15  2 13  4 16],"[389.54871547 386.77612675 411.72942525 391.62815702 395.7870401
 390.93500984 393.70759856 397.86648164 404.79795345 390.24186266
 381.23094931 381.92409649 389.54871547 416.58145552 386.08297957
 401.33221754 411.03627807 377.76521341 383.31039085 405.49110063]",4,3,0.75,1,0.25,0.6
8,300,1024,20,100,5,random_flip,1,0.125,[ 0 15  9  4 16],"[420.04719142 399.252776   388.85556829 393.70759856 408.26368935
 393.70759856 398.55962882 402.71851191 410.34313089 414.50201397
 388.16242111 386.08297957 393.70759856 414.50201397 393.01445138
 415.19516116 424.89922168 383.31039085 396.48018728 397.17333446]",5,4,0.8,1,0.19999999999999996,0.8
8,300,1024,20,100,5,random_flip,1,0.125,[ 3  5 10 18  8],"[384.00353803 385.38983239 379.15150777 398.55962882 373.60633032
 408.26368935 383.31039085 395.7870401  425.59236886 384.00353803
 403.41165909 379.15150777 385.38983239 393.70759856 381.23094931
 384.00353803 386.77612675 371.52688878 399.252776   387.46927393]",3,3,1.0,0,0.0,0.6
8,300,1024,20,100,5,random_flip,1,0.125,[ 0 11  7  1  3],"[409.64998371 412.42257243 377.07206622 402.71851191 375.68577186
 379.84465495 378.45836059 413.80886679 402.02536472 377.76521341
 375.68577186 402.71851191 384.00353803 395.7870401  385.38983239
 377.76521341 375.68577186 374.99262468 380.53780213 381.23094931]",6,5,0.8333333333333334,1,0.16666666666666663,1.0
8,300,1024,20,100,5,random_flip,1,0.125,[ 0 11 10  2  3],"[420.7403386  390.93500984 419.35404424 401.33221754 372.91318314
 384.00353803 386.77612675 402.02536472 392.3213042  395.09389292
 413.80886679 420.7403386  401.33221754 407.57054217 388.85556829
 380.53780213 393.01445138 380.53780213 388.85556829 384.69668521]",4,4,1.0,0,0.0,0.8
8,300,1024,20,100,5,random_flip,1,0.125,[14  2 12  9  7],"[393.01445138 399.94592318 429.05810477 389.54871547 375.68577186
 392.3213042  406.18424781 431.13754631 413.80886679 406.87739499
 396.48018728 393.01445138 422.81978014 411.72942525 413.80886679
 386.08297957 408.26368935 390.93500984 388.16242111 399.252776  ]",3,3,1.0,0,0.0,0.6
8,300,1024,20,100,5,random_flip,1,0.125,[ 4 10 12  2 15],"[381.23094931 370.14059442 396.48018728 363.90226979 387.46927393
 378.45836059 378.45836059 383.31039085 384.69668521 371.52688878
 402.02536472 377.07206622 404.79795345 390.24186266 376.37891904
 390.24186266 375.68577186 365.28856416 384.00353803 377.07206622]",3,3,1.0,0,0.0,0.6
8,300,1024,20,100,10,random_flip,1,0.125,[ 6 19 13 12  3  1  5 10 18  8],"[373.60633032 370.14059442 356.27765081 361.12968107 339.64211847
 377.07206622 361.12968107 369.44744724 384.00353803 357.66394517
 368.06115288 355.58450363 375.68577186 372.91318314 357.66394517
 348.65303182 354.89135645 352.81191491 374.99262468 378.45836059]",3,3,1.0,0,0.0,0.30000000000000004
8,300,1024,20,100,10,random_flip,1,0.125,[ 1  2  3  9  6 11 19  0 14 13],"[381.23094931 365.98171134 379.84465495 374.2994775  343.10785438
 355.58450363 367.3680057  374.99262468 372.91318314 363.20912261
 346.57359028 359.74338671 354.89135645 385.38983239 375.68577186
 350.03932618 355.58450363 350.03932618 348.65303182 370.8337416 ]",3,3,1.0,0,0.0,0.30000000000000004
8,300,1024,20,100,10,random_flip,1,0.125,[13 12  5 19  2 10 17 11  8  7],"[361.12968107 353.50506209 370.14059442 347.95988464 343.80100156
 370.14059442 356.97079799 381.92409649 379.84465495 346.57359028
 369.44744724 363.20912261 377.07206622 381.23094931 349.346179
 350.73247336 365.98171134 360.43653389 359.74338671 363.90226979]",4,4,1.0,0,0.0,0.4
8,300,1024,20,100,10,random_flip,1,0.125,[ 4 14  6  3 11  9 18 12  2  5],"[366.67485852 358.35709235 384.69668521 367.3680057  354.89135645
 371.52688878 372.91318314 372.22003596 368.75430006 359.74338671
 356.97079799 361.12968107 378.45836059 381.23094931 365.28856416
 354.19820927 372.22003596 357.66394517 372.22003596 365.28856416]",3,2,0.6666666666666666,1,0.33333333333333337,0.19999999999999996
8,300,1024,20,100,10,random_flip,1,0.125,[ 4  8  3 14 10 19  5  2 15  7],"[343.80100156 345.8804431  362.51597543 352.81191491 350.73247336
 365.28856416 354.89135645 368.75430006 371.52688878 351.42562054
 361.82282825 354.19820927 361.82282825 367.3680057  355.58450363
 356.27765081 353.50506209 342.4147072  350.03932618 362.51597543]",4,3,0.75,1,0.25,0.30000000000000004
8,300,1024,20,100,10,random_flip,1,0.125,[ 3  7 16  1  8 17 19 13  0  9],"[381.23094931 373.60633032 358.35709235 354.19820927 337.56267693
 351.42562054 347.26673746 369.44744724 381.23094931 359.74338671
 344.49414874 347.95988464 357.66394517 377.07206622 345.18729592
 345.8804431  357.66394517 355.58450363 353.50506209 366.67485852]",4,4,1.0,0,0.0,0.4
