gamma,k,fingerprint_length,n_recipients,sk,n_colluders,strategy,threshold,embedding_ratio,colluders,accusation_scores,total_accusations,hit_abs,hit_rate,false_accusation_abs,false_accusation_rate,recall
8,300,128,20,100,10,random,1,0.125,[ 1  6 13 15 14  9 16 10  3 18],"[54.75862726 55.45177444 53.3723329  55.45177444 53.3723329  55.45177444
 55.45177444 60.30380471 54.75862726 52.67918572 54.06548008 56.83806881
 54.06548008 57.53121599 53.3723329  51.98603854 56.14492163 53.3723329
 49.906597   54.06548008]",3,1,0.3333333333333333,2,0.6666666666666667,0.09999999999999998
8,300,128,20,100,10,random,1,0.125,[ 6 10 18 11  3  4 16  9 19 17],"[49.906597   51.98603854 53.3723329  56.83806881 54.75862726 51.98603854
 53.3723329  52.67918572 52.67918572 51.98603854 52.67918572 51.98603854
 54.75862726 53.3723329  50.59974418 49.906597   53.3723329  56.83806881
 51.29289136 53.3723329 ]",4,3,0.75,1,0.25,0.30000000000000004
8,300,128,20,100,10,random,1,0.125,[17  9 18 10  5 13 14 15  7 11],"[58.91751035 57.53121599 56.14492163 57.53121599 56.14492163 57.53121599
 57.53121599 62.38324625 58.22436317 54.06548008 58.91751035 58.22436317
 61.69009907 60.99695189 58.91751035 57.53121599 58.22436317 58.91751035
 52.67918572 55.45177444]",3,2,0.6666666666666666,1,0.33333333333333337,0.19999999999999996
8,300,256,20,100,2,random,1,0.125,[7 3],"[133.77740585 133.08425867 130.31166995 149.719791   131.69796431
 122.68705096 126.84593404 153.1855269  136.54999457 131.69796431
 133.08425867 129.61852276 131.69796431 133.08425867 135.16370021
 122.68705096 131.00481713 134.47055303 135.85684739 124.07334532]",2,2,1.0,0,0.0,1.0
8,300,256,20,100,2,random,1,0.125,[ 9 15],"[133.08425867 127.53908122 124.07334532 127.53908122 127.53908122
 126.84593404 135.85684739 128.92537558 126.84593404 153.1855269
 127.53908122 133.77740585 117.8350207  121.3007566  132.39111149
 148.33349664 128.92537558 126.84593404 124.7664925  128.2322284 ]",2,2,1.0,0,0.0,1.0
8,300,256,20,100,2,random,1,0.125,[11  4],"[132.39111149 124.07334532 124.7664925  132.39111149 150.41293818
 127.53908122 127.53908122 136.54999457 135.85684739 129.61852276
 124.7664925  153.87867408 126.84593404 124.07334532 128.2322284
 128.92537558 130.31166995 133.77740585 131.00481713 124.7664925 ]",2,2,1.0,0,0.0,1.0
8,300,256,20,100,2,random,1,0.125,[ 1 13],"[126.84593404 154.57182126 128.2322284  127.53908122 120.60760942
 122.68705096 121.99390378 133.77740585 135.85684739 124.7664925
 133.08425867 125.45963968 128.2322284  151.79923254 126.84593404
 121.3007566  124.7664925  123.38019814 120.60760942 121.99390378]",2,2,1.0,0,0.0,1.0
8,300,256,20,100,2,random,1,0.125,[6 7],"[131.00481713 127.53908122 124.07334532 121.99390378 121.3007566
 117.8350207  155.95811563 151.10608536 133.08425867 134.47055303
 123.38019814 128.92537558 122.68705096 119.91446224 129.61852276
 124.7664925  126.84593404 125.45963968 126.84593404 118.52816788]",2,2,1.0,0,0.0,1.0
8,300,256,20,100,2,random,1,0.125,[8 6],"[131.00481713 135.85684739 128.92537558 128.2322284  126.15278686
 124.07334532 151.79923254 135.85684739 154.57182126 134.47055303
 128.2322284  133.77740585 132.39111149 124.07334532 131.69796431
 126.84593404 132.39111149 131.69796431 131.69796431 128.2322284 ]",2,2,1.0,0,0.0,1.0
8,300,256,20,100,2,random,1,0.125,[15 14],"[127.53908122 131.00481713 127.53908122 133.08425867 124.7664925
 125.45963968 133.77740585 132.39111149 133.77740585 131.00481713
 127.53908122 130.31166995 127.53908122 124.7664925  153.87867408
 152.49237972 134.47055303 122.68705096 126.84593404 130.31166995]",2,2,1.0,0,0.0,1.0
8,300,256,20,100,2,random,1,0.125,[13  6],"[129.61852276 131.69796431 124.07334532 121.3007566  121.99390378
 123.38019814 151.79923254 134.47055303 135.16370021 126.84593404
 127.53908122 132.39111149 125.45963968 142.7883192  124.07334532
 124.7664925  123.38019814 122.68705096 119.91446224 119.22131506]",2,2,1.0,0,0.0,1.0
8,300,256,20,100,2,random,1,0.125,[12  6],"[126.15278686 129.61852276 128.2322284  127.53908122 121.99390378
 121.99390378 153.1855269  132.39111149 135.16370021 131.00481713
 130.31166995 130.31166995 146.2540551  126.15278686 133.77740585
 123.38019814 134.47055303 125.45963968 130.31166995 120.60760942]",2,2,1.0,0,0.0,1.0
8,300,256,20,100,2,random,1,0.125,[9 0],"[158.03755717 126.84593404 129.61852276 129.61852276 128.2322284
 129.61852276 134.47055303 139.32258329 128.2322284  155.95811563
 132.39111149 130.31166995 126.15278686 134.47055303 133.08425867
 126.15278686 128.92537558 132.39111149 128.2322284  121.99390378]",2,2,1.0,0,0.0,1.0
8,300,256,20,100,3,random,1,0.125,[10  3  9],"[127.53908122 123.38019814 122.68705096 145.56090792 121.3007566
 123.38019814 124.07334532 127.53908122 125.45963968 144.17461356
 142.09517201 119.22131506 124.7664925  123.38019814 128.2322284
 115.06243197 126.15278686 124.7664925  132.39111149 122.68705096]",3,3,1.0,0,0.0,1.0
8,300,256,20,100,3,random,1,0.125,[16 19  8],"[113.67613761 115.75557915 110.90354889 117.14187351 117.8350207
 119.91446224 116.44872633 121.3007566  137.93628893 119.22131506
 118.52816788 115.75557915 115.06243197 115.06243197 119.22131506
 112.98299043 134.47055303 116.44872633 117.14187351 131.69796431]",3,3,1.0,0,0.0,1.0
8,300,256,20,100,3,random,1,0.125,[11  4 15],"[121.3007566  116.44872633 117.14187351 119.91446224 140.70887765
 119.91446224 119.91446224 128.2322284  121.99390378 119.91446224
 120.60760942 135.85684739 114.36928479 113.67613761 118.52816788
 130.31166995 121.99390378 119.91446224 123.38019814 119.22131506]",3,3,1.0,0,0.0,1.0
8,300,256,20,100,3,random,1,0.125,[12  4  3],"[117.14187351 117.8350207  121.3007566  140.01573047 141.40202483
 123.38019814 114.36928479 122.68705096 124.07334532 115.75557915
 119.22131506 128.92537558 131.00481713 118.52816788 120.60760942
 118.52816788 117.14187351 124.07334532 123.38019814 119.22131506]",3,3,1.0,0,0.0,1.0
8,300,256,20,100,3,random,1,0.125,[10  7  3],"[121.99390378 126.84593404 121.99390378 138.62943611 123.38019814
 120.60760942 118.52816788 142.7883192  126.84593404 124.07334532
 135.85684739 125.45963968 126.15278686 121.99390378 125.45963968
 114.36928479 123.38019814 121.3007566  126.84593404 116.44872633]",3,3,1.0,0,0.0,1.0
8,300,256,20,100,3,random,1,0.125,[ 3 16 12],"[123.38019814 119.22131506 124.07334532 137.24314175 120.60760942
 121.99390378 124.07334532 124.7664925  127.53908122 131.00481713
 126.84593404 127.53908122 135.16370021 120.60760942 130.31166995
 118.52816788 142.7883192  119.91446224 128.92537558 118.52816788]",3,3,1.0,0,0.0,1.0
8,300,256,20,100,3,random,1,0.125,[16  8 15],"[120.60760942 121.99390378 122.68705096 124.7664925  114.36928479
 115.75557915 126.15278686 123.38019814 141.40202483 119.91446224
 120.60760942 126.15278686 121.3007566  118.52816788 129.61852276
 131.00481713 135.16370021 120.60760942 117.14187351 117.14187351]",3,3,1.0,0,0.0,1.0
8,300,256,20,100,3,random,1,0.125,[15 16  8],"[121.99390378 121.3007566  117.8350207  120.60760942 118.52816788
 121.99390378 127.53908122 126.15278686 137.93628893 119.91446224
 119.91446224 124.7664925  117.8350207  118.52816788 126.15278686
 131.69796431 134.47055303 120.60760942 119.91446224 120.60760942]",3,3,1.0,0,0.0,1.0
8,300,256,20,100,3,random,1,0.125,[17 13 15],"[122.68705096 119.91446224 115.75557915 118.52816788 112.98299043
 117.8350207  120.60760942 124.7664925  125.45963968 121.3007566
 119.91446224 120.60760942 117.14187351 129.61852276 121.3007566
 127.53908122 113.67613761 137.24314175 116.44872633 117.8350207 ]",3,3,1.0,0,0.0,1.0
8,300,256,20,100,3,random,1,0.125,[1 7 4],"[124.07334532 139.32258329 117.14187351 121.99390378 141.40202483
 114.36928479 117.14187351 139.32258329 126.15278686 127.53908122
 120.60760942 126.15278686 112.98299043 119.22131506 119.91446224
 117.8350207  117.8350207  121.99390378 121.3007566  117.14187351]",3,3,1.0,0,0.0,1.0
8,300,256,20,100,5,random,1,0.125,[ 3  8  0  1 11],"[124.7664925  126.84593404 116.44872633 123.38019814 116.44872633
 115.06243197 120.60760942 124.7664925  131.00481713 117.8350207
 113.67613761 125.45963968 115.75557915 118.52816788 119.22131506
 109.51725453 115.75557915 121.3007566  122.68705096 111.59669607]",3,3,1.0,0,0.0,0.6
8,300,256,20,100,5,random,1,0.125,[ 4 19  1  2  0],"[119.91446224 117.8350207  123.38019814 117.14187351 115.75557915
 117.14187351 119.22131506 117.14187351 124.07334532 117.14187351
 112.28984325 119.91446224 109.51725453 109.51725453 113.67613761
 109.51725453 110.90354889 114.36928479 116.44872633 120.60760942]",3,2,0.6666666666666666,1,0.33333333333333337,0.4
8,300,256,20,100,5,random,1,0.125,[11 16  7  5  4],"[110.21040171 106.05151863 108.82410735 110.90354889 118.52816788
 121.3007566  106.74466581 122.68705096 110.90354889 110.21040171
 117.14187351 124.7664925  107.43781299 109.51725453 106.74466581
 103.2789299  119.22131506 110.21040171 109.51725453 107.43781299]",5,5,1.0,0,0.0,1.0
8,300,256,20,100,5,random,1,0.125,[ 6 13  2  0 15],"[118.52816788 114.36928479 121.99390378 110.90354889 108.82410735
 110.90354889 127.53908122 116.44872633 121.3007566  113.67613761
 112.98299043 120.60760942 108.13096017 119.91446224 116.44872633
 116.44872633 113.67613761 110.90354889 110.21040171 109.51725453]",4,2,0.5,2,0.5,0.4
8,300,256,20,100,5,random,1,0.125,[ 8 18  0  3 11],"[126.15278686 113.67613761 112.98299043 122.68705096 117.8350207
 111.59669607 120.60760942 121.3007566  133.08425867 121.99390378
 111.59669607 131.69796431 119.91446224 115.06243197 120.60760942
 114.36928479 115.06243197 116.44872633 121.99390378 112.28984325]",3,3,1.0,0,0.0,0.6
8,300,256,20,100,5,random,1,0.125,[ 3 16 14 17  4],"[112.28984325 108.13096017 112.98299043 120.60760942 121.99390378
 106.05151863 101.19948836 114.36928479 115.06243197 113.67613761
 108.82410735 112.28984325 106.74466581 105.35837145 120.60760942
 106.74466581 115.75557915 120.60760942 114.36928479 106.05151863]",4,4,1.0,0,0.0,0.8
8,300,256,20,100,5,random,1,0.125,[ 6  7 15  1 18],"[117.14187351 120.60760942 112.28984325 115.75557915 110.21040171
 108.82410735 124.7664925  126.84593404 117.8350207  110.90354889
 109.51725453 113.67613761 112.28984325 109.51725453 121.3007566
 116.44872633 114.36928479 115.75557915 120.60760942 105.35837145]",3,2,0.6666666666666666,1,0.33333333333333337,0.4
8,300,256,20,100,5,random,1,0.125,[15  2 13  6 18],"[113.67613761 112.98299043 121.3007566  112.28984325 109.51725453
 109.51725453 128.2322284  119.91446224 121.99390378 112.98299043
 110.90354889 117.14187351 107.43781299 116.44872633 117.14187351
 118.52816788 114.36928479 111.59669607 121.3007566  108.13096017]",4,3,0.75,1,0.25,0.6
8,300,256,20,100,5,random,1,0.125,[17  2 12  1 16],"[113.67613761 120.60760942 119.91446224 114.36928479 111.59669607
 113.67613761 115.06243197 117.8350207  117.14187351 115.75557915
 111.59669607 122.68705096 117.14187351 106.05151863 115.75557915
 103.97207708 126.84593404 125.45963968 112.28984325 106.05151863]",3,2,0.6666666666666666,1,0.33333333333333337,0.4
8,300,256,20,100,5,random,1,0.125,[ 5 16  3  6  4],"[111.59669607 106.74466581 108.82410735 116.44872633 119.22131506
 117.14187351 119.22131506 111.59669607 116.44872633 110.90354889
 110.21040171 112.98299043 103.2789299  102.58578272 108.82410735
 108.13096017 115.75557915 111.59669607 114.36928479 102.58578272]",3,3,1.0,0,0.0,0.6
8,300,256,20,100,10,random,1,0.125,[ 8 10  2  4  0  6 16 17 14  1],"[103.97207708 111.59669607 106.05151863  99.813194   108.13096017
 101.19948836 108.82410735 108.82410735 115.06243197 106.05151863
 101.19948836 105.35837145 100.50634118 100.50634118 103.97207708
  99.813194   104.66522426 110.90354889 115.06243197 101.19948836]",4,3,0.75,1,0.25,0.30000000000000004
8,300,256,20,100,10,random,1,0.125,[12  6  8  5 14 19 15 18 17  4],"[101.89263554  99.813194    98.42689964 103.2789299  101.19948836
 104.66522426 108.13096017 104.66522426 108.82410735 105.35837145
 101.19948836 105.35837145 101.19948836  97.73375246 105.35837145
 101.89263554 102.58578272 106.05151863 107.43781299 103.2789299 ]",3,3,1.0,0,0.0,0.30000000000000004
8,300,256,20,100,10,random,1,0.125,[18 17 15 13  4  5  8 10 12 14],"[106.05151863 103.2789299   98.42689964 109.51725453 103.97207708
 107.43781299 112.28984325 105.35837145 112.28984325 106.74466581
 106.05151863 104.66522426 105.35837145 100.50634118 105.35837145
 104.66522426 105.35837145 109.51725453 113.67613761  95.65431092]",3,2,0.6666666666666666,1,0.33333333333333337,0.19999999999999996
8,300,256,20,100,10,random,1,0.125,[12 17 11 16  2  1  9  3  8  7],"[103.2789299  108.82410735 104.66522426 107.43781299 100.50634118
  97.04060528 109.51725453 110.21040171 115.06243197 106.05151863
  99.813194   110.21040171 103.97207708 102.58578272 102.58578272
  97.04060528 103.2789299  110.21040171 110.21040171 101.19948836]",5,4,0.8,1,0.19999999999999996,0.4
8,300,256,20,100,10,random,1,0.125,[19  7 16 14 18  9 15  2  4 12],"[ 95.65431092  98.42689964 105.35837145  99.12004682  99.12004682
  95.65431092 103.2789299  106.05151863 105.35837145 100.50634118
  93.57486938 105.35837145 100.50634118  94.26801656 108.13096017
  97.73375246 108.13096017 103.97207708 107.43781299 105.35837145]",3,3,1.0,0,0.0,0.30000000000000004
8,300,256,20,100,10,random,1,0.125,[16  2 10 12  9  3  4  5  6 18],"[101.19948836 100.50634118 103.97207708 105.35837145 107.43781299
 103.97207708 108.13096017 104.66522426 107.43781299 100.50634118
 107.43781299 106.05151863  96.3474581   99.12004682  99.813194
  97.73375246 101.89263554 103.97207708 107.43781299  98.42689964]",5,4,0.8,1,0.19999999999999996,0.4
8,300,256,20,100,10,random,1,0.125,[ 1 17 18 16  9 10  6  2  5  4],"[107.43781299 106.05151863 104.66522426 102.58578272 110.21040171
 114.36928479 112.98299043 110.90354889 110.21040171 108.82410735
 106.05151863 111.59669607 101.89263554  99.12004682 104.66522426
 101.19948836 111.59669607 112.28984325 110.21040171 100.50634118]",3,3,1.0,0,0.0,0.30000000000000004
