gamma,k,fingerprint_length,n_recipients,sk,id,code,embedding_ratio,experiment_no,attack_strength,detection_confidence,accuracy,hellinger_distance,kl_divergence,marital-status_relationship,marital-status_sex,relationship_sex,income_relationship,education_education-num,age_marital-status,education-num_occupation,age_relationship
2,300,128,20,100,0,tardos,0.5,0,0.1,1.0,0.9,0.0222345343991937,0.007032271248469812,0.019957150747633823,0.0006912272124159211,0.017183506975297955,0.06046340528902696,0.0011622858710896426,0.05026817330281756,0.021773508769828854,0.086536003345621
2,300,128,20,100,0,tardos,0.5,1,0.1,1.0,0.9,0.02283300411931469,0.007154741757363838,0.019797427469617684,0.001006180980412507,0.01918722927363724,0.058919963621427526,0.0011806271342841965,0.05613177226593835,0.01204551726915833,0.0795878260178387
2,300,128,20,100,0,tardos,0.5,2,0.1,1.0,0.9,0.022828145959584458,0.007115738175707103,0.019541123928720126,0.006666796065926995,0.01868408263059828,0.05673776461218941,0.0010016974571236035,0.05129974239751906,0.0027253279790034296,0.09104649374106785
2,300,128,20,100,0,tardos,0.5,0,0.2,1.0,0.8,0.024552361029350808,0.008137064778988071,0.019806640884882598,0.00042611121515030134,0.017849983304096522,0.0488307985660282,0.0013020334361342832,0.04581274965280646,0.02383459220031229,0.0871555907252341
2,300,128,20,100,0,tardos,0.5,1,0.2,1.0,0.8,0.025463016739462243,0.008440337789784329,0.01881997757812524,0.0007034808083936545,0.018311366154486506,0.0629188248272894,0.0013024011413802015,0.06360508717137173,0.014115184039733008,0.0766490411491046
2,300,128,20,100,0,tardos,0.5,2,0.2,1.0,0.8,0.024929488283550724,0.00794080327068528,0.01766514191814034,0.010899482691420099,0.02057770243668224,0.06033717746090747,0.0010810135378174924,0.05535509568800202,0.009867951391081563,0.0927735583898912
2,300,128,20,100,0,tardos,0.5,0,0.3,1.0,0.7,0.027243754739215604,0.009438668236229967,0.020104355350080424,0.005259619394689652,0.018152804686614107,0.04842406730182104,0.0012441765468532249,0.045834021205121964,0.019479095846995777,0.09113900270886793
2,300,128,20,100,0,tardos,0.5,1,0.3,1.0,0.7,0.028392298208196335,0.009755128137703177,0.01728290711324141,0.0008934221154684144,0.017585352904674216,0.05646168967657223,0.0014798796094490094,0.0643956150303324,0.015336451923319429,0.06980551876001424
2,300,128,20,100,0,tardos,0.5,2,0.3,1.0,0.7,0.0277269690797983,0.009317499047943798,0.01878751725444701,0.012241240213027626,0.020173607963568464,0.06538281005937967,0.0001323458349980995,0.06447109014231157,0.02184744281634831,0.10445018268610201
2,300,128,20,100,0,tardos,0.5,0,0.4,1.0,0.6,0.02949232522366069,0.010173629832792876,0.019373022587290983,0.00915029999612858,0.016046154676074037,0.04847391333119494,0.0013459540057904676,0.0345272474988364,0.01813072651239306,0.08669659349688576
2,300,128,20,100,0,tardos,0.5,1,0.4,1.0,0.6,0.03133454665915263,0.011453938052019663,0.018684414911273463,0.001711358908078458,0.018319297040895854,0.06228066897462644,0.0017349540273117663,0.06079187609838832,0.011216311894867947,0.06750221522162242
2,300,128,20,100,0,tardos,0.5,2,0.4,1.0,0.6,0.030910576522267374,0.011092795987751026,0.019199323776744912,0.009481668318573016,0.02249630945617495,0.06181952599133055,0.00015427790460875154,0.06818439687450538,0.022237849540395486,0.09764358580130406
2,300,128,20,100,0,tardos,0.5,0,0.5,1.0,0.5,0.03237743145448895,0.01181393888622436,0.021314750560848823,0.01180725965062995,0.014733544398328042,0.05723213951348807,0.0016074905807955083,0.03397185447088388,0.02695407940320718,0.09317075093277824
2,300,128,20,100,0,tardos,0.5,1,0.5,1.0,0.5,0.035204756870038975,0.013875396015695379,0.017395218920940207,0.0038803841926941815,0.01641756266600047,0.049799989139904785,0.0017285502383662028,0.06268143494083758,0.01030045165229149,0.06701470852266446
2,300,128,20,100,0,tardos,0.5,2,0.5,1.0,0.5,0.033452975110416366,0.012144704788254614,0.01910886198334658,0.0020776388157367105,0.026987593163874862,0.06243394140437783,0.00017660764401571842,0.06883461536113003,0.023797115126696265,0.10839344911219055
2,300,128,20,100,0,tardos,0.5,0,0.6,1.0,0.4,0.03727939810184832,0.014957516727513779,0.019133172772752442,0.018835367293975305,0.018707419751486317,0.05793155158433615,0.00011669530731816661,0.035018884869989775,0.03785361875007595,0.0767831932713151
2,300,128,20,100,0,tardos,0.5,1,0.6,1.0,0.4,0.03831195084343552,0.01575858714246574,0.015207109707496102,0.0007930157031962417,0.014610040312976257,0.053969687727235115,0.0020372858829116685,0.05437734054691258,0.010228123297874531,0.06549939397570881
2,300,128,20,100,0,tardos,0.5,2,0.6,1.0,0.4,0.03738248708782495,0.014760467019412832,0.01583566649820138,0.008876925276972656,0.019078726399921208,0.0619926323190867,0.0002205920330271479,0.07467369847835505,0.022681177567566012,0.11878212499134735
2,300,128,20,100,0,tardos,0.5,0,0.7,1.0,0.30000000000000004,0.043897284202850086,0.019150100640952034,0.021392534787015628,0.024121909229199132,0.015495809427901195,0.0655801672447965,0.0001534041260170481,0.043534394887850617,0.046507175676775925,0.10438229793094884
2,300,128,20,100,0,tardos,0.5,1,0.7,1.0,0.30000000000000004,0.04401441731148012,0.019882247420222668,0.0160999842670394,0.013752030928247217,0.008210470752630782,0.04312970656870527,0.0026654371976234784,0.07037435700353462,0.03703153905474682,0.04398623640632475
2,300,128,20,100,0,tardos,0.5,2,0.7,1.0,0.30000000000000004,0.04246819170826167,0.018217053371741055,0.018338279760981815,0.0015710146592007846,0.01806999065759281,0.05669374438023455,1.534358441168614e-05,0.08004558180486165,0.011725195132797715,0.13555276626776605
2,300,128,20,100,0,tardos,0.5,0,0.8,1.0,0.19999999999999996,0.05067148468650305,0.02417590323138038,0.02220312107586895,0.009233697256635897,0.014483759013574777,0.06095288459515139,0.0002324527059525042,0.05638214018338712,0.04526766124204018,0.09607107213218402
2,300,128,20,100,0,tardos,0.5,1,0.8,1.0,0.19999999999999996,0.05201477894912244,0.027293161456425612,0.013712209881535393,0.002381504593985499,0.013724284961967238,0.05920569317006297,0.00022883153902929766,0.0927712919395861,0.03388413431738485,0.07190870948396523
2,300,128,20,100,0,tardos,0.5,2,0.8,1.0,0.19999999999999996,0.05039668647112802,0.024384890857132125,0.021829461026304328,0.017513662377136783,0.004432584949700196,0.039349196278042856,2.3125014445900794e-05,0.09813979171294877,0.005572022455486584,0.13525537167835558
